Timestamp,FirstLanguage,NowLanguage,AdditionalLanguages,NextLanguage,PetProjectsLanguages,Choosing,e1,e2,e3,e4,e5,InUA,InPrev,Age,ExperienceInProgramming,ExperienceInLanguage
15.07.2011 21:30:36,Pascal/Delphi,PHP,"C, Python, JavaScript",PHP,"PHP, Python, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",6,6
15.07.2011 21:35:53,PHP,PHP,"Java, PHP, Python, Ruby",PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",4,5
15.07.2011 21:41:07,Basic,Ruby,"C, JavaScript, Lisp, Tcl",Ruby,"C, Ruby, JavaScript, Tcl",Совместным решением,,,,,,да,нет,"[20, 30)",4,1
15.07.2011 21:44:25,Pascal/Delphi,DBase,T-SQL,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[40, 50)",10+,10+
15.07.2011 21:58:14,Basic,Python,Java,Java,"C#, Java, Python",Совместным решением,,,,,,нет,нет,"[20, 30)",7,2
15.07.2011 22:26:23,Basic,Java,JavaScript,Java,,Не знаю,,,,,,да,да,"[20, 30)",7,5
15.07.2011 22:41:42,Basic,Smalltalk,"PHP, C++",Smalltalk,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
15.07.2011 22:50:25,Pascal/Delphi,Java,JavaScript,C#,Java,Заказчиком,,,,,,да,нет,"[30, 40)",9,2
16.07.2011 0:02:25,1C,Java,Scala,Java,Python,Совместным решением,,,,,,да,нет,"[30, 40)",8,3
16.07.2011 0:07:17,C++,Objective-C,"C, C++",C++,"C++, Objective-C",Исполнителем,,,,,,да,нет,"[20, 30)",4,4
16.07.2011 0:09:06,C,C++,"C, C++",C++,"Java, C, C++",Заказчиком,,,,,,да,нет,"[20, 30)",4,4
16.07.2011 0:13:08,C++,С#,"C++, DBase",C#,,Совместным решением,,,,,,нет,нет,"[20, 30)",7,4
16.07.2011 0:14:05,C++,C++,"C#, Java",C++,,Не знаю,,,,,,да,нет,"[20, 30)",6,6
16.07.2011 0:24:33,C++,C++,"Objective-C, Pascal/Delphi, Perl",Lisp,"Perl, Lisp, VHDL",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",5,4
16.07.2011 0:32:01,DBase,Java,JavaScript,Java,,Исполнителем,,,,,,да,да,"[20, 30)",4,2
16.07.2011 0:45:02,Basic,C++,"C#, Python",C++,C++,Не знаю,,,,,,да,нет,"[20, 30)",5,5
16.07.2011 1:45:21,Java,Java,JavaScript,Java,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
16.07.2011 3:56:43,Pascal/Delphi,PHP,JavaScript,PHP,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,< 20,2,1
16.07.2011 7:28:30,Asm,C++,"Java, PHP, C, Python, JavaScript",C++,,Исполнителем,,,,,,нет,нет,>= 50,10+,10+
16.07.2011 8:20:03,C++,Python,Shell,Python,"C++, Python",Исполнителем,,,,,,нет,да,"[20, 30)",1,1
16.07.2011 8:29:25,Java,C++,"PHP, Python, JavaScript",JavaScript,"Java, PHP, C++, JavaScript",Совместным решением,,,,,,да,да,"[30, 40)",10+,1
16.07.2011 9:03:38,Pascal/Delphi,C,"Java, C++, Asm",Java,"Java, C",Совместным решением,,,,,,да,да,"[20, 30)",6,4
16.07.2011 9:07:12,C++,С#,"JavaScript, Basic",C#,"C#, JavaScript",Не знаю,,,,,,да,нет,"[20, 30)",3,3
16.07.2011 9:21:27,Java,Java,Groovy,Java,,Заказчиком,,,,,,да,да,"[20, 30)",3,3
16.07.2011 9:24:16,lotusscript,Java,"C, C++, JavaScript, Basic",C#,,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",2,1
16.07.2011 9:39:09,PHP,Ruby,"Java, PHP, C",Ruby,"Java, PHP, Ruby",Совместным решением,,,,,,да,нет,< 20,3,1
16.07.2011 10:06:38,C++,Java,JavaScript,Java,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
16.07.2011 10:30:50,C#,Ruby,"C, JavaScript",Ruby,"Ruby, JavaScript",Заказчиком,,,,,,да,нет,"[30, 40)",6,3
16.07.2011 10:54:16,Java,ActionScript,Java,Java,,Исполнителем,,,,,,да,нет,< 20,1,1
16.07.2011 11:35:47,C++,C++,C,C++,"C, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
16.07.2011 11:54:40,ActionScript,ActionScript,"Java, JavaScript, Erlang",Erlang,"ActionScript, Erlang",Исполнителем,,,,,,нет,нет,"[30, 40)",7,7
16.07.2011 11:54:49,PHP,PHP,JavaScript,PHP,"PHP, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",5,4
16.07.2011 12:52:07,Ruby,Ruby,"Ruby, JavaScript",Ruby,"Ruby, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",3,2
16.07.2011 13:39:52,Pascal/Delphi,C++,"C#, Java, PHP, Pascal/Delphi, JavaScript",Java,C++,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
16.07.2011 14:18:41,Java,PHP,Ruby,PHP,Ruby,Совместным решением,,,,,,да,да,"[20, 30)",8,1
16.07.2011 14:18:50,Pascal/Delphi,Perl,"Python, JavaScript",Perl,"JavaScript, Perl",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[30, 40)",10+,7
16.07.2011 15:18:49,C++,С#,C#,C#,C#,Исполнителем,,,,,,да,нет,"[30, 40)",10+,5
16.07.2011 15:38:55,C,JavaScript,"Python, Ruby, JavaScript",JavaScript,"PHP, Python, JavaScript",Не знаю,,,,,,да,нет,"[20, 30)",6,5
16.07.2011 16:09:15,Pascal/Delphi,C++,"C#, Python, PowerShell",C#,"C#, C++",Совместным решением,,,,,,да,нет,"[20, 30)",4,4
16.07.2011 16:50:10,Basic,PHP,"Java, JavaScript, Perl",PHP,,Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
16.07.2011 17:42:06,C,С#,JavaScript,C#,,Заказчиком,,,,,,да,да,"[20, 30)",5,4
16.07.2011 17:49:22,C++,C++,"C#, PHP, C, Objective-C, JavaScript",C#,"C#, PHP, C++, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",8,8
16.07.2011 18:09:21,Java,Java,"Java, JavaScript",JavaScript,,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[30, 40)",10+,10+
16.07.2011 18:19:47,C++,PHP,JavaScript,PHP,"PHP, JavaScript, Perl",Исполнителем,,,,,,да,нет,"[20, 30)",4,2
16.07.2011 19:19:33,Python,Python,"C++, JavaScript",Python,Python,Совместным решением,,,,,,да,нет,"[30, 40)",3,3
16.07.2011 19:38:51,C++,C++,PHP,C#,,Заказчиком,,,,,,да,да,"[30, 40)",9,9
16.07.2011 19:53:45,C++,Ruby,"PHP, Ruby, JavaScript",Ruby,"PHP, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",2,1
16.07.2011 20:11:58,Perl,Perl,"PHP, C, JavaScript, Lisp",Perl,,Исполнителем,,,,,,да,да,"[20, 30)",6,5
16.07.2011 20:23:31,Pascal/Delphi,C++,"PHP, JavaScript",JavaScript,"PHP, C++, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,< 20,1,1
16.07.2011 20:38:28,C++,C++,"Python, Objective-C, JavaScript",Python,"C++, Python, Ruby, Objective-C",Заказчиком,,,,,,да,нет,"[20, 30)",6,5
16.07.2011 21:14:08,Pascal/Delphi,С#,"C#, PHP, C, C++, Python, Objective-C, JavaScript",C#,PHP,Совместным решением,,,,,,да,нет,"[20, 30)",7,5
16.07.2011 21:28:00,Pascal/Delphi,PHP,JavaScript,Haskell,,Исполнителем,,,,,,нет,нет,"[20, 30)",1,1
16.07.2011 21:28:38,C++,Java,Java,Java,Java,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
16.07.2011 22:03:20,Pascal/Delphi,С#,C#,C#,"C#, Java",Совместным решением,,,,,,да,да,"[20, 30)",8,6
16.07.2011 22:07:29,Basic,С#,JavaScript,C#,,Заказчиком,,,,,,да,нет,"[30, 40)",1,9
16.07.2011 22:24:44,Basic,C++,"C#, Java, C, C++",Depends on type of task,,Не знаю,,,,,,да,нет,"[30, 40)",10+,10+
16.07.2011 22:38:31,Basic,none,none,JavaScript,none,Совместным решением,,,,,,да,нет,"[30, 40)",1,1
16.07.2011 22:54:50,C++,С#,"C#, JavaScript",C#,"C#, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,нет,да,"[30, 40)",10+,6
16.07.2011 23:22:23,C#,С#,C#,C#,C#,Заказчиком,,,,,,да,нет,"[30, 40)",5,5
16.07.2011 23:32:09,C++,C++,"C++, Ruby, JavaScript",Ruby,"C++, Ruby",Совместным решением,,,,,,да,да,"[20, 30)",5,5
17.07.2011 0:01:58,PHP,PHP,JavaScript,Python,Python,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
17.07.2011 0:29:53,Asm,С#,"C, Basic",C#,,Совместным решением,,,,,,нет,нет,"[30, 40)",8,1
17.07.2011 1:11:51,Basic,C++,"Java, PHP, C, Python, Perl",C++,"C++, Perl",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
17.07.2011 1:29:17,Basic,PHP,"JavaScript, Perl, Lua",PHP,PHP,Совместным решением,,,,,,да,нет,"[20, 30)",5,3
17.07.2011 1:48:35,Basic,Java,"C, Scala",Scala,"Java, C, Asm",Совместным решением,,,,,,да,нет,"[30, 40)",10+,8
17.07.2011 2:13:46,Pascal/Delphi,C++,C,Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,< 20,1,1
17.07.2011 7:01:25,Pascal/Delphi,Ruby,JavaScript,Ruby,Ruby,Заказчиком,,,,,,нет,нет,"[20, 30)",8,3
17.07.2011 7:09:52,Pascal/Delphi,Basic,"C#, JavaScript",C#,,Исполнителем,,,,,,нет,нет,"[20, 30)",3,3
17.07.2011 8:38:42,Pascal/Delphi,С#,"Java, PHP",C#,C#,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",3,3
17.07.2011 9:26:46,C++,С#,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,1
17.07.2011 9:34:55,C,С#,C++,C#,"C#, C++",Исполнителем,,,,,,да,да,"[20, 30)",1,1
17.07.2011 9:46:52,Pascal/Delphi,PHP,"Java, C, C++, ActionScript, JavaScript",Groovy,"Java, Objective-C",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",9,1
17.07.2011 10:28:26,Pascal/Delphi,Java,Scala,Scala,,Совместным решением,,,,,,нет,да,"[20, 30)",6,3
17.07.2011 12:42:20,Java,Java,"Java, ActionScript, Groovy",Java,"Java, JavaScript, Groovy",Заказчиком,,,,,,да,нет,"[20, 30)",3,3
17.07.2011 12:43:29,C++,Java,"C++, Perl",Scala,Java,Заказчиком,,,,,,да,нет,"[20, 30)",4,3
17.07.2011 12:46:47,Basic,Pascal/Delphi,Python,Java,,Исполнителем,,,,,,да,нет,"[30, 40)",10+,10+
17.07.2011 13:18:55,C,C++,Java,C#,C++,Совместным решением,,,,,,да,нет,"[20, 30)",5,5
17.07.2011 13:23:28,Fortran,C++,"C, Python",C++,"C, C++",Исполнителем,,,,,,да,нет,"[40, 50)",10+,9
17.07.2011 13:39:57,Pascal/Delphi,С#,JavaScript,C#,,Совместным решением,,,,,,да,да,"[20, 30)",6,4
17.07.2011 13:48:45,Basic,PHP,JavaScript,Ruby,PHP,Исполнителем,,,,,,нет,нет,"[20, 30)",3,3
17.07.2011 14:46:09,C++,PHP,"Python, JavaScript",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,2
17.07.2011 14:49:11,C,C++,Objective-C,Objective-C,C++,Совместным решением,,,,,,да,нет,"[30, 40)",1,1
17.07.2011 14:49:29,Pascal/Delphi,C++,"C, Asm",C++,"C, C++, Asm",Не знаю,,,,,,да,нет,"[20, 30)",7,5
17.07.2011 15:04:45,Pascal/Delphi,Ruby,"Ruby, JavaScript",Ruby,Ruby,Исполнителем,,,,,,да,нет,"[30, 40)",10+,3
17.07.2011 15:18:10,Asm,Java,"Python, Perl",Scala,"Java, C++, Python, Haskell",Исполнителем,,,,,,нет,нет,"[20, 30)",4,3
17.07.2011 15:31:42,PHP,С#,"C#, JavaScript",C#,C#,Совместным решением,,,,,,нет,нет,"[20, 30)",5,5
17.07.2011 17:08:26,C++,Haskell,JavaScript,Lisp,C#,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 18:09:15,Pascal/Delphi,C++,Java,Java,C++,Не знаю,,,,,,да,нет,< 20,1,1
17.07.2011 18:09:47,C++,С#,JavaScript,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,< 20,2,2
17.07.2011 18:36:59,PHP,PHP,"Java, ActionScript, JavaScript",PHP,"PHP, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 18:55:53,C++,Python,JavaScript,Python,,Не знаю,,,,,,да,нет,< 20,1,1
17.07.2011 19:12:44,Basic,С#,JavaScript,C#,C#,Исполнителем,,,,,,да,да,"[30, 40)",4,2
17.07.2011 19:24:53,Fortran,C++,MatLab,C++,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[40, 50)",10+,1
17.07.2011 19:25:05,Ruby,Java,"Java, Ruby",Java,Ruby,Совместным решением,,,,,,да,нет,"[20, 30)",2,1
17.07.2011 19:48:07,PHP,PHP,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",1,1
17.07.2011 20:19:10,Pascal/Delphi,Java,"JavaScript, Perl, Perl",Java,,Заказчиком,,,,,,да,нет,"[20, 30)",3,3
17.07.2011 21:24:45,PHP,PHP,JavaScript,PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 22:19:12,Basic,Java,"C++, Python, Scala",Java,,Не знаю,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 22:26:37,C#,С#,C++,C++,"C#, C++",Заказчиком,,,,,,да,нет,"[20, 30)",2,2
17.07.2011 22:32:01,Python,Python,JavaScript,Python,Python,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 22:34:20,Pascal/Delphi,С#,"C#, JavaScript, Basic",C++,,Не знаю,,,,,,да,да,"[20, 30)",2,2
17.07.2011 22:34:55,C++,Java,"C++, Python, JavaScript",Java,"Java, C++",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[30, 40)",10+,6
17.07.2011 22:35:03,Basic,C++,C#,C#,"C#, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 22:35:38,C++,C++,"C, Objective-C",Objective-C,"PHP, C++, Objective-C",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
17.07.2011 22:38:21,Pascal/Delphi,С#,APL,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,5
17.07.2011 23:02:18,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
17.07.2011 23:02:32,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
17.07.2011 23:02:33,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
17.07.2011 23:02:45,Fortran,C++,"C#, Java, Perl",C++,"Java, C++",Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
17.07.2011 23:09:37,C++,С#,C++,C#,"C#, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
17.07.2011 23:13:35,Basic,PHP,Pascal/Delphi,C++,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 0:16:34,C#,С#,C#,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",1,2
18.07.2011 0:17:37,C#,С#,C#,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 0:39:48,C++,С#,C#,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,< 20,1,1
18.07.2011 1:22:34,PHP,PHP,JavaScript,Ruby,,Заказчиком,,,,,,да,нет,"[20, 30)",4,4
18.07.2011 2:02:14,C#,С#,C#,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 2:17:10,Java,Java,"Python, Ruby, JavaScript",Java,"Java, Ruby, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",5,4
18.07.2011 3:09:44,Basic,С#,"C, C++, JavaScript",C#,"C#, C, C++",Совместным решением,,,,,,да,нет,"[20, 30)",2,1
18.07.2011 8:31:14,Basic,C++,C,C++,,Заказчиком,,,,,,да,да,"[30, 40)",7,7
18.07.2011 8:42:04,JavaScript,PHP,JavaScript,Java,"PHP, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",3,3
18.07.2011 8:52:18,Pascal/Delphi,C++,Objective-C,C++,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,4
18.07.2011 8:57:03,Pascal/Delphi,PHP,Python,Python,PHP,Исполнителем,,,,,,да,нет,< 20,1,1
18.07.2011 9:09:10,C++,JavaScript,PHP,Python,C++,Совместным решением,,,,,,нет,нет,"[20, 30)",2,2
18.07.2011 9:24:41,C,PHP,"Python, Perl",PHP,"Java, PHP",Совместным решением,,,,,,нет,нет,"[20, 30)",5,4
18.07.2011 10:03:02,Objective-C,Objective-C,Objective-C,Objective-C,"C, Objective-C",Не знаю,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 10:08:06,PHP,PHP,JavaScript,Java,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 10:14:14,Pascal/Delphi,С#,Pascal/Delphi,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 10:22:39,Basic,PHP,"C, C++, JavaScript",PHP,C++,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,1
18.07.2011 10:31:43,C#,С#,C#,C#,,Не знаю,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 10:56:37,C,C++,C,C++,C,Совместным решением,,,,,,да,нет,"[30, 40)",9,9
18.07.2011 11:00:17,Fortran,Java,JavaScript,JavaScript,,Совместным решением,,,,,,да,да,"[20, 30)",3,2
18.07.2011 11:05:10,C++,С#,JavaScript,C#,C#,Исполнителем,,,,,,да,нет,"[20, 30)",2,1
18.07.2011 11:11:31,Pascal/Delphi,PHP,JavaScript,PHP,"C#, PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,3
18.07.2011 11:12:12,Pascal/Delphi,Pascal/Delphi,"C#, Pascal/Delphi, JavaScript",C#,,Заказчиком,,,,,,да,нет,"[20, 30)",2,2
18.07.2011 11:14:13,PHP,С#,PHP,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 11:20:38,Java,Java,Objective-C,Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",1,1
18.07.2011 11:20:40,Basic,PHP,"C#, C++",PHP,"C#, PHP, C++",Исполнителем,,,,,,да,нет,"[20, 30)",7,5
18.07.2011 11:21:01,Perl,Perl,"Java, C++",Perl,"Java, Perl",Исполнителем,,,,,,да,нет,"[30, 40)",10+,10+
18.07.2011 11:21:02,Pascal/Delphi,Java,"PHP, Ruby, Objective-C, Scala",Scala,Java,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
18.07.2011 11:21:04,C#,С#,C#,C#,C#,Исполнителем,,,,,,да,нет,"[30, 40)",9,1
18.07.2011 11:21:14,Pascal/Delphi,Java,"JavaScript, Groovy",Java,"Java, JavaScript, Groovy",Совместным решением,,,,,,да,да,"[20, 30)",7,5
18.07.2011 11:21:20,C++,С#,"C, C++, JavaScript",C#,"C#, PHP",Исполнителем,,,,,,да,нет,"[30, 40)",10+,5
18.07.2011 11:21:21,Basic,С#,Objective-C,C#,"C#, Python, Objective-C",Исполнителем,,,,,,нет,нет,"[30, 40)",10+,6
