Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditonalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Birthday,InUA,InPrev
1/14/2015 9:34:07,C++,Да,C++,"C#, Objective-C",,,C#,C#,4,4,5/17/1985,Да,Нет
1/14/2015 9:36:33,PHP,Да,PHP,"PHP, JavaScript, Python, PL/SQL",,,PHP,"PHP, JavaScript",5,5,4/8/1986,Да,Нет
1/14/2015 9:36:38,C#,Да,Java,"C#, PHP, C++",,,Java,"Java, C#, C++",1,<1,3/16/1992,Да,Не помню
1/14/2015 9:40:20,Basic,Да,Java,"JavaScript, PL/SQL",,,Java,,10+,10+,4/22/1986,Да,Нет
1/14/2015 9:44:29,PHP,Нет,,,"PHP, JavaScript",,Python,,1,1,4/6/1990,Да,Нет
1/14/2015 9:48:55,Pascal/Delphi,Да,Java,Java,,,,,7,1,,Да,Нет
1/14/2015 9:51:11,Basic,Да,PHP,JavaScript,,,PHP,"Java, PHP, JavaScript",10+,2,1/1/1984,Да,Нет
1/14/2015 9:51:55,Basic,Да,C++,"Java, C++, JavaScript, C",,,C++,"Java, C++, C",10+,10+,5/3/1963,Да,Не помню
1/14/2015 9:52:53,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Java,,10+,9,10/13/1983,Да,Да
1/14/2015 10:01:40,C++,Да,C++,"C++, Objective-C, MQL4/MQL5",,,C++,"C++, Objective-C, C, MQL4/MQL5",<1,<1,1/26/1991,Да,Нет
1/14/2015 10:03:49,Pascal/Delphi,Да,Java,PL/SQL,,,Java,,3,3,5/9/1990,Да,Нет
1/14/2015 10:04:25,Pascal/Delphi,Да,PL/SQL,"Java, T-SQL",,,Java,"Java, JavaScript",8,8,7/22/1985,Да,Не помню
1/14/2015 10:04:48,C,Да,C,"Java, PHP, C++",,,C,"Java, PHP, C++, C",10+,10+,8/12/1983,Да,Не помню
1/14/2015 10:04:58,Pascal/Delphi,Да,C,"C++, ASM",,,C,C,3,3,1/16/1991,Да,Нет
1/14/2015 10:11:14,C#,Да,C#,,,,C#,,3,3,12/24/1986,Да,Нет
1/14/2015 10:13:48,Pascal/Delphi,Нет,,,"JavaScript, Perl",,JavaScript,,2,2,1/24/2015,Да,Да
1/14/2015 10:14:13,C++,Да,Java,Java,,,Scala,Java,2,2,12/2/1990,Да,Нет
1/14/2015 10:14:45,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Java,1,1,5/17/1993,Да,Нет
1/14/2015 10:16:24,C,Да,Java,JavaScript,,,Java,Java,<1,<1,7/14/2015,Да,Нет
1/14/2015 10:17:05,Pascal/Delphi,Да,Java,,,,,,6,<1,3/1/1991,Да,Не помню
1/14/2015 10:25:26,Pascal/Delphi,Да,Java,"Java, JavaScript, Groovy, Go",,,Go,"Java, Go",1,1,3/17/1992,Да,Нет
1/14/2015 10:29:33,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,1,1,12/14/1985,Да,Да
1/14/2015 10:31:53,Fortran,Да,Perl,JavaScript,,,Perl,Perl,10+,10+,3/26/1971,Да,Не помню
1/14/2015 10:34:29,Objective-C,Да,Objective-C,,,,Objective-C,,4,2,8/24/1988,Да,Да
1/14/2015 10:35:38,Pascal/Delphi,Да,Ruby,"JavaScript, PL/SQL, CoffeeScript",,,Ruby,"PHP, JavaScript, Ruby",3,3,12/9/1986,Да,Не помню
1/14/2015 10:36:34,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,<1,1,8/10/1992,Да,Нет
1/14/2015 10:37:10,Basic,Да,JavaScript,Objective-C,,,JavaScript,,4,2,,Да,Нет
1/14/2015 10:37:51,Basic,Да,C,"Java, C++, Python",,,C++,C,5,6,1/17/1990,Нет,Не помню
1/14/2015 10:40:16,Basic,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,Ruby,3,1,8/21/1983,Да,Нет
1/14/2015 10:41:00,Pascal/Delphi,Да,PHP,"JavaScript, PL/SQL",,,PHP,,4,4,11/9/1987,Да,Не помню
1/14/2015 10:41:17,Fortran,Да,C++,"Java, C",,,C++,C++,<1,<1,,Да,Нет
1/14/2015 10:44:09,Pascal/Delphi,Да,JavaScript,Ruby,,,JavaScript,,1,1,3/25/1990,Да,Нет
1/14/2015 10:44:16,Pascal/Delphi,Да,C#,"PHP, JavaScript, T-SQL",,,C#,"C#, T-SQL",5,4,10/10/1986,Да,Не помню
1/14/2015 10:44:17,C++,Да,C++,"Java, C#, Objective-C",,,C++,C++,3,2,11/29/1983,Да,Нет
1/14/2015 10:45:06,Pascal/Delphi,Да,C#,JavaScript,,,C#,,4,4,5/1/1988,Да,Нет
1/14/2015 10:47:38,PHP,Да,JavaScript,,,,JavaScript,,3,2,5/3/1989,Да,Нет
1/14/2015 10:48:42,C,Да,PL/SQL,"Python, Perl",,,Python,Python,9,8,1/1/1983,Да,Не помню
1/14/2015 10:50:46,Basic,Да,Java,"JavaScript, PL/SQL, ActionScript",,,Java,"Java, C++, JavaScript",10+,2,10/9/1976,Да,Не помню
1/14/2015 10:51:41,Java,Да,Java,JavaScript,,,,"Java, JavaScript",10+,1,8/29/1979,Да,Да
1/14/2015 10:51:45,Pascal/Delphi,Да,C#,"Java, JavaScript",,,C#,C#,3,3,1/1/1982,Да,Нет
1/14/2015 10:54:06,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, PL/SQL",10+,10+,,Да,Нет
1/14/2015 10:55:01,C,Да,JavaScript,"C#, Ruby, CoffeeScript",,,CoffeeScript,"C#, JavaScript, CoffeeScript",3,2,6/27/1988,Да,Нет
1/14/2015 10:56:04,Java,Да,Java,JavaScript,,,JavaScript,"Java, C++, JavaScript",<1,<1,2/1/2015,Да,Нет
1/14/2015 10:56:35,Ruby,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,"Ruby, CoffeeScript",3,2,8/16/1990,Да,Нет
1/14/2015 10:58:16,Pascal/Delphi,Да,Lua,"PHP, C++",,,C++,"PHP, Lua",<1,<1,9/28/1986,Да,Нет
1/14/2015 11:01:10,Basic,Да,PL/SQL,"Java, JavaScript",,,Java,"Java, C++, JavaScript, PL/SQL, Pascal/Delphi",10+,2,5/21/1979,Да,Нет
1/14/2015 11:01:27,Java,Да,Java,JavaScript,,,Java,Java,3,3,2/14/1978,Да,Нет
1/14/2015 11:01:47,Pascal/Delphi,Да,PHP,Python,,,PHP,,3,3,9/20/1989,Да,Нет
1/14/2015 11:02:01,Basic,Да,Java,Shell,,,Groovy,"Java, Groovy",3,3,1/25/1992,Да,Нет
1/14/2015 11:02:26,Fortran,Да,Python,"JavaScript, PL/SQL, Go",,,Go,Python,5,3,11/25/1970,Да,Нет
1/14/2015 11:05:02,Basic,Да,Python,JavaScript,,,Python,Python,5,1,,Да,Нет
1/14/2015 11:05:28,Basic,Да,Progress,1C,,,C#,C#,10+,10+,6/15/1976,Да,Нет
1/14/2015 11:07:00,Basic,Да,ActionScript,"Java, Python",,,C#,"Java, Python, ActionScript",4,4,1/1/1985,Да,Не помню
1/14/2015 11:07:51,C++,Да,Java,"JavaScript, Python",,,Python,Java,1,<1,10/12/1995,Да,Нет
1/14/2015 11:08:11,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,2,5,10/13/1986,Да,Не помню
1/14/2015 11:10:33,Pascal/Delphi,Нет,,,"Java, C#, C++",,Java,C++,<1,<1,11/11/1991,Да,Нет
1/14/2015 11:12:15,Basic,Да,PHP,JavaScript,,,PHP,,7,7,12/15/1984,Нет,Да
1/14/2015 11:15:53,Basic,Да,C++,"C#, C, T-SQL",,,C#,C#,10+,10+,3/16/1964,Да,Нет
1/14/2015 11:16:06,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,,Java,2,2,1/25/1990,Да,Да
1/14/2015 11:16:16,As3,Да,Java,"PHP, JavaScript",,,Java,ActionScript,1,<1,8/14/1991,Да,Нет
1/14/2015 11:18:50,Basic,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, JavaScript, PL/SQL",<1,1,7/2/1985,Да,Нет
1/14/2015 11:21:47,C++,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",7,7,7/9/1988,Да,Да
1/14/2015 11:24:03,Pascal/Delphi,Да,Java,,,,Java,"Java, C++",<1,<1,9/10/1987,Да,Нет
1/14/2015 11:25:11,Pascal/Delphi,Да,Java,JavaScript,,,Java,,<1,<1,10/18/1994,Да,Нет
1/14/2015 11:25:27,PLEX,Да,ASA,PLEX,,,,,6,6,9/29/1986,Да,Не помню
1/14/2015 11:26:19,Basic,Нет,,,PHP,"JavaScript, Python",C#,C#,10+,5,5/26/1983,Нет,Нет
1/14/2015 11:27:03,Pascal/Delphi,Да,Objective-C,,,,Objective-C,"C#, C++, Objective-C",8,5,9/26/1986,Да,Не помню
1/14/2015 11:27:10,Pascal/Delphi,Да,C#,,,,C#,,4,4,4/20/1989,Да,Да
1/14/2015 11:27:27,Pascal/Delphi,Да,Java,,,,Java,Java,1,1,7/19/1989,Да,Нет
1/14/2015 11:30:15,C++,Да,C++,PL/SQL,,,C++,C++,3,3,10/26/2987,Да,Нет
1/14/2015 11:30:59,Java,Да,Java,"JavaScript, PL/SQL",,,Java,Java,<1,<1,6/24/1989,Да,Нет
1/14/2015 11:38:18,C#,Да,C#,"C#, JavaScript, T-SQL",,,C#,C#,3,2,3/1/1993,Да,Нет
1/14/2015 11:38:25,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,,4,4,6/11/1989,Да,Нет
1/14/2015 11:39:10,Basic,Да,1C,T-SQL,,,Java,,10+,10+,,Да,Нет
1/14/2015 11:39:37,Basic,Да,Java,"Java, PHP, JavaScript",,,Java,Java,<1,1,8/13/1994,Да,Нет
1/14/2015 11:42:11,Java,Да,Java,C++,,,Java,Java,<1,<1,,Да,Нет
1/14/2015 11:43:52,Basic,Да,C#,JavaScript,,,,"C#, JavaScript",10+,10+,,Да,Нет
1/14/2015 11:44:33,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,JavaScript,"C#, C++, JavaScript",<1,<1,7/1/1993,Да,Нет
1/14/2015 11:45:46,C,Да,Java,Java,,,Java,PHP,<1,<1,2/26/1993,Да,Нет
1/14/2015 11:46:44,Java,Да,C#,Java,,,C#,"Java, C#",1,1,1/1/1993,Да,Нет
1/14/2015 11:46:49,Pascal/Delphi,Да,C++,"Python, Objective-C, C, ActionScript, ASM",,,C++,C++,6,6,1/1/1987,Да,Нет
1/14/2015 11:47:52,Pascal/Delphi,Да,PL/SQL,Shell,,,Python,,1,1,7/27/1991,Да,Нет
1/14/2015 11:48:31,C#,Да,C#,JavaScript,,,C#,"C#, JavaScript, Python",2,2,11/13/1992,Нет,Не помню
1/14/2015 11:52:43,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,4,3,7/11/2015,Да,Нет
1/14/2015 11:54:40,Pascal/Delphi,Да,Objective-C,"C#, C++, Objective-C, C",,,C#,"C++, Objective-C",7,4,2/18/1988,Да,Да
1/14/2015 11:55:54,Python,Да,C#,"C#, PHP, Python",,,Python,"C#, PHP, JavaScript, Python",5,2,5/3/1983,Да,Нет
1/14/2015 11:56:49,Pascal/Delphi,Да,PHP,Python,,,Python,Python,4,4,1/17/1992,Да,Нет
1/14/2015 11:58:16,Basic,Да,PHP,"JavaScript, Python, PL/SQL",,,PHP,"PHP, JavaScript, Python",8,7,1/18/1990,Да,Не помню
1/14/2015 11:58:28,JavaScript,Да,JavaScript,Java,,,JavaScript,JavaScript,5,5,10/4/1984,Да,Нет
1/14/2015 12:00:10,Pascal/Delphi,Да,Java,"JavaScript, Python, Objective-C",,,Java,"Java, JavaScript",4,3,8/5/1987,Да,Нет
1/14/2015 12:01:53,C#,Да,C#,"C#, JavaScript, T-SQL",,,C#,JavaScript,7,7,6/7/1984,Да,Нет
1/14/2015 12:03:46,Asm,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, Python, C",2,2,8/6/1988,Да,Нет
1/14/2015 12:04:58,C#,Да,JavaScript,,,,Rust,JavaScript,4,3,3/1/1984,Да,Нет
1/14/2015 12:10:27,Pascal/Delphi,Да,Java,"Java, C#, PHP, JavaScript",,,Java,Java,10+,3,2/5/1983,,Нет
1/14/2015 12:15:39,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",10+,10+,1/1/1977,Да,Да
1/14/2015 12:16:35,Java,Да,Java,C#,,,Java,Java,1,<1,1/31/1993,Да,Нет
1/14/2015 12:18:49,Basic,Да,PHP,"PHP, JavaScript, Python, Ruby",,,JavaScript,"JavaScript, Python",6,4,1/1/1985,Да,Нет
1/14/2015 12:22:13,C,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,4,4,8/12/1987,Да,Нет
1/14/2015 12:24:04,C,Да,PHP,Python,,,Python,PHP,2,1,10/26/1980,Да,Нет
1/14/2015 12:27:51,PHP,Да,PHP,"PHP, JavaScript",,,JavaScript,"PHP, JavaScript",3,3,11/23/1993,Да,Да
1/14/2015 12:29:21,C++,Нет,,,C#,JavaScript,,C,<1,<1,7/15/1992,Да,Нет
1/14/2015 12:32:24,,Нет,,,JavaScript,PHP,JavaScript,JavaScript,<1,<1,1/6/1988,Да,Нет
1/14/2015 12:34:17,Pascal/Delphi,Да,PHP,"JavaScript, Python",,,,"PHP, JavaScript, Python",4,3,5/1/1988,Да,Нет
1/14/2015 12:35:29,Basic,Да,Java,"JavaScript, Scala",,,Java,Java,10+,3,10/22/1972,Да,Нет
1/14/2015 12:37:53,Pascal/Delphi,Да,C++,"C++, JavaScript, C",,,JavaScript,"C++, JavaScript",10+,8,,Да,Не помню
1/14/2015 12:38:24,Python,Да,PL/SQL,"Java, Python, PL/SQL",,,Python,Pascal/Delphi,6,10+,9/20/1979,Да,Нет
1/14/2015 12:43:02,Basic,Да,Java,JavaScript,,,Java,,10+,10+,12/8/1978,Нет,Нет
1/14/2015 12:46:27,Ruby,Да,Basic,"Perl, CoffeeScript, Swift",,,Haskell,C#,6,4,9/11/1971,Да,Не помню
1/14/2015 12:47:46,Basic,Нет,,,"C++, Pascal/Delphy",,C++,,2,5,1/29/1980,Да,Не помню
1/14/2015 12:48:35,C++,Да,Java,"JavaScript, Groovy",,,Java,,2,2,11/3/2015,Да,Нет
1/14/2015 12:50:12,Pascal/Delphi,Нет,,,"C#, C++",,C#,C#,3,1,8/4/1984,Да,Нет
1/14/2015 12:53:36,Pascal/Delphi,Да,PHP,"JavaScript, PL/SQL",,,PHP,JavaScript,3,2,5/16/1991,Да,Нет
1/14/2015 12:54:37,Pascal/Delphi,Да,Pascal/Delphi,PL/SQL,,,Pascal/Delphi,"PL/SQL, Pascal/Delphi",10+,10+,8/28/1958,Да,Не помню
1/14/2015 12:54:38,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, PL/SQL",7,7,2/2/1989,Да,Да
1/14/2015 13:00:34,Pascal/Delphi,Да,Python,,,,Python,"JavaScript, Python",3,10+,,Да,Нет
1/14/2015 13:01:27,Basic,Да,C#,JavaScript,,,C#,"C#, JavaScript",10+,9,3/9/1975,Да,Не помню
1/14/2015 13:01:30,Pascal/Delphi,Нет,,,"PHP, Objective-C, Swift","Java, ActionScript",Objective-C,Swift,9,3,7/8/1990,Да,Нет
1/14/2015 13:06:12,C++,Нет,,,"Java, PHP",JavaScript,Java,Java,4,3,6/17/1988,Да,Нет
1/14/2015 13:09:23,JavaScript,Нет,,,JavaScript,JavaScript,JavaScript,JavaScript,10+,5,1/1/1979,Нет,Да
1/14/2015 13:12:23,Pascal/Delphi,Да,ActionScript,"Java, ActionScript",,,ActionScript,ActionScript,10+,8,11/11/1981,Да,Не помню
1/14/2015 13:12:23,PHP,Нет,,,"Java, PHP","JavaScript, Scala",Java,"Java, C#, PHP",1,1,2/2/1993,Да,Да
1/14/2015 13:12:53,Objective-C,Да,Objective-C,"C++, Objective-C, C, Swift",,,Objective-C,"C++, Objective-C, C, Swift",7,4,12/11/1987,Да,Нет
1/14/2015 13:17:12,Pascal/Delphi,Да,Apex,"Java, JavaScript",,,Java,"Java, JavaScript",5,1,4/5/1986,Да,Нет
1/14/2015 13:17:54,Pascal/Delphi,Нет,,,"Java, C#, C++",,Swift,C#,<1,<1,,,
1/14/2015 13:18:44,PHP,Да,PHP,JavaScript,,,,PHP,3,3,5/23/1985,Да,Нет
1/14/2015 13:19:48,C,Да,Matlab,Python,,,Python,,5,5,6/5/1986,Да,Нет
1/14/2015 13:20:11,Pascal/Delphi,Да,Python,"Java, PL/SQL",,,,"Java, C++, Python",1,1,,Да,Нет
1/14/2015 13:20:16,C++,Да,C++,"Python, ASM",,,C++,"C++, Pascal/Delphi",10+,10+,2/20/1981,Да,Да
1/14/2015 13:21:50,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Java,2,1,3/26/1991,Да,Нет
1/14/2015 13:21:53,Java,Да,Java,Java,,,Java,Java,<1,1,11/18/1994,Да,Нет
1/14/2015 13:22:39,Pascal/Delphi,Да,C#,"C++, Python",,,Python,"Java, C#, C++, Python, C, Pascal/Delphi",3,3,1/1/1991,Да,Нет
1/14/2015 13:22:58,Pascal/Delphi,Да,SAP ABAP,JavaScript,,,,,3,3,3/11/1988,Да,Не помню
1/14/2015 13:23:15,Pascal/Delphi,Да,Java,"JavaScript, Groovy, Shell Shell",,,Java,,4,4,6/22/1990,Да,Нет
1/14/2015 13:25:02,PHP,Да,ActionScript,"PHP, JavaScript",,,JavaScript,"PHP, JavaScript, ActionScript",6,5,4/1/1988,Нет,Не помню
1/14/2015 13:26:35,Basic,Да,JavaScript,haxe,,,JavaScript,haxe,10+,3,1/1/2015,Да,Нет
1/14/2015 13:28:01,Pascal/Delphi,Да,C++,"JavaScript, Python, C",,,C++,"C++, JavaScript, Python, Haskell",2,2,4/17/1993,Да,Не помню
1/14/2015 13:32:34,PHP,Да,PHP,JavaScript,,,JavaScript,,4,4,9/11/1987,Да,Не помню
1/14/2015 13:36:24,C,Да,Java,"PL/SQL, T-SQL",,,Java,Java,10+,4,1/1/1986,Да,Нет
1/14/2015 13:39:14,Pascal/Delphi,Да,Java,Swift,,,Python,"Java, Python",1,4,5/4/1993,Да,Нет
1/14/2015 13:39:47,GML (Game Maker Language),Да,C#,Java,,,C#,,<1,<1,2/3/1993,Да,Нет
1/14/2015 13:40:02,Basic,Да,C#,"PHP, JavaScript, T-SQL",,,C#,"C#, PHP, T-SQL",10+,6,1/1/1980,Да,Нет
1/14/2015 13:41:29,Basic,Нет,,,PHP,"Erlang, Clojure",Erlang,,3,3,,Да,Нет
1/14/2015 13:44:34,Basic,Да,Pascal/Delphi,"Python, Perl",,,Pascal/Delphi,"C#, Pascal/Delphi",7,7,1/16/1986,Да,Нет
1/14/2015 13:45:28,C#,Да,PHP,JavaScript,,,PHP,PHP,5,1,7/1/1988,Да,Нет
1/14/2015 13:48:35,C++,Да,1C,Java,,,Java,Java,1,1,4/23/1991,Да,Нет
1/14/2015 13:49:54,Pascal/Delphi,Да,JavaScript,PHP,,,Ruby,JavaScript,4,3,5/16/1988,Нет,Да
1/14/2015 13:50:03,Pascal/Delphi,Да,T-SQL,"Python, PL/SQL",,,Python,T-SQL,10+,8,9/15/1978,Да,Нет
1/14/2015 13:51:59,Pascal/Delphi,Да,Python,JavaScript,,,Go,"JavaScript, Python, Pascal/Delphi, ActionScript",4,4,1/1/1989,Да,Не помню
1/14/2015 13:52:28,Pascal/Delphi,Да,C,C++,,,Java,C,<1,<1,10/3/1981,Да,Нет
1/14/2015 13:54:54,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL, ActionScript, Scala",,,Scala,"Java, C#, PHP, JavaScript, Objective-C",5,2,1/1/1986,Да,Нет
1/14/2015 13:57:11,Java,Да,Java,,,,Java,,3,2,9/14/1987,Да,Нет
1/14/2015 14:01:28,Pascal/Delphi,Нет,,,"PHP, JavaScript",Python,PHP,"PHP, JavaScript, Python",5,5,4/28/1992,Да,Не помню
1/14/2015 14:03:21,C++,Да,PHP,"JavaScript, Python, Groovy",,,Python,"PHP, Python",3,3,12/22/1990,Да,Да
1/14/2015 14:04:30,Basic,Да,PHP,"JavaScript, PL/SQL",,,PHP,"Java, PHP",7,7,3/10/1985,Да,Не помню
1/14/2015 14:05:01,Java,Да,Java,Scala,,,Java,Java,<1,<1,10/28/1989,Да,Нет
1/14/2015 14:05:24,Pascal/Delphi,Да,Java,PHP,,,Java,,<1,<1,12/13/1990,Да,Нет
1/14/2015 14:08:52,C++,Да,JavaScript,"PHP, Python",,,JavaScript,"PHP, JavaScript, Python",3,2,9/11/1989,Да,Нет
1/14/2015 14:09:03,Basic,Да,1C,"PHP, Python, PL/SQL, Pascal/Delphi, T-SQL",,,1C,"Python, T-SQL, 1C",10+,10+,1/1/1978,Да,Нет
1/14/2015 14:09:40,C,Да,C#,"JavaScript, CoffeeScript",,,JavaScript,"C#, JavaScript",7,7,10/8/1985,Нет,Нет
1/14/2015 14:11:46,Basic,Да,C++,"Java, C#, JavaScript, PL/SQL, Pascal/Delphi, T-SQL",,,Ruby,,10+,8,1/1/1972,Да,Нет
1/14/2015 14:14:54,Basic,Да,C#,"JavaScript, T-SQL",,,C#,C#,6,4,8/8/1978,Да,Да
1/14/2015 14:16:06,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,10+,8,10/9/2015,Да,Не помню
1/14/2015 14:17:01,Basic,Да,Pascal/Delphi,T-SQL,,,Java,"Java, PHP, Pascal/Delphi",10+,10+,11/13/1969,Да,Нет
1/14/2015 14:19:14,C,Да,Perl,"Java, C++, Python, C, PL/SQL",,,Perl,"Python, Perl",5,5,10/26/1982,Нет,Не помню
1/14/2015 14:27:47,Python,Да,Python,"Python, Ruby",,,Python,,<1,1,2/4/1988,Да,Нет
1/14/2015 14:30:53,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,,6,3,3/5/1990,Да,Не помню
1/14/2015 14:31:13,JavaScript,Да,JavaScript,Python,,,Python,Python,10+,2,3/11/1983,Да,Не помню
1/14/2015 14:31:45,Pascal/Delphi,Да,C++,,,,C++,,10+,10+,,Да,Нет
1/14/2015 14:31:55,JavaScript,Да,Java,"JavaScript, CoffeeScript",,,Java,"Java, PHP, JavaScript, CoffeeScript",1,1,5/14/1993,Да,Нет
1/14/2015 14:35:14,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,PHP,3,3,6/5/2015,Да,Да
1/14/2015 14:35:23,C++,Да,C#,JavaScript,,,C#,C++,8,7,5/5/1986,Да,Нет
1/14/2015 14:39:10,Pascal/Delphi,Да,CoffeeScript,"JavaScript, Objective-C, Ruby, C",,,CoffeeScript,CoffeeScript,5,3,6/21/1990,Да,Да
1/14/2015 14:40:03,Pascal/Delphi,Да,JavaScript,PHP,,,PHP,"PHP, JavaScript",3,3,3/10/1990,Да,Нет
1/14/2015 14:40:13,Pascal/Delphi,Да,C#,"C#, PL/SQL, T-SQL",,,C#,C#,<1,<1,12/1/1986,Да,Нет
1/14/2015 14:42:24,Java,Да,Java,"JavaScript, Groovy",,,Java,,9,9,11/5/1980,Да,Нет
1/14/2015 14:44:03,Pascal/Delphi,Да,Java,Java,,,Java,Java,<1,<1,4/1/1993,Да,Нет
1/14/2015 14:44:33,Java,Да,Java,,,,Java,Java,<1,<1,2/25/1988,Да,Нет
1/14/2015 14:48:22,Pascal/Delphi,Да,C++,C,,,C++,"C#, C++",7,7,1/1/1988,Да,Не помню
1/14/2015 14:50:31,C++,Да,C#,C#,,,C#,,<1,<1,1/14/2015,,Нет
1/14/2015 14:52:28,Pascal/Delphi,Нет,,,"Java, C#, Objective-C",,Objective-C,Java,3,2,12/31/1990,Да,Нет
1/14/2015 14:55:14,Pascal/Delphi,Да,C++,"Java, C",,,Java,C++,<1,2,11/30/1990,Да,Нет
1/14/2015 14:55:48,Pascal/Delphi,Да,C#,"PHP, T-SQL",,,C#,"C#, PHP",1,<1,7/14/1993,Да,Нет
1/14/2015 14:56:34,Pascal/Delphi,Да,C#,JavaScript,,,C#,,5,2,4/27/1990,Да,Нет
1/14/2015 14:57:46,Pascal/Delphi,Да,C++,"Python, PL/SQL",,,C++,"C++, Python",10+,10+,1/1/1972,Да,Нет
1/14/2015 15:00:20,C,Да,C#,"JavaScript, PL/SQL",,,C#,"C#, JavaScript, T-SQL",4,6,5/31/1992,Да,Не помню
1/14/2015 15:00:21,C#,Да,1C,Basic,,,C#,1C,7,5,11/7/1980,Да,Нет
1/14/2015 15:03:11,C++,Нет,,,C#,,C++,C++,<1,<1,8/1/1991,Нет,Нет
1/14/2015 15:07:02,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,5,3,1/1/1979,Нет,Нет
1/14/2015 15:07:28,Java,Нет,,,Java,,Java,Java,<1,<1,1/14/1989,Да,Нет
1/14/2015 15:13:07,Pascal/Delphi,Да,PHP,JavaScript,,,Erlang,"PHP, Erlang",6,3,1/1/1989,Да,Не помню
1/14/2015 15:17:22,C#,Да,C#,"JavaScript, T-SQL",,,C#,"C#, PHP, JavaScript, T-SQL",3,3,7/4/1992,Да,Нет
1/14/2015 15:22:06,Pascal/Delphi,Да,JavaScript,C#,,,C#,"C#, JavaScript, T-SQL",<1,1,7/12/1994,Да,Нет
1/14/2015 15:25:05,Basic,Да,Java,PL/SQL,,,PL/SQL,,10+,6,8/12/1975,Да,Нет
1/14/2015 15:31:20,Basic,Да,PHP,"JavaScript, PL/SQL",,,PHP,,3,3,6/12/1974,Да,Не помню
1/14/2015 15:33:35,JavaScript,Да,JavaScript,JavaScript,,,JavaScript,"C#, JavaScript",1,1,2/15/1992,Да,Нет
1/14/2015 15:35:02,Pascal/Delphi,Нет,,,"C#, C++",,C#,,<1,<1,,Да,Нет
1/14/2015 15:37:43,JavaScript,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,5,3,1/5/1991,Да,Нет
1/14/2015 15:43:47,Basic,Да,C#,JavaScript,,,C#,"C#, JavaScript",10+,6,2/25/1980,Да,Да
1/14/2015 15:47:44,Pascal/Delphi,Нет,,,"Java, Python","C++, JavaScript",Java,"Java, Python, Scala",4,4,7/23/1990,Нет,Да
1/14/2015 15:49:44,Pascal/Delphi,Да,PHP,"JavaScript, C",,,Scala,"PHP, C++, Python",7,7,8/2/1988,Да,Да
1/14/2015 15:49:50,Basic,Да,Java,Pascal/Delphi,,,Java,Java,10+,9,1/16/1980,Да,Нет
1/14/2015 15:51:21,Basic,Нет,,,"Python, C","C++, Python",Rust,Python,10+,10+,10/19/1978,Да,Не помню
1/14/2015 15:57:10,Java,Да,Java,Objective-C,,,Java,Java,<1,<1,,,
1/14/2015 15:57:41,Java,Да,Java,Objective-C,,,Java,Java,<1,<1,,,
1/14/2015 16:01:01,C++,Да,PHP,"PHP, JavaScript, CoffeeScript",,,PHP,"PHP, JavaScript",<1,<1,6/15/1994,Да,Нет
1/14/2015 16:01:13,C++,Да,JavaScript,PL/SQL,,,JavaScript,JavaScript,1,1,2/23/1990,Да,Нет
1/14/2015 16:01:47,Basic,Да,Java,"JavaScript, Groovy",,,Java,"Java, JavaScript, PL/SQL, Groovy",3,3,8/29/1990,Да,Нет
1/14/2015 16:03:16,PHP,Да,PHP,Python,,,Python,,<1,<1,,Да,Нет
1/14/2015 16:03:51,Basic,Да,Java,"Java, PHP, Pascal/Delphi",,,Java,,1,<1,6/12/1988,Да,Нет
1/14/2015 16:11:06,1с,Да,1C,PL/SQL,,,Java,,4,4,4/16/1985,Да,Да
1/14/2015 16:14:01,Pascal/Delphi,Да,PHP,JavaScript,,,Python,PHP,5,5,11/19/1988,Нет,Да
1/14/2015 16:19:59,Pascal/Delphi,Да,Python,JavaScript,,,C++,,6,1,,Да,Нет
