Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
1/14/2014 14:30:59,Basic,Да,Python,"JavaScript, Shell",,,Python,Python,3,2,"[20,30)",Да,Да
1/14/2014 14:31:30,Pascal/Delphi,Да,C,"Java, C++, Python, Perl, Shell",,,C,"Java, Python",2,2,"[20,30)",Да,Нет
1/14/2014 14:31:48,Pascal/Delphi,Да,PHP,JavaScript,,,Python,"PHP, JavaScript",3,2,"[20,30)",Да,Нет
1/14/2014 14:31:49,Java,Да,Java,,,,Java,,1,2,<20,Да,Нет
1/14/2014 14:31:49,C++,Да,JavaScript,"Java, Python, JavaScript, Groovy",,,JavaScript,JavaScript,7,3,"[20,30)",Да,Да
1/14/2014 14:31:53,C,Нет,,,"Java, C++, C","Python, Shell",Python,"C#, Python, lua",4,4,"[20,30)",Да,Нет
1/14/2014 14:32:10,Java,Нет,,,"Java, JavaScript",Shell,JavaScript,,3,3,"[20,30)",Да,Нет
1/14/2014 14:32:14,C++,Да,Ruby,,,,Ruby,,2,2,"[20,30)",Да,Да
1/14/2014 14:32:22,Basic,Да,Java,"Java, JavaScript, PL/SQL, Shell",,,Java,,10+,10+,"[30,40)",Да,Нет
1/14/2014 14:32:25,PHP,Да,Objective-C,PHP,,,Objective-C,"PHP, Objective-C",7,6,"[20,30)",Да,Да
1/14/2014 14:32:32,Pascal/Delphi,Да,Java,"PHP, JavaScript, PL/SQL",,,Java,"Java, PHP, JavaScript",10+,10+,"[30,40)",Нет,Нет
1/14/2014 14:32:46,Pascal/Delphi,Да,C#,"Java, JavaScript, T-SQL",,,C#,,1,1,"[20,30)",Да,Нет
1/14/2014 14:32:51,Pascal/Delphi,Да,Java,"JavaScript, Objective-C",,,Java,,1,<1,"[20,30)",Да,Нет
1/14/2014 14:32:54,Pascal/Delphi,Да,Ruby,"JavaScript, Ruby, CoffeeScript",,,Ruby,"PHP, JavaScript",3,1,"[20,30)",Да,Нет
1/14/2014 14:33:19,C#,Нет,,,"C#, C++, C",Java,Java,Java,<1,<1,<20,Да,Нет
1/14/2014 14:33:20,Basic,Нет,,,"Java, C#, PHP","C++, JavaScript, C, T-SQL, Shell, R",Java,"Java, C#",<1,<1,"[20,30)",Да,Нет
1/14/2014 14:33:45,Basic,Да,Pascal/Delphi,,,,Pascal/Delphi,Pascal/Delphi,10+,10+,"[40,50)",Да,Нет
1/14/2014 14:33:49,Basic,Да,C++,"C#, Python",,,C++,"C#, C++",7,7,"[20,30)",Да,Нет
1/14/2014 14:34:14,PHP,Да,PHP,JavaScript,,,Java,"PHP, JavaScript",<1,<1,"[20,30)",Да,Нет
1/14/2014 14:34:18,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,1,1,"[20,30)",Да,Нет
1/14/2014 14:34:21,Pascal/Delphi,Да,Perl,JavaScript,,,Perl,"Python, Perl",1,1,"[20,30)",Да,Нет
1/14/2014 14:34:28,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, Ruby",10+,8,"[30,40)",Нет,Нет
1/14/2014 14:34:31,Pascal/Delphi,Да,C++,Python,,,C++,C++,2,2,"[20,30)",Да,Нет
1/14/2014 14:34:44,C#,Да,C#,"JavaScript, TypeScript",,,C#,"C#, C++, C",5,5,"[20,30)",Нет,Да
1/14/2014 14:34:50,Pascal/Delphi,Да,C#,,,,Java,,2,2,"[20,30)",Да,Нет
1/14/2014 14:34:53,Pascal/Delphi,Да,C#,T-SQL,,,C#,,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:35:15,Basic,Да,JavaScript,,,,JavaScript,"Java, JavaScript",4,2,"[20,30)",Да,Нет
1/14/2014 14:35:28,Basic,Да,C#,"JavaScript, T-SQL",,,C#,C#,<1,5,"[30,40)",Да,Нет
1/14/2014 14:35:30,Pascal/Delphi,Да,Python,JavaScript,,,Python,"Python, JavaScript",3,3,<20,Да,Да
1/14/2014 14:35:40,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,6,6,"[20,30)",Да,Да
1/14/2014 14:35:41,ActionScript,Нет,,,"Java, JavaScript",ActionScript,ActionScript,ActionScript,8,1,"[20,30)",Да,Да
1/14/2014 14:35:41,C++,Да,Java,JavaScript,,,Java,"Java, JavaScript",10+,10+,"[30,40)",Нет,Нет
1/14/2014 14:35:49,Groovy,Нет,,,"Java, JavaScript, Objective-C, Groovy, CoffeeScript",,JavaScript,"JavaScript, Objective-C",4,2,"[20,30)",Да,Нет
1/14/2014 14:36:14,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,3,3,"[20,30)",Да,Нет
1/14/2014 14:36:17,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript, Shell",,,Ruby,"Java, JavaScript, Ruby",2,2,"[20,30)",Да,Нет
1/14/2014 14:36:17,Basic,Да,C#,JavaScript,,,C#,,2,1,"[20,30)",Да,Нет
1/14/2014 14:36:20,PHP,Нет,,,"PHP, JavaScript",,PHP,,5,5,"[20,30)",Да,Да
1/14/2014 14:36:29,C,Да,PHP,Python,,,Python,,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:36:30,Basic,Да,Java,"PL/SQL, Groovy",,,Java,Java,10+,7,"[30,40)",Да,Нет
1/14/2014 14:36:38,JavaScript,Да,JavaScript,Java,,,JavaScript,JavaScript,1,<1,"[20,30)",Да,Нет
1/14/2014 14:36:40,Java,Нет,,,"Java, PHP, C++, Python, JavaScript, Objective-C, C","Java, PHP, C++, Python, Objective-C, C",Python,"Java, Python, Objective-C",7,7,"[20,30)",Да,Нет
1/14/2014 14:36:48,Objective-C,Да,Objective-C,"C++, C",,,Objective-C,"PHP, Objective-C",4,2,"[20,30)",Да,Нет
1/14/2014 14:36:50,C++,Да,C++,"Java, C++",,,C++,"Java, C++",2,1,"[20,30)",Да,Нет
1/14/2014 14:37:00,C,Да,Objective-C,C++,,,Objective-C,C#,2,<1,"[20,30)",Да,Нет
1/14/2014 14:37:04,Basic,Да,PHP,"JavaScript, Perl, Shell",,,PHP,PHP,9,9,"[30,40)",Да,Нет
1/14/2014 14:37:17,Pascal/Delphi,Да,C#,JavaScript,,,C#,,2,2,"[20,30)",Да,Нет
1/14/2014 14:37:19,Java,Да,Java,JavaScript,,,Java,"Java, JavaScript",<1,<1,"[30,40)",Да,Нет
1/14/2014 14:37:28,Pascal/Delphi,Нет,,,"JavaScript, Perl",,Perl,,3,2,"[20,30)",Да,Нет
1/14/2014 14:37:30,Visual Basic,Да,PHP,JavaScript,,,PHP,PHP,4,4,"[20,30)",Нет,Нет
1/14/2014 14:37:32,Basic,Да,Python,"Python, JavaScript, PL/SQL, T-SQL, Erlang, Shell",,,Erlang,"Python, JavaScript, Erlang, Shell",10+,4,"[30,40)",Нет,Нет
1/14/2014 14:37:45,Pascal/Delphi,Да,C#,,,,C#,,1,1,"[20,30)",Да,Нет
1/14/2014 14:37:46,Pascal/Delphi,Да,PHP,Java,,,Java,Java,3,3,"[20,30)",Да,Да
1/14/2014 14:38:02,Basic,Нет,,,"Objective-C, Perl",JavaScript,Python,,2,2,"[30,40)",Да,Нет
1/14/2014 14:38:15,Basic,Да,C#,"Java, JavaScript, Groovy",,,Groovy,PHP,3,2,"[20,30)",Да,Нет
1/14/2014 14:38:23,Basic,Да,JavaScript,,,,JavaScript,PHP,7,2,"[30,40)",Да,Нет
1/14/2014 14:38:24,C++,Да,PHP,"C#, JavaScript",,,C#,"C#, PHP",10+,7,"[20,30)",Да,Да
1/14/2014 14:38:24,FORTRAN,Да,Java,,,,Java,Java,3,3,"[40,50)",Да,Нет
1/14/2014 14:38:36,Pascal/Delphi,Да,Java,,,,Java,,4,4,"[20,30)",Да,Нет
1/14/2014 14:38:40,C,Да,PLEX-C,"Java, C++, Python, C, Shell",,,Java,,1,1,"[20,30)",Да,Нет
1/14/2014 14:38:43,C,Да,C++,"JavaScript, C, ActionScript",,,C++,"C++, ActionScript",1,<1,"[20,30)",Да,Нет
1/14/2014 14:39:00,C++,Да,C#,JavaScript,,,Java,"C#, Objective-C",5,4,"[20,30)",Да,Да
1/14/2014 14:39:04,Java,Да,Java,"Java, JavaScript",,,Java,Java,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:39:14,ActionScript,Нет,,,"Java, ActionScript",,C#,,5,4,"[20,30)",Да,Нет
1/14/2014 14:39:18,Basic,Да,PHP,JavaScript,,,PHP,"PHP, C++, JavaScript",3,3,"[20,30)",Да,Нет
1/14/2014 14:39:26,Pascal/Delphi,Да,C#,,,,C#,,5,4,"[20,30)",Да,Нет
1/14/2014 14:39:45,Pascal/Delphi,Да,Scala,"JavaScript, Ruby",,,Clojure,"JavaScript, Ruby, CoffeeScript",9,<1,"[20,30)",Да,Да
1/14/2014 14:39:55,Pascal/Delphi,Да,C#,"C#, C++, ActionScript",,,C#,"C#, Pascal/Delphi",4,3,"[20,30)",Да,Да
1/14/2014 14:39:57,Pascal/Delphi,Нет,,,"Python, JavaScript, Objective-C",PHP,Objective-C,"Python, Objective-C",3,4,"[20,30)",Да,Нет
1/14/2014 14:39:58,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Java,"Java, Groovy",2,4,"[20,30)",Да,Да
1/14/2014 14:40:03,Pascal/Delphi,Да,Pascal/Delphi,PL/SQL,,,Java,,1,1,"[20,30)",Да,Нет
1/14/2014 14:40:48,Asm,Да,JavaScript,"JavaScript, PL/SQL, Shell",,,JavaScript,"PHP, JavaScript",10+,10+,"[30,40)",Да,Да
1/14/2014 14:40:55,Pascal/Delphi,Нет,,,"Java, Objective-C, ActionScript",JavaScript,ActionScript,"JavaScript, Objective-C, ActionScript",10+,7,"[30,40)",Да,Да
1/14/2014 14:40:57,Pascal/Delphi,Да,Java,Java,,,Java,Java,6,3,"[30,40)",Да,Нет
1/14/2014 14:41:04,Pascal/Delphi,Нет,,,Java,Java,Scala,Java,<1,<1,"[30,40)",Да,Нет
1/14/2014 14:41:08,Pascal/Delphi,Да,Java,"Java, JavaScript, ActionScript, Groovy",,,Scala,"Java, JavaScript, Scala",2,2,<20,Да,Нет
1/14/2014 14:41:16,Pascal/Delphi,Да,Python,Shell,,,Python,,<1,<1,"[20,30)",Да,Да
1/14/2014 14:41:19,C,Да,C#,"C#, C++, Visual Basic, InstallScript",,,C#,C#,8,8,"[20,30)",Да,Нет
1/14/2014 14:41:52,PHP,Да,PHP,"JavaScript, Shell",,,PHP,PHP,8,8,"[30,40)",Да,Нет
1/14/2014 14:41:59,C#,Да,C#,"PHP, JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",10+,5,"[30,40)",Да,Да
1/14/2014 14:42:26,C,Нет,,,"PHP, Python, JavaScript, PL/SQL","PHP, Python, JavaScript, PL/SQL",JavaScript,"PHP, Python, JavaScript, PL/SQL",<1,<1,"[20,30)",Да,Нет
1/14/2014 14:42:28,ActionScript,Да,ActionScript,"PHP, JavaScript",,,ActionScript,"PHP, JavaScript, ActionScript",5,5,"[20,30)",Да,Нет
1/14/2014 14:42:53,C,Да,Ruby,"Java, C#, PHP, C++, Ruby, C, PL/SQL, Perl, Shell",,,C++,"Java, C#, Ruby, PL/SQL",10+,5,"[30,40)",Да,Да
1/14/2014 14:43:09,Basic,Да,Ruby,"JavaScript, Ruby, PL/SQL, CoffeeScript",,,Ruby,"JavaScript, Ruby, Pascal/Delphi, CoffeeScript",7,6,"[20,30)",Да,Да
1/14/2014 14:43:47,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",10+,7,"[30,40)",Да,Нет
1/14/2014 14:44:03,Basic,Нет,,,"PHP, JavaScript",,PHP,PHP,4,4,"[30,40)",Да,Да
1/14/2014 14:44:06,PHP,Да,PHP,JavaScript,,,PHP,PHP,2,2,"[20,30)",Да,Да
1/14/2014 14:44:10,Basic,Да,C,Java,,,Python,,5,2,"[20,30)",Да,Да
1/14/2014 14:44:21,Pascal/Delphi,Да,Python,,,,Python,,10+,2,"[30,40)",Да,Нет
1/14/2014 14:44:28,Pascal/Delphi,Да,Python,Shell,,,Python,Python,1,1,"[20,30)",Да,Да
1/14/2014 14:44:35,PL/SQL,Да,PL/SQL,PL/SQL,,,PL/SQL,PL/SQL,5,3,"[20,30)",Да,Да
1/14/2014 14:44:43,Pascal/Delphi,Да,C#,"C++, JavaScript, PL/SQL",,,C#,"C#, JavaScript",<1,<1,"[20,30)",Да,Нет
1/14/2014 14:45:01,Pascal/Delphi,Да,PL/SQL,,,,Pascal/Delphi,Pascal/Delphi,6,6,"[20,30)",Да,Да
1/14/2014 14:45:30,Pascal/Delphi,Да,PL/SQL,,,,PL/SQL,,<1,<1,"[20,30)",Да,Да
1/14/2014 14:45:58,C,Да,C++,"Java, PHP, JavaScript, Objective-C, ActionScript, 1C, PL/SQL, Pascal/Delphi",,,PHP,,4,4,"[20,30)",Да,Нет
1/14/2014 14:46:03,Basic,Да,Python,"JavaScript, Shell",,,Python,"Python, JavaScript, Shell",8,7,"[30,40)",Да,Нет
1/14/2014 14:46:05,actionscript 2,Да,ActionScript,"PHP, JavaScript",,,Java,"PHP, ActionScript",7,6,"[20,30)",Да,Да
1/14/2014 14:46:18,Pascal/Delphi,Да,Java,"JavaScript, Scala, Groovy, Shell",,,Java,"Java, Scala",3,2,"[20,30)",Да,Да
1/14/2014 14:46:25,Basic,Да,C#,JavaScript,,,C#,"C#, JavaScript",4,4,"[20,30)",Да,Да
1/14/2014 14:46:44,Basic,Да,C#,"Java, C#, C++, Python, JavaScript, Ruby, C, T-SQL, CoffeeScript",,,C#,"Java, C#, C++, Python, JavaScript, Ruby, CoffeeScript, Lua",10+,10+,"[30,40)",Да,Да
1/14/2014 14:46:52,Basic,Да,SAS,"C#, Python, Pascal/Delphi, T-SQL, Shell",,,C#,C#,10+,10+,"[40,50)",Да,Нет
1/14/2014 14:46:52,Pascal/Delphi,Да,Objective-C,C,,,Objective-C,Objective-C,<1,1,"[20,30)",Да,Да
1/14/2014 14:46:56,PHP,Да,JavaScript,PHP,,,JavaScript,JavaScript,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:47:11,C++,Да,Pascal/Delphi,"JavaScript, Pascal/Delphi",,,Java,Pascal/Delphi,10+,10+,"[30,40)",Нет,Нет
1/14/2014 14:47:17,1C,Нет,,,1C,,C++,,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:47:34,Basic,Да,Java,"JavaScript, PL/SQL, Shell",,,Java,"Java, Python, JavaScript, ActionScript, Pascal/Delphi, Scala, Groovy, Basic, Erlang, Lisp, Shell, haskell",10+,8,"[30,40)",Да,Нет
1/14/2014 14:48:13,Pascal/Delphi,Да,PHP,"C++, JavaScript",,,PHP,PHP,6,4,"[20,30)",Да,Нет
1/14/2014 14:48:18,Pascal/Delphi,Да,Python,"JavaScript, Shell",,,Python,"Python, JavaScript",3,3,"[20,30)",Да,Нет
1/14/2014 14:48:21,C,Да,Ruby,,,,Ruby,Ruby,3,3,"[20,30)",Да,Да
1/14/2014 14:48:23,Pascal/Delphi,Да,C++,"JavaScript, QML",,,C++,"C++, JavaScript, QML",10+,5,"[20,30)",Нет,Да
1/14/2014 14:48:40,Basic,Да,Ruby,"JavaScript, CoffeeScript, Shell",,,Ruby,Ruby,<1,2,"[20,30)",Да,Нет
1/14/2014 14:48:45,Pascal/Delphi,Нет,,,"C#, C++, C","C#, C++, C",C#,,<1,<1,<20,Да,Нет
1/14/2014 14:48:49,Pascal/Delphi,Да,Objective-C,"Java, Python, JavaScript, Objective-C",,,Objective-C,"Java, Python, JavaScript, Objective-C",5,4,"[20,30)",Да,Нет
1/14/2014 14:48:49,Basic,Да,ActionScript,"Java, C#, JavaScript",,,ActionScript,"C#, ActionScript",6,5,"[20,30)",Да,Да
1/14/2014 14:49:04,МК-61,Да,PHP,"Python, JavaScript, PL/SQL, Shell",,,PHP,"PHP, JavaScript, PL/SQL, Pascal/Delphi",10+,9,"[30,40)",Да,Нет
1/14/2014 14:49:09,Pascal/Delphi,Да,JavaScript,"C#, PL/SQL",,,JavaScript,"PHP, JavaScript",4,2,"[20,30)",Да,Да
1/14/2014 14:49:32,Java,Нет,,,Java,JavaScript,Java,,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:49:38,Pascal/Delphi,Да,T-SQL,C#,,,T-SQL,C#,10+,10+,"[30,40)",Да,Да
1/14/2014 14:50:07,C++,Нет,,,C#,PL/SQL,C#,C#,<1,<1,"[20,30)",Да,Нет
1/14/2014 14:50:27,Pascal/Delphi,Нет,,,"PHP, JavaScript",Shell,Java,"Java, PHP",4,3,"[20,30)",Да,Нет
1/14/2014 14:50:35,Pascal/Delphi,Да,JavaScript,"Java, PHP, Python, Ruby, Perl, Shell",,,JavaScript,"Java, PHP, JavaScript, Ruby",10+,10+,"[30,40)",Да,Нет
1/14/2014 14:50:41,Pascal/Delphi,Да,T-SQL,"PL/SQL, Pascal/Delphi, T-SQL",,,Ruby,"Pascal/Delphi, T-SQL",10+,10+,"[30,40)",Да,Нет
1/14/2014 14:50:52,Scala,Нет,,,"C#, Scala",JavaScript,Scala,Scala,8,8,"[20,30)",Да,Да
1/14/2014 14:50:56,Pascal/Delphi,Да,C#,"JavaScript, PL/SQL",,,C#,"Java, C#",2,2,"[20,30)",Да,Нет
1/14/2014 14:51:00,C++,Нет,,,"PHP, JavaScript",,JavaScript,"PHP, C++, JavaScript",2,2,"[20,30)",Да,Да
1/14/2014 14:51:14,Basic,Да,PHP,"Java, JavaScript, Shell",,,PHP,"PHP, JavaScript",8,8,"[30,40)",Да,Нет
1/14/2014 14:51:48,Pascal/Delphi,Да,Java,PL/SQL,,,Scala,Java,4,5,"[20,30)",Да,Да
1/14/2014 14:52:20,1C,Да,1C,,,,C#,,4,4,"[20,30)",Да,Нет
1/14/2014 14:52:42,Basic,Да,C++,"C, Shell",,,C++,,9,9,"[30,40)",Да,Да
1/14/2014 14:52:53,C++,Да,Objective-C,"JavaScript, Ruby, CoffeeScript",,,Objective-C,,4,3,"[20,30)",Нет,Нет
1/14/2014 14:53:00,Asm,Да,Java,,,,Scala,Scala,7,7,"[20,30)",Да,Нет
1/14/2014 14:53:09,C,Да,Perl,"JavaScript, PL/SQL, Pascal/Delphi, Shell, Asm",,,Python,Perl,10+,10+,"[30,40)",Да,Нет
1/14/2014 14:53:14,Basic,Да,C++,"C#, Objective-C",,,C++,"C#, C++",6,6,"[30,40)",Да,Нет
1/14/2014 14:53:27,Basic,Нет,,,"Python, Ruby",Java,Ruby,PHP,<1,<1,"[30,40)",Да,Нет
1/14/2014 14:53:28,Pascal/Delphi,Да,Pascal/Delphi,"Java, C#, JavaScript",,,Java,"Java, JavaScript",4,3,"[20,30)",Да,Нет
1/14/2014 14:53:45,Basic,Да,C#,,,,JavaScript,"C#, JavaScript",7,6,"[20,30)",Да,Да
1/14/2014 14:53:46,Basic,Да,Java,"C++, Shell",,,D,C++,10+,10+,"[20,30)",Да,Нет
1/14/2014 14:53:53,C,Да,Ruby,Java,,,Ruby,"Java, C#, C++, Ruby",<1,1,"[20,30)",Да,Нет
1/14/2014 14:53:57,Pascal/Delphi,Да,PHP,JavaScript,,,Python,,3,3,"[20,30)",Да,Да
1/14/2014 14:54:05,Basic,Да,PHP,JavaScript,,,PHP,"Java, PHP, JavaScript",6,6,"[20,30)",Да,Да
1/14/2014 14:54:30,C++,Да,C++,"C#, C++, Objective-C",,,C++,Objective-C,2,1,"[20,30)",Да,Нет
1/14/2014 14:54:50,Basic,Да,Ruby,"JavaScript, Ruby, CoffeeScript",,,Ruby,"PHP, Ruby, Pascal/Delphi",10+,2,"[30,40)",Да,Нет
1/14/2014 14:54:51,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, T-SQL",9,7,"[30,40)",Да,Нет
1/14/2014 14:55:00,Basic,Да,Ruby,"JavaScript, Objective-C, CoffeeScript",,,Ruby,Ruby,10+,4,"[30,40)",Да,Нет
1/14/2014 14:55:06,Ruby,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,"Objective-C, Ruby",<1,<1,"[20,30)",Да,Нет
1/14/2014 14:56:11,C,Да,Ruby,"JavaScript, C",,,Ruby,Ruby,10+,4,"[30,40)",Да,Да
1/14/2014 14:56:27,Pascal/Delphi,Да,PHP,"JavaScript, PL/SQL, T-SQL, Shell",,,PHP,PHP,8,5,"[20,30)",Да,Нет
1/14/2014 14:56:28,ABAP,Да,ABAP,Objective-C,,,Objective-C,Objective-C,9,5,"[20,30)",Да,Нет
1/14/2014 14:56:38,C,Да,C++,"C, Shell",,,C++,"Ruby, C",<1,1,"[20,30)",Да,Нет
1/14/2014 14:56:45,Pascal/Delphi,Да,JavaScript,,,,PHP,"PHP, C++, JavaScript",3,1,"[20,30)",Да,Нет
1/14/2014 14:56:58,Pascal/Delphi,Да,PHP,"JavaScript, PL/SQL",,,PHP,PHP,2,2,"[20,30)",Да,Нет
1/14/2014 14:57:22,Pascal/Delphi,Да,ABAP,,,,ABAP,,9,9,"[30,40)",Да,Нет
1/14/2014 14:57:23,Basic,Да,Pascal/Delphi,JavaScript,,,Pascal/Delphi,Objective-C,10+,10+,"[30,40)",Да,Нет
1/14/2014 14:57:47,Pascal/Delphi,Да,C++,"C++, Python, C, Perl",,,C++,,1,1,"[20,30)",Нет,Нет
1/14/2014 14:57:53,Pascal/Delphi,Да,C++,Python,,,Java,,1,1,"[20,30)",Да,Нет
1/14/2014 14:58:03,Basic,Нет,,,ABAP,,Pascal/Delphi,,10+,10+,"[40,50)",Да,Нет
1/14/2014 14:58:08,C,Да,PHP,"PHP, JavaScript",,,Java,PHP,1,1,"[20,30)",Да,Да
1/14/2014 14:58:35,Basic,Да,C#,"JavaScript, Groovy",,,C#,"C#, JavaScript",7,7,"[30,40)",Да,Нет
1/14/2014 14:58:59,Pascal/Delphi,Да,C#,"C#, JavaScript, T-SQL",,,C#,"C#, JavaScript",3,3,"[20,30)",Да,Да
1/14/2014 14:59:09,Pascal/Delphi,Нет,,,"Java, C#, Pascal/Delphi, T-SQL",JavaScript,Java,Pascal/Delphi,7,4,"[20,30)",Да,Нет
1/14/2014 14:59:21,Калькулятор MK61,Да,Pascal/Delphi,ABAP,,,Pascal/Delphi,Pascal/Delphi,10+,10+,"[30,40)",Да,Нет
1/14/2014 14:59:45,Pascal/Delphi,Да,Pascal/Delphi,,,,C#,,<1,<1,"[20,30)",Да,Нет
1/14/2014 15:00:18,Basic,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",2,2,"[20,30)",Нет,Нет
1/14/2014 15:00:19,Машинный код МК-61,Да,C#,"Java, C++, JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",8,5,"[30,40)",Да,Нет
1/14/2014 15:00:36,Basic,Да,ABAP,ABAP,,,ABAP,ABAP,10+,2,"[30,40)",Да,Нет
1/14/2014 15:00:49,Basic,Нет,,,ABAP,,C++,C,3,3,"[20,30)",Да,Нет
1/14/2014 15:01:25,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, Ruby",2,2,"[20,30)",Да,Да
1/14/2014 15:01:41,Pascal/Delphi,Да,Java,PL/SQL,,,Java,"Java, C",1,1,"[20,30)",Да,Нет
1/14/2014 15:01:56,JavaScript,Да,Java,,,,Java,Objective-C,<1,<1,"[20,30)",Да,Нет
1/14/2014 15:02:18,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, C#, PHP, JavaScript",<1,<1,"[20,30)",Да,Нет
1/14/2014 15:02:49,Pascal/Delphi,Да,Pascal/Delphi,PL/SQL,,,C#,"Java, C#, Python, Pascal/Delphi",<1,<1,"[20,30)",Да,Нет
1/14/2014 15:03:03,Ruby,Да,Ruby,JavaScript,,,Ruby,Ruby,1,1,"[20,30)",Да,Нет
1/14/2014 15:04:06,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Java,4,4,"[20,30)",Да,Да
1/14/2014 15:04:07,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",7,7,"[20,30)",Нет,Да
1/14/2014 15:04:31,C,Да,Java,"JavaScript, Groovy",,,Java,"Java, PHP, JavaScript",3,1,"[20,30)",Да,Нет
1/14/2014 15:05:10,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",8,8,"[30,40)",Да,Да
1/14/2014 15:05:48,Pascal/Delphi,Да,Java,"Java, JavaScript, PL/SQL, Shell",,,Java,"Java, JavaScript",5,4,"[20,30)",Да,Нет
1/14/2014 15:06:42,Basic,Да,Java,"PHP, JavaScript, PL/SQL",,,Java,,10+,7,"[30,40)",Да,Да
1/14/2014 15:06:58,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, JavaScript",6,6,"[20,30)",Да,Да
1/14/2014 15:07:01,Basic,Да,ActionScript,"Java, PHP, JavaScript",,,ActionScript,ActionScript,7,4,"[20,30)",Да,Да
1/14/2014 15:07:11,Basic,Нет,,,C#,C++,C#,,3,3,"[30,40)",Да,Нет
1/14/2014 15:08:05,Pascal/Delphi,Да,C#,,,,C#,C#,10+,10+,"[30,40)",Да,Нет
1/14/2014 15:08:00,C++,Да,C#,"C#, C++, JavaScript, Objective-C",,,Java,"Java, C#, JavaScript",10+,4,"[30,40)",Да,Нет
1/14/2014 15:08:06,C,Да,ABAP,,,,Java,,2,2,"[20,30)",Да,Нет
1/14/2014 15:07:54,Basic,Да,Java,"Java, Python, Scala, Shell",,,Java,,1,1,"[20,30)",Да,Нет
1/14/2014 15:08:09,Pascal/Delphi,Да,C#,none,,,Java,none,2,<1,"[20,30)",Да,Нет
1/14/2014 15:08:50,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, Ruby",1,1,<20,Да,Нет
1/14/2014 15:09:22,C++,Да,C#,"Basic, T-SQL",,,Ruby,"C#, JavaScript",4,3,"[20,30)",Да,Нет
1/14/2014 15:09:22,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",10+,8,"[30,40)",Да,Нет
1/14/2014 15:09:28,Pascal/Delphi,Да,Java,Java,,,Python,,1,1,"[20,30)",Да,Нет
1/14/2014 15:10:06,Basic,Да,C#,"Java, JavaScript, Groovy",,,Java,,4,1,"[30,40)",Да,Да
1/14/2014 15:10:08,C++,Да,C#,JavaScript,,,C#,C#,10+,8,"[30,40)",Нет,Нет
1/14/2014 15:10:51,Basic,Нет,,,T-SQL,,Python,PHP,<1,<1,"[20,30)",Да,Нет
1/14/2014 15:10:56,Basic,Да,JavaScript,Basic,,,Java,,3,3,"[20,30)",Да,Нет
1/14/2014 15:11:01,C,Да,Scala,Java,,,Scala,,8,<1,"[20,30)",Да,Нет
1/14/2014 15:11:03,C++,Да,JavaScript,"Python, CoffeeScript",,,Python,JavaScript,2,2,"[20,30)",Да,Да
1/14/2014 15:11:14,Pascal/Delphi,Да,Python,CoffeeScript,,,Python,"Python, Shell",4,2,"[20,30)",Да,Да
1/14/2014 15:11:17,Pascal/Delphi,Да,C#,JavaScript,,,C#,,8,7,"[30,40)",Да,Да
1/14/2014 15:11:26,Abap,Да,Abap,Objective-C,,,Objective-C,Abap,6,4,"[20,30)",Да,Нет
1/14/2014 15:11:42,Pascal/Delphi,Да,Java,Groovy,,,Java,"Java, JavaScript, Groovy",9,7,"[20,30)",Нет,Да
1/14/2014 15:12:11,C,Да,ABAP/4,,,,ABAP/4,ABAP/4,10+,8,"[40,50)",Нет,Нет
1/14/2014 15:12:31,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, JavaScript",<1,1,"[20,30)",Да,Нет
