Timestamp,Q1,MainLanguage,FirstLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
11.01.2013 22:32:00,,Да,Objective-C,Objective-C,"PHP, C++, Objective-C",,,Java,"Java, C#, PHP, C++, Objective-C",<1,<1,"[20,30)",Да,Нет
11.01.2013 22:33:13,,Да,Basic,Java,JavaScript,,,"начал бы на Perl/Python/PHP, потом, при необходимости перешел бы на Java","Java, PHP, JavaScript, Perl",7,3,"[30,40)",Да,Да
11.01.2013 22:37:55,,Нет,C#,,,C++,,C#,,<1,<1,<20,Да,Нет
11.01.2013 22:41:10,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, PHP, JavaScript",1,1,"[20,30)",Да,Да
11.01.2013 22:47:58,,Да,Pascal/Delphi,Java,Python,,,Java,,2,3,"[20,30)",Да,Нет
11.01.2013 23:13:09,,Да,Basic,C#,-,,,C#,"C#, C++",2,2,"[20,30)",Да,Да
11.01.2013 23:14:47,,Да,Pascal/Delphi,Java,JavaScript,,,Java,Java,<1,<1,"[20,30)",Да,Нет
11.01.2013 23:17:41,,Да,Pascal/Delphi,C++,"Java, C#",,,C++,,<1,<1,"[20,30)",Да,Нет
11.01.2013 23:19:58,,Да,Basic,C#,"Python, JavaScript, PL/SQL",,,C#,"C#, Python, JavaScript",10+,10+,"[20,30)",Да,Нет
11.01.2013 23:23:23,,Да,Pascal/Delphi,Java,Groovy,,,Java,Java,6,6,"[20,30)",Да,Да
11.01.2013 23:24:09,,Да,Pascal/Delphi,C++,"PHP, JavaScript, C",,,C++,C++,1,1,"[20,30)",Да,Да
11.01.2013 23:28:37,,Да,DBase-подобный ,C,"C#, C++, JavaScript, Lua",,,C++,"C++, Lua",10+,10+,"[30,40)",Да,Да
11.01.2013 23:32:39,,Да,Pascal/Delphi,C++,"Java, PL/SQL",,,C++,,1,1,"[20,30)",Да,Нет
11.01.2013 23:34:45,,Да,Basic,JavaScript,"Java, Python, Ruby",,,JavaScript,"Java, C++, JavaScript",5,3,"[20,30)",Да,Да
11.01.2013 23:40:22,,Да,Basic,Java,"C#, Ruby, JavaScript, Groovy",,,Ruby,,7,4,"[20,30)",Нет,Нет
11.01.2013 23:42:31,,Да,Basic,C++,C,,,C++,,6,6,"[20,30)",Да,Нет
11.01.2013 23:55:08,,Да,C++,C#,Groovy,,,Java,,2,1,"[20,30)",Да,Нет
11.01.2013 23:55:58,,Да,Basic,Java,"JavaScript, PL/SQL",,,Java,,4,4,"[20,30)",Да,Да
11.01.2013 23:56:16,,Да,Basic,Python,"PHP, JavaScript",,,Python,,5,3,"[30,40)",Да,Да
11.01.2013 23:56:36,,Да,Basic,Shell,"Python, C, Basic",,,Python,,<1,<1,"[30,40)",Да,Нет
11.01.2013 23:57:45,,Да,Pascal/Delphi,Python,JavaScript,,,Python,Python,3,<1,"[20,30)",Да,Нет
11.01.2013 23:59:35,,Да,Pascal/Delphi,C#,"Java, PHP, C++, Python, Objective-C",,,C#,"Java, Objective-C, Groovy",3,<1,"[20,30)",Да,Да
12.01.2013 0:06:54,,Да,Modula2,PowerShell,"Java, C++, C, Perl, Basic",,,Java,,10+,3,"[40,50)",Да,Нет
12.01.2013 0:15:12,,Нет,Pascal/Delphi,,,"PHP, JavaScript",Shell,JavaScript,,8,8,"[20,30)",Да,Нет
12.01.2013 0:24:20,,Да,Pascal/Delphi,C#,JavaScript,,,C#,,4,4,"[20,30)",Да,Нет
12.01.2013 0:41:18,,Да,Basic,PHP,JavaScript,,,PHP,,3,3,"[20,30)",Да,Да
12.01.2013 0:42:42,,Да,Java,Java,"JavaScript, Groovy",,,Java,,4,4,"[20,30)",Да,Да
12.01.2013 0:56:40,,Да,Pascal/Delphi,C#,JavaScript,,,C#,,10+,8,"[30,40)",Да,Нет
12.01.2013 1:06:34,,Да,Pascal/Delphi,Java,Java,,,Java,,1,1,"[20,30)",Да,Нет
12.01.2013 1:06:56,,Да,Pascal/Delphi,Java,C#,,,Java,Java,<1,1,"[20,30)",Да,Нет
12.01.2013 1:07:16,,Да,Pascal/Delphi,Python,JavaScript,,,Python,,<1,1,"[20,30)",Да,Да
12.01.2013 1:52:22,,Нет,Pascal/Delphi,,,Objective-C,,ActionScript,"C#, ActionScript",<1,<1,"[20,30)",Да,Нет
12.01.2013 2:01:27,,Да,Pascal/Delphi,C++,Asm,,,C++,C++,1,1,"[20,30)",Да,Нет
12.01.2013 2:09:11,,Да,C,C#,JavaScript,,,C#,,10+,8,"[30,40)",Да,Нет
12.01.2013 2:21:52,,Да,Pascal/Delphi,Ruby,JavaScript,,,Ruby,Ruby,2,1,"[20,30)",Да,Да
12.01.2013 2:29:54,,Нет,Pascal/Delphi,,,"Python, Lisp","C++, Python, JavaScript, C, PL/SQL, Perl, Lisp",Python,"Python, JavaScript",10+,6,"[30,40)",Да,Да
12.01.2013 2:48:37,,Да,Basic,JavaScript,"PHP, Ruby, C, Lua",,,JavaScript,"JavaScript, C, Lua",5,5,"[20,30)",Да,Да
12.01.2013 2:58:05,,Да,Basic,C#,"JavaScript, TSQL",,,C#,C#,7,4,"[30,40)",Да,Нет
12.01.2013 3:01:03,,Да,Pascal/Delphi,Java,C++,,,F#,,1,1,"[20,30)",Да,Нет
12.01.2013 3:08:44,,Да,Asm,Java,JavaScript,,,Java,"Java, C#, Ruby, JavaScript",5,5,"[30,40)",Да,Да
12.01.2013 3:15:16,,Да,Pascal/Delphi,Java,C#,,,Java,"Java, C#, C++, Objective-C, C",3,3,"[20,30)",Да,Да
12.01.2013 3:28:21,,Да,Pascal/Delphi,ActionScript,"Java, PL/SQL",,,ActionScript,"Java, PHP, ActionScript",3,3,"[20,30)",Да,Нет
12.01.2013 4:57:04,,Да,Basic,PHP,JavaScript,,,PHP,"PHP, JavaScript, Pascal/Delphi, Asm",8,10+,"[30,40)",Нет,Да
12.01.2013 5:24:56,,Да,Pascal/Delphi,C#,"C++, JavaScript, PL/SQL",,,JavaScript,"C#, JavaScript",4,3,"[20,30)",Да,Нет
12.01.2013 6:07:22,,Да,Pascal/Delphi,PHP,"Java, Python, JavaScript",,,PHP,"Java, Python",7,7,"[20,30)",Нет,Да
12.01.2013 6:36:46,,Да,Perl,C#,"C#, JavaScript, PL/SQL",,,Perl,"C#, JavaScript, Perl",5,4,"[20,30)",Да,Да
12.01.2013 7:25:24,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, PHP, JavaScript, C",6,6,"[20,30)",Да,Да
12.01.2013 8:25:59,,Да,Pascal/Delphi,Objective-C,"C++, C, Lua",,,Objective-C,Objective-C,5,3,"[20,30)",Да,Нет
12.01.2013 9:11:23,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,,3,3,"[20,30)",Да,Нет
12.01.2013 9:13:40,,Да,Pascal/Delphi,C++,"Objective-C, C, PL/SQL",,,C++,"C++, PL/SQL",5,5,"[20,30)",Да,Да
12.01.2013 9:25:25,,Да,Basic,C,"C++, Python, Haskell",,,Python,,10+,6,"[30,40)",Нет,Нет
12.01.2013 9:33:01,,Да,PHP,Objective-C,"Ruby, JavaScript",,,Ruby,"Ruby, JavaScript, Objective-C",2,2,"[20,30)",Нет,Нет
12.01.2013 10:02:49,,Да,Basic,Perl,"Java, JavaScript, PL/SQL",,,Java,"Perl, Vala",8,8,"[20,30)",Да,Нет
12.01.2013 10:41:47,,Да,Basic,Python,"JavaScript, Shell",,,JavaScript,,5,5,"[20,30)",Да,Нет
12.01.2013 10:50:23,,Да,C++,C,C++,,,C++,,<1,<1,"[20,30)",Да,Да
12.01.2013 10:51:42,,Да,Basic,Python,JavaScript,,,Python,Python,7,5,"[20,30)",Да,Нет
12.01.2013 10:57:32,,Да,Basic,C#,PL/SQL,,,C#,"C#, PL/SQL",5,2,"[20,30)",Да,Да
12.01.2013 11:05:32,,Да,PL/SQL,Java,"C#, PL/SQL",,,Java,,2,2,"[20,30)",Да,Да
12.01.2013 11:07:31,,Да,Basic,Java,Java,,,Java,,1,1,"[20,30)",Да,Нет
12.01.2013 11:10:39,,Да,PHP,PHP,JavaScript,,,PHP,"PHP, JavaScript",4,4,"[20,30)",Да,Да
12.01.2013 11:32:08,,Да,Fortran,C#,"Java, C#, JavaScript",,,C#,"Java, C#, JavaScript",10+,6,"[40,50)",Да,Нет
12.01.2013 11:40:00,,Нет,Pascal/Delphi,,,Java,Java,Scala,,<1,<1,"[20,30)",Да,Нет
12.01.2013 11:44:10,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,,5,5,"[20,30)",Да,Да
12.01.2013 11:52:56,,Нет,C,,,"Java, C#, Ruby",JavaScript,Ruby,"C#, Ruby",1,<1,"[20,30)",Да,Нет
12.01.2013 11:55:31,,Да,Java,Java,Groovy,,,Java,Groovy,10+,4,"[30,40)",Да,Нет
12.01.2013 12:03:48,,Да,Ruby,Ruby,"Python, JavaScript",,,Ruby,"Ruby, JavaScript",<1,<1,"[20,30)",Да,Нет
12.01.2013 12:11:54,,Да,Java,Java,PHP,,,Java,,<1,<1,<20,Да,Нет
12.01.2013 12:12:59,,Да,C#,C#,JavaScript,,,C#,"C#, JavaScript",4,4,"[20,30)",Да,Да
12.01.2013 12:18:46,,Да,Basic,C,"Java, Objective-C",,,Objective-C,"C++, Objective-C",10+,6,"[20,30)",Нет,Нет
12.01.2013 12:19:27,,Да,Pascal/Delphi,C#,JavaScript,,,Python,C#,2,2,"[20,30)",Да,Да
12.01.2013 12:34:21,,Да,Pascal/Delphi,C++,"C#, JavaScript, PL/SQL",,,C++,C++,3,3,"[20,30)",Да,Нет
12.01.2013 12:45:58,,Да,Pascal/Delphi,Java,Java,,,Java,"Java, PHP",<1,<1,"[20,30)",Да,Нет
12.01.2013 12:51:24,,Да,C,Python,Python,,,Python,Python,2,2,"[20,30)",Да,Нет
12.01.2013 13:03:24,,Да,Pascal/Delphi,Pascal/Delphi,"Java, C++",,,Java,"C++, Pascal/Delphi",2,2,"[20,30)",Да,Нет
12.01.2013 13:18:51,,Да,C++,C#,"C++, JavaScript",,,C#,,2,1,"[20,30)",Да,Да
12.01.2013 13:29:08,,Да,Basic,C#,Objective-C,,,Objective-C,Objective-C,10+,5,"[30,40)",Нет,Нет
12.01.2013 13:34:29,,Да,Pascal/Delphi,C++,"Objective-C, QML",,,Java,"Java, Objective-C",2,2,"[20,30)",Да,Да
12.01.2013 13:34:39,,Нет,Basic,,,"Java, JavaScript","C#, C++, PL/SQL",Java,,10+,6,"[30,40)",Да,Нет
12.01.2013 13:59:06,,Да,C++,C#,JavaScript,,,C#,"C#, JavaScript",3,3,"[20,30)",Да,Да
12.01.2013 14:04:51,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, PHP",4,3,"[20,30)",Да,Да
12.01.2013 14:07:01,,Да,Pascal/Delphi,Ruby,"PHP, Python, JavaScript",,,Ruby,Ruby,5,2,"[20,30)",Да,Нет
12.01.2013 14:07:31,,Да,Pascal/Delphi,Java,"JavaScript, PL/SQL",,,Java,"Java, PHP",2,1,"[20,30)",Да,Да
12.01.2013 14:23:13,,Нет,Asm,,,"PHP, Ruby, JavaScript","Java, C#",Ruby,"C#, PHP, Ruby, JavaScript",4,2,"[20,30)",Да,Да
12.01.2013 14:28:42,,Да,Basic,Python,"Java, C++, JavaScript, C",,,Python,"Python, JavaScript",10+,10+,"[30,40)",Нет,Да
12.01.2013 14:33:55,,Да,Pascal/Delphi,C++,Java,,,C++,C++,2,4,"[20,30)",Да,Да
12.01.2013 14:39:12,,Да,C++,Java,"JavaScript, Perl, Shell",,,Java,"Java, C++",2,2,"[20,30)",Да,Нет
12.01.2013 15:20:12,,Да,Pascal/Delphi,PHP,"C#, JavaScript, ActionScript",,,C#,,1,1,"[20,30)",Нет,Нет
12.01.2013 15:35:48,,Да,Pascal/Delphi,C++,"C#, JavaScript, C",,,C++,Perl,<1,4,"[20,30)",Да,Нет
12.01.2013 15:55:39,,Нет,Pascal/Delphi,,,"PHP, JavaScript, Pascal/Delphi",,JavaScript,"PHP, JavaScript, Pascal/Delphi",<1,<1,"[20,30)",Нет,Да
12.01.2013 15:56:33,,Да,C++,C#,"Java, C#",,,C#,,1,1,"[20,30)",Да,Нет
12.01.2013 16:00:14,,Да,Basic,C#,"Java, C++, Python, JavaScript",,,C#,"C#, C++, JavaScript, Pascal/Delphi, Asm",7,5,"[20,30)",Да,Да
12.01.2013 16:00:41,,Да,C,Java,"Python, JavaScript",,,Java,C#,4,3,"[20,30)",Да,Да
12.01.2013 16:00:55,,Нет,Pascal/Delphi,,,C#,JavaScript,C#,C#,<1,<1,"[20,30)",Да,Нет
12.01.2013 16:15:26,,Да,PHP,PHP,"C++, JavaScript, Objective-C",,,PHP,"PHP, JavaScript, Objective-C",3,3,<20,Да,Нет
12.01.2013 16:22:52,,Да,Pascal/Delphi,Objective-C,Objective-C,,,Objective-C,"C#, C++, Objective-C",<1,<1,"[20,30)",Да,Нет
12.01.2013 16:40:58,,Да,Basic,C++,"C#, Python",,,Java,Java,10+,10+,"[30,40)",Да,Нет
12.01.2013 16:46:16,,Нет,Pascal/Delphi,,,"Java, Groovy",,Groovy,"Java, Ruby, Scala, Groovy",7,6,"[20,30)",Да,Нет
12.01.2013 16:49:59,,Да,Basic,Ruby,JavaScript,,,Ruby,Ruby,6,4,"[20,30)",Да,Да
12.01.2013 16:59:51,,Да,C++,JavaScript,PHP,,,PHP,,2,1,"[20,30)",Да,Да
12.01.2013 17:09:33,,Да,Basic,C#,JavaScript,,,C#,,10+,6,"[30,40)",Да,Нет
12.01.2013 17:15:47,,Да,C++,C#,JavaScript,,,C#,"C#, JavaScript",2,2,"[20,30)",Да,Нет
12.01.2013 17:40:43,,Да,Pascal/Delphi,C++,C#,,,C++,C++,<1,<1,<20,Да,Нет
12.01.2013 17:42:04,,Да,PHP,PHP,JavaScript,,,PHP,,1,1,"[20,30)",Да,Да
12.01.2013 17:56:29,,Да,Basic,C++,"Java, C#",,,C++,,8,8,"[20,30)",Да,Нет
12.01.2013 17:57:38,,Да,Pascal/Delphi,Objective-C,"C++, JavaScript, C",,,Objective-C,Objective-C,2,2,"[20,30)",Да,Да
12.01.2013 18:04:31,,Да,1C,1C,Perl,,,1C,Perl,9,9,"[30,40)",Да,Да
12.01.2013 18:06:44,,Да,Basic,PHP,JavaScript,,,PHP,,5,2,"[20,30)",Да,Нет
12.01.2013 18:13:03,,Да,Pascal/Delphi,C#,"JavaScript, SQL",,,Java,JavaScript,3,2,"[20,30)",Да,Нет
12.01.2013 18:18:03,,Да,Pascal/Delphi,Java,C++,,,Java,Java,<1,<1,"[20,30)",Да,Нет
12.01.2013 18:19:02,,Да,Pascal/Delphi,Java,Java,,,Java,"Java, Python, JavaScript",1,1,"[20,30)",Да,Да
12.01.2013 18:29:53,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, Python",1,1,"[20,30)",Да,Нет
12.01.2013 18:34:39,,Да,Basic,Ruby,JavaScript,,,Haskell,"Ruby, CoffeeScript",6,2,"[20,30)",Да,Нет
12.01.2013 18:48:26,,Да,Basic,C#,C++,,,C#,C#,5,2,"[30,40)",Да,Нет
12.01.2013 19:07:32,,Да,Pascal/Delphi,C#,"Java, C#, PHP, C++, C, Pascal/Delphi, PL/SQL, Basic, Asm",,,C#,"PHP, JavaScript",7,4,"[20,30)",Да,Нет
12.01.2013 19:36:35,,Да,Pascal/Delphi,C++,"C++, Pascal/Delphi",,,C++,Pascal/Delphi,<1,<1,<20,Да,Нет
12.01.2013 20:07:59,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,Java,,8,4,"[30,40)",Да,Нет
12.01.2013 20:21:30,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,PHP,1,1,"[20,30)",Да,Нет
12.01.2013 20:27:31,,Да,Pascal/Delphi,Java,"Ruby, JavaScript",,,Java,,10+,5,"[30,40)",Да,Нет
12.01.2013 20:50:07,,Да,Pascal/Delphi,Pascal/Delphi,Python,,,Python,Python,2,3,"[20,30)",Нет,Нет
12.01.2013 20:54:48,,Да,Pascal/Delphi,C#,C++,,,C#,C#,7,7,"[20,30)",Да,Нет
12.01.2013 21:00:05,,Нет,Java,,,Python,,Python,,<1,<1,"[20,30)",Да,Нет
12.01.2013 21:06:34,,Да,Basic,C#,C++,,,C#,,3,2,"[20,30)",Да,Нет
12.01.2013 21:06:46,,Да,C,C,C++,,,Objective-C,,2,2,"[20,30)",Да,Нет
12.01.2013 21:08:33,,Да,C++,C#,JavaScript,,,C#,,4,3,"[20,30)",Да,Да
12.01.2013 21:14:07,,Да,Basic,Python,JavaScript,,,Objective-C,Objective-C,7,6,"[20,30)",Нет,Да
12.01.2013 21:19:24,,Нет,Pascal/Delphi,,,"Java, C++","Basic, Shell",C#,C#,8,6,"[20,30)",Да,Да
12.01.2013 21:23:30,,Да,Pascal/Delphi,C#,JavaScript,,,C#,C#,6,2,"[30,40)",Да,Нет
12.01.2013 21:39:01,,Да,C#,C#,JavaScript,,,C#,"C#, Ruby, JavaScript, F#",2,2,"[20,30)",Да,Нет
12.01.2013 21:43:28,,Нет,Basic,,,"Java, PHP, Python",,PHP,"Java, PHP, Python",5,4,"[30,40)",Да,Нет
12.01.2013 21:49:28,,Да,Pascal/Delphi,ActionScript,PHP,,,ActionScript,"Java, PHP, JavaScript, ActionScript",2,2,"[20,30)",Да,Да
12.01.2013 21:54:48,,Да,Python,Python,Python,,,Python,Python,<1,<1,<20,Да,Нет
12.01.2013 21:55:23,,Да,Pascal/Delphi,Objective-C,C,,,Objective-C,Objective-C,<1,<1,"[20,30)",Да,Нет
12.01.2013 22:01:39,,Нет,Pascal/Delphi,,,"Java, PHP","C++, JavaScript, Pascal/Delphi",Ruby,Java,2,1,<20,Да,Нет
12.01.2013 22:03:49,,Да,C#,C#,"Java, Ruby, JavaScript",,,C#,C#,3,3,"[20,30)",Да,Нет
12.01.2013 22:07:05,,Да,Basic,Java,"JavaScript, Apex (Salesforce)",,,Java,,10+,9,"[30,40)",Да,Нет
12.01.2013 22:18:31,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"Java, C#, JavaScript",5,3,"[30,40)",Да,Нет
12.01.2013 22:27:59,,Нет,Pascal/Delphi,,,"Java, C++","PHP, JavaScript, 1C",C++,,<1,<1,<20,Нет,Нет
12.01.2013 22:33:49,,Нет,JavaScript,,,"PHP, JavaScript",,Java,JavaScript,<1,<1,"[20,30)",Да,Нет
12.01.2013 22:48:03,,Да,Basic,C#,SQL,,,C#,,7,7,"[20,30)",Да,Да
12.01.2013 22:52:22,,Да,Pascal/Delphi,Objective-C,"C++, Python, JavaScript, C",,,Python,"C++, Python",7,5,"[20,30)",Да,Нет
12.01.2013 22:56:08,,Да,Pascal/Delphi,Java,JavaScript,,,Java,Java,8,5,"[20,30)",Да,Нет
12.01.2013 22:57:19,,Да,Basic,PHP,JavaScript,,,PHP,"Java, PHP, JavaScript",6,6,"[20,30)",Да,Да
12.01.2013 23:06:25,,Да,Basic,Ruby,"Java, Ruby, Groovy",,,Java,"Java, Ruby",6,4,"[20,30)",Да,Да
12.01.2013 23:10:56,,Да,Pascal,Java,Java,,,Java,Java,2,2,"[20,30)",Да,Нет
12.01.2013 23:15:47,,Да,Pascal/Delphi,C#,"PHP, JavaScript, PL/SQL",,,C#,C#,6,5,"[20,30)",Да,Нет
12.01.2013 23:19:20,,Да,Basic,PHP,JavaScript,,,Python,,1,2,"[30,40)",Да,Нет
12.01.2013 23:19:24,,Да,C++,C#,JavaScript,,,C#,,<1,<1,"[20,30)",Да,Нет
12.01.2013 23:22:07,,Да,C#,C#,PL/SQL,,,C#,C#,<1,<1,"[20,30)",Да,Да
12.01.2013 23:24:43,,Да,Basic,C++,Python,,,C++,,10+,10+,"[30,40)",Да,Нет
12.01.2013 23:27:06,,Да,C,Java,"Python, JavaScript",,,Clojure,Java,5,4,"[20,30)",Да,Да
12.01.2013 23:31:33,,Да,Pascal/Delphi,PHP,JavaScript,,,Ruby,,<1,<1,"[20,30)",Да,Нет
12.01.2013 23:58:01,,Нет,C,,,"C#, PHP, Ruby","Python, JavaScript",PHP,C#,5,6,"[20,30)",Да,Да
13.01.2013 0:04:47,,Нет,Python,,,Python,Python,Python,PHP,<1,<1,"[20,30)",Да,Нет
13.01.2013 0:09:00,,Да,Pascal/Delphi,C++,"C#, JavaScript, PL/SQL",,,C++,,5,5,"[20,30)",Да,Да
13.01.2013 0:24:40,,Да,Basic,C++,"C#, C",,,C++,Pascal/Delphi,3,3,"[20,30)",Да,Да
13.01.2013 0:28:41,,Да,PHP,C#,JavaScript,,,C#,"C#, JavaScript",2,1,"[20,30)",Да,Нет
13.01.2013 0:31:29,,Да,Pascal/Delphi,PHP,"Java, PHP, Python, Ruby, JavaScript",,,Python,PHP,<1,2,"[20,30)",Да,Нет
13.01.2013 0:39:33,,Да,Asm,Python,Python,,,Python,Python,5,4,"[20,30)",Да,Нет
13.01.2013 0:48:24,,Да,Basic,Haskell,C,,,Haskell,"C++, C, Pascal/Delphi, Haskell",10+,1,"[20,30)",Да,Нет
13.01.2013 0:49:45,,Нет,Basic,,,"C++, Python, Perl, PL/PGSQL","JavaScript, Shell",C++,"C++, Python, Perl, PL/PGSQL",10+,10+,"[30,40)",Да,Нет
13.01.2013 0:52:50,,Да,Basic,C++,"JavaScript, C",,,C++,"C++, JavaScript, C",6,4,"[20,30)",Да,Да
13.01.2013 0:54:16,,Да,Pascal/Delphi,C#,"Java, JavaScript",,,C#,"C#, Ruby, JavaScript",7,6,"[20,30)",Да,Нет
13.01.2013 0:59:28,,Да,Basic,1C,JavaScript,,,Java,,5,5,"[20,30)",Да,Нет
13.01.2013 0:59:37,,Нет,Pascal/Delphi,,,C++,C#,Java,,5,5,"[20,30)",Да,Нет
13.01.2013 1:00:06,,Нет,Basic,,,"C#, Objective-C",Clojure,Clojure,"Java, Groovy, Clojure",1,1,<20,Да,Да
13.01.2013 1:03:45,,Да,Python,Objective-C,C,,,Objective-C,Objective-C,<1,<1,"[20,30)",Да,Да
13.01.2013 1:15:40,,Да,Basic,Java,JavaScript,,,Java,"Java, JavaScript",7,7,"[20,30)",Нет,Да
13.01.2013 1:16:47,,Да,Basic,ActionScript,"Java, C#, Objective-C",,,ActionScript,ActionScript,5,2,"[20,30)",Да,Нет
13.01.2013 1:27:39,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,,4,4,"[20,30)",Да,Нет
13.01.2013 2:07:00,,Да,Pascal/Delphi,Ruby,"Java, PHP, Python, Ruby, JavaScript",,,Ruby,"Java, PHP, Python, Ruby, JavaScript",4,2,<20,Да,Да
13.01.2013 2:18:49,,Да,C,Python,C++,,,Python,,5,<1,"[20,30)",Да,Нет
13.01.2013 3:01:50,,Да,Perl,C,"Python, Perl, Lisp, Asm",,,C,"Python, C, Perl",7,5,"[20,30)",Да,Нет
13.01.2013 3:44:40,,Да,Pascal/Delphi,C#,C++,,,C#,C#,<1,<1,<20,Да,Нет
13.01.2013 4:07:14,,Нет,C#,,,C#,"Java, JavaScript",C#,Java,1,1,"[20,30)",Нет,Нет
13.01.2013 8:22:11,,Да,Python,Python,Perl,,,Python,Python,<1,<1,"[20,30)",Да,Нет
13.01.2013 8:26:02,,Да,Pascal/Delphi,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",6,2,"[20,30)",Да,Нет
13.01.2013 8:28:35,,Да,Java,Java,"Python, Scala",,,Scala,,5,3,"[20,30)",Нет,Да
13.01.2013 9:01:00,,Да,Ruby,PHP,"Java, JavaScript",,,PHP,PHP,3,3,"[20,30)",Да,Да
13.01.2013 9:11:59,,Да,Basic,Python,JavaScript,,,Python,,5,4,"[20,30)",Нет,Нет
13.01.2013 9:32:06,,Да,Basic,C#,JavaScript,,,C#,"Java, C#, F#",4,4,"[20,30)",Да,Нет
13.01.2013 9:37:43,,Да,Python,Python,"Ruby, JavaScript, Scala",,,Python,"Ruby, JavaScript",3,4,"[20,30)",Да,Нет
13.01.2013 9:43:10,,Да,Pascal/Delphi,JavaScript,C#,,,JavaScript,"C#, JavaScript",2,1,"[20,30)",Да,Нет
13.01.2013 10:00:30,,Да,Java,Java,PL/SQL,,,Java,Java,<1,1,"[20,30)",Да,Нет
13.01.2013 10:00:53,,Да,Basic,Java,"Java, PHP, Lua",,,Java,"Java, PHP",10+,10+,"[30,40)",Да,Да
13.01.2013 10:09:38,,Да,Pascal/Delphi,Objective-C,C,,,Objective-C,,1,1,"[20,30)",Да,Нет
13.01.2013 10:21:39,,Да,Pascal/Delphi,Python,C,,,Python,,<1,<1,"[20,30)",Да,Нет
13.01.2013 10:22:51,,Да,Pascal/Delphi,T-SQL,C#,,,T-SQL,,4,4,"[20,30)",Да,Да
13.01.2013 10:55:39,,Да,Pascal/Delphi,C#,"Python, JavaScript",,,C#,JavaScript,1,1,"[20,30)",Да,Нет
13.01.2013 10:57:38,,Да,Pascal/Delphi,C#,C#,,,C#,"C#, PHP, JavaScript, Objective-C",1,1,"[20,30)",Да,Нет
13.01.2013 11:04:23,,Да,PHP,PHP,"Java, JavaScript",,,JavaScript,"PHP, Python, JavaScript",3,3,"[20,30)",Да,Нет
13.01.2013 11:09:06,,Да,Basic,Clojure,"Java, Lua",,,Clojure,"Java, Lua, Clojure",4,3,"[20,30)",Да,Нет
13.01.2013 11:09:58,,Да,Pascal/Delphi,Ruby,JavaScript,,,Ruby,"C#, Ruby, JavaScript",3,1,<20,Да,Нет
13.01.2013 11:24:14,,Да,C#,C#,"C#, C++, JavaScript",,,C#,C#,<1,<1,"[20,30)",Да,Нет
13.01.2013 11:24:45,,Нет,Basic,,,"Python, Perl",JavaScript,Python,,1,<1,"[20,30)",Да,Нет
13.01.2013 11:41:16,,Да,Pascal/Delphi,Python,JavaScript,,,Python,,4,3,"[20,30)",Да,Нет
13.01.2013 11:47:43,,Да,Basic,C#,"C++, JavaScript, Basic",,,C#,C#,2,2,"[20,30)",Да,Да
13.01.2013 11:51:34,,Да,Basic,Java,Python,,,Java,,<1,<1,"[20,30)",Да,Нет
13.01.2013 12:00:04,,Да,C++,C++,"C++, C",,,C++,"C++, Python",3,4,"[20,30)",Да,Да
13.01.2013 12:02:33,,Да,Java,Java,"Java, Python",,,Python,"Java, Python",2,2,"[20,30)",Да,Нет
13.01.2013 12:03:57,,Да,Basic,Ruby,PHP,,,Ruby,Ruby,9,2,"[20,30)",Да,Нет
13.01.2013 12:04:46,,Нет,PASCAL,,,"Java, C#, C++, Groovy","PHP, JavaScript, C",Java,"C++, C",10+,5,"[40,50)",Нет,Нет
13.01.2013 12:12:41,,Да,Pascal/Delphi,Java,"Python, JavaScript",,,Java,Java,<1,<1,"[20,30)",Да,Нет
13.01.2013 12:13:31,,Да,C++,Java,"C#, C++",,,Java,"Java, C++",7,4,"[30,40)",Да,Нет
13.01.2013 12:32:24,,Да,Basic,Java,"JavaScript, ActionScript, PL/SQL, Groovy",,,Java,Ruby,6,6,"[20,30)",Да,Нет
13.01.2013 12:32:34,,Да,C,PHP,JavaScript,,,PHP,"PHP, Python, JavaScript",2,2,"[20,30)",Да,Нет
13.01.2013 12:40:56,,Да,C,C#,"PHP, JavaScript",,,C#,"C#, JavaScript",10+,10+,"[30,40)",Да,Да
13.01.2013 12:47:50,,Нет,Pascal/Delphi,,,"PHP, Python, PL/SQL, Perl",Basic,Python,,5,2,"[30,40)",Да,Нет
13.01.2013 13:02:23,,Нет,DBase-подобный ,,,Fortran,,Fortran,Fortran,10+,10+,>50,Да,Нет
13.01.2013 13:03:06,,Да,Pascal/Delphi,Java,JavaScript,,,не знаю,Java,1,1,"[20,30)",Да,Нет
