Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev,,,
1/6/2016 23:25:17,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,"Erlang, Elixir",10+,8,34,Да,Нет,,,
1/6/2016 23:30:43,Pascal,Нет,,,"C, 1C",,1C,1C,8,5,40,Да,Нет,,,
1/6/2016 23:33:40,Objective-C,Да,Objective-C,,,,Objective-C,,3,3,27,Да,Да,,,
1/6/2016 23:34:45,Basic,Да,Java,,,,Java,Java,8,6,40,Нет,Не помню,,,
1/6/2016 23:36:06,C,Да,C,C,,,C,,2,2,32,Да,Да,,,
1/6/2016 23:44:46,C++,Да,C#,JavaScript,,,Python,Python,<1,<1,20,Да,Нет,,,
1/6/2016 23:46:26,Pascal/Delphi,Да,C++,"Java, C#, C++, Pascal/Delphi",,,C#,,1,2,22,,Нет,,,
1/6/2016 23:50:37,Pascal/Delphi,Да,Scala,"Java, Go",,,Scala,,4,3,24,Да,Да,,,
1/6/2016 23:51:35,Pascal/Delphi,Да,Java,"JavaScript, PL-SQL",,,Java,,2,2,24,Да,Нет,,,
1/6/2016 23:53:32,T-SQL,Да,T-SQL,"Java, JavaScript, PL-SQL",,,Java,Java,<1,3,24,Да,Нет,,,
1/6/2016 23:53:47,C++,Да,Java,JavaScript,,,Java,"Java, C++",,1,22,Да,Да,,,
1/6/2016 23:55:33,Pascal/Delphi,Да,PHP,,,,PHP,,5,5,,Да,Да,,,
1/7/2016 0:00:19,Basic,Да,Objective-C,"Java, PHP, Python, C++, Objective-C, C, ActionScript, Swift",,,Swift,"Java, Objective-C, Swift",5,4,36,Да,Не помню,,,
1/7/2016 0:01:36,Pascal/Delphi,Да,C,C++,,,C#,C#,1,1,29,Да,Нет,,,
1/7/2016 0:02:02,PHP,Да,PHP,"JavaScript, Python",,,PHP,,2,2,23,Да,Нет,,,
1/7/2016 0:03:00,Pascal/Delphi,Да,C#,,,,C#,C#,2,2,24,Да,Не помню,,,
1/7/2016 0:03:29,C,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,Ruby,<1,<1,20,Да,Да,,,
1/7/2016 0:04:42,C++,Да,Python,"Java, JavaScript",,,Java,"Python, C++",1,<1,20,Да,Нет,,,
1/7/2016 0:08:14,Pascal/Delphi,Да,PHP,JavaScript,,,JavaScript,,6,6,31,Да,Нет,,,
1/7/2016 0:12:41,C,Да,Python,JavaScript,,,Python,,<1,<1,21,Да,Нет,,,
1/7/2016 0:13:24,Pascal/Delphi,Да,Java,"PHP, JavaScript, Objective-C, C, PL-SQL, Perl, Swift",,,Java,"Java, Objective-C",10+,7,29,Да,Да,,,
1/7/2016 0:26:07,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,9,5,31,Да,Не помню,,,
1/7/2016 0:16:48,Fortran,Да,Perl,"Java, C#, PHP, JavaScript, C++, C, PL-SQL",,,C#,"Java, C#, C, Perl",10+,10+,45,Нет,Нет,,,
1/7/2016 0:18:46,Pascal/Delphi,Нет,,,"C++, PL-SQL","Pascal/Delphi, T-SQL",Java,,5,5,26,Да,Не помню,,,
1/7/2016 0:34:03,Fortran,Нет,,,"Python, C, Perl","Java, JavaScript",C,"Python, C",10+,10+,,Нет,Нет,,,
1/7/2016 0:34:20,Basic,Да,Java,"JavaScript, Python, C, Scala",,,Java,"Java, C, Scala",10+,6,38,Да,Нет,,,
1/7/2016 0:36:23,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, PHP, JavaScript, C++, Pascal/Delphi",<1,<1,18,Да,Да,,,
1/7/2016 0:38:08,Python,Да,Python,"C, awk, shell",,,C,C,,,,,,,,
1/7/2016 0:40:24,JavaScript,Да,Java,"JavaScript, Groovy",,,Java,Java,<1,1,20,Да,Нет,,,
1/7/2016 0:41:16,Pascal/Delphi,Да,JavaScript,"C#, PHP",,,JavaScript,"PHP, JavaScript",7,3,,Да,Нет,,,
1/7/2016 0:46:33,Basic,Нет,,,JavaScript,JavaScript,JavaScript,пока нет,,,,Да,Нет,,,
1/7/2016 0:46:47,Java,Да,PL-SQL,Java,,,Java,Java,<1,<1,24,Да,Нет,,,
1/7/2016 0:47:40,Pascal/Delphi,Да,C++,"Python, C",,,C++,"Python, C++",,,,Да,Нет,,,
1/7/2016 0:48:05,Basic,Да,Java,,,,Java,Java,<1,<1,20,Да,Не помню,,,
1/7/2016 0:51:01,Java,Да,Java,"JavaScript, T-SQL",,,Java,Java,10+,10+,30,Нет,Да,,,
1/7/2016 1:03:30,PHP,Да,PHP,PHP,,,PHP,PHP,1,1,22,Да,Нет,,,
1/7/2016 1:04:45,Pascal/Delphi,Да,Java,"JavaScript, Python, C++",,,Java,"Java, C#, Python, C++",3,1,27,Да,Нет,,,
1/7/2016 1:04:58,ActionScript,Да,ActionScript,ActionScript,,,ActionScript,ActionScript,<1,<1,28,Да,Нет,,,
1/7/2016 1:05:26,PHP,Да,PHP,"JavaScript, Python",,,PHP,"PHP, JavaScript, Python",5,3,26,Да,Не помню,,,
1/7/2016 1:06:09,Java,Да,Java,JavaScript,,,Java,"Java, JavaScript",,,,Нет,Нет,,,
1/7/2016 1:06:34,JavaScript,Нет,,,Python,JavaScript,Python,Python,,,25,Нет,Нет,,,
1/7/2016 1:12:20,Java,Да,Objective-C,"Java, Objective-C",,,Java,Java,3,<1,29,Да,Нет,,,
1/7/2016 1:12:42,Basic,Да,Java,"JavaScript, Scala",,,JavaScript,"Java, JavaScript, Scala",9,9,28,Да,Нет,,,
1/7/2016 1:18:47,Basic,Да,C#,"JavaScript, T-SQL",,,C#,C#,10+,9,34,Да,Не помню,,,
1/7/2016 1:19:54,Basic,Да,1C,"Java, PL-SQL",,,1C,,10+,8,40,Да,Нет,,,
1/7/2016 1:21:44,C++,Да,PHP,"JavaScript, T-SQL",,,C#,"Java, C#, PHP, JavaScript, T-SQL",4,<1,27,Да,Нет,,,
1/7/2016 1:21:57,Pascal/Delphi,Да,Java,"Ruby, Scala",,,kotlin,closure,5,4,28,Да,Да,,,
1/7/2016 1:30:27,Pascal/Delphi,Да,C#,"C++, C, Basic",,,Java,,8,5,,Да,Нет,,,
1/7/2016 1:35:05,Basic,Да,PL-SQL,"Python, T-SQL, bash",,,PL-SQL,,10+,1,34,Да,Не помню,,,
1/7/2016 1:38:15,C#,Да,C#,"JavaScript, Python, PL-SQL",,,C#,C#,5,5,26,Да,Нет,,,
1/7/2016 1:52:56,C++,Да,C++,"Java, C#, JavaScript, Python, T-SQL, R",,,R,"C#, Python, C++, R",2,1,20,Да,Нет,,,
1/7/2016 1:54:04,Pascal/Delphi,Да,C#,Basic,,,C#,,<1,2,21,Да,Нет,,,
1/7/2016 1:58:55,Pascal/Delphi,Да,Scala,"PHP, JavaScript, CoffeeScript",,,Scala,"Go, clojure",10+,<1,26,Да,Да,,,
1/7/2016 2:00:52,Pascal/Delphi,Да,Basic,JavaScript,,,Java,,10+,9,34,Да,Нет,,,
1/7/2016 2:05:20,C,Да,C,C++,,,Java,C,,,,,Нет,,,
1/7/2016 2:12:00,ActionScript,Да,Java,"Java, JavaScript, Python",,,Java,"Java, Python",3,2,20,Нет,Нет,,,
1/7/2016 2:22:40,Python,Да,Java,JavaScript,,,C,C,<1,<1,25,Да,Не помню,,,
1/7/2016 2:24:23,Pascal/Delphi,Да,Ruby,Java,,,Ruby,,1,1,21,Да,Да,,,
1/7/2016 2:24:38,C++,Да,PHP,"PHP, JavaScript",,,PHP,,<1,<1,25,Да,Нет,,,
1/7/2016 2:31:07,C++,Да,Scala,"Java, JavaScript, R",,,Scala,,,3,,Да,Нет,,,
1/7/2016 2:59:44,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,2,2,23,Да,Не помню,,,
1/7/2016 2:59:59,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,,10+,5,35,Нет,Не помню,,,
1/7/2016 3:12:24,C++,Да,Java,"PHP, C",,,Java,"Java, Python",3,2,25,Нет,Нет,,,
1/7/2016 3:30:18,Basic,Да,Java,JavaScript,,,Scala,"Java, Scala",10+,10+,33,Да,Не помню,,,
1/7/2016 4:18:12,Pascal/Delphi,Нет,,,"Java, Python",,Java,PHP,7,2,33,Да,Не помню,,,
1/7/2016 4:21:23,Pascal/Delphi,Да,JavaScript,"PHP, JavaScript, Python, C, Pascal/Delphi",,,JavaScript,"PHP, JavaScript, Pascal/Delphi",10+,4,32,Да,Да,,,
1/7/2016 4:34:44,Pascal/Delphi,Нет,,,"Java, JavaScript, C++",,PHP,JavaScript,,,,Да,Нет,,,
1/7/2016 4:36:52,Basic,Да,Java,C++,,,Java,"Java, C++, C",<1,1,21,,Нет,,,
1/7/2016 5:00:46,Pascal/Delphi,Да,JavaScript,"JavaScript, CoffeeScript",,,JavaScript,JavaScript,4,4,25,Да,Нет,,,
1/7/2016 5:07:10,Basic,Да,JavaScript,"Java, JavaScript",,,JavaScript,"JavaScript, C",1,1,21,Да,Нет,,,
1/7/2016 5:08:29,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,JavaScript,10+,5,35,Нет,Не помню,,,
1/7/2016 5:27:40,C++,Да,PHP,JavaScript,,,Java,PHP,,,,Нет,Нет,,,
1/7/2016 5:39:45,Python,,JavaScript,Python,,,PHP,Python,3,2,27,Да,Нет,,,
1/7/2016 5:52:17,Basic,Да,Java,JavaScript,,,Java,Java,5,5,26,Да,Нет,,,
1/7/2016 6:02:20,C++,Да,Java,JavaScript,,,Java,JavaScript,2,1,20,Да,Нет,,,
1/7/2016 6:14:06,C,Да,Java,"JavaScript, PL-SQL",,,Java,"Java, JavaScript",10+,10+,36,Нет,Не помню,,,
1/7/2016 6:15:08,Basic,Да,Pascal/Delphi,"C#, PHP, JavaScript, Python, C, R",,,Pascal/Delphi,"C#, PHP, C, Pascal/Delphi",10+,10+,47,Нет,Не помню,,,
1/7/2016 6:15:41,Pascal/Delphi,Да,JavaScript,Python,,,JavaScript,,6,3,31,Да,Не помню,,,
1/7/2016 6:24:44,Java,Нет,,,"Java, Swift",,Swift,,<1,<1,30,Да,Нет,,,
1/7/2016 7:14:47,C,Да,Java,Python,,,Java,"Java, Python",<1,<1,27,Нет,Нет,,,
1/7/2016 8:05:09,Pascal/Delphi,Да,Java,"JavaScript, Python",,,Python,,1,1,33,Да,Нет,,,
1/7/2016 8:19:53,Pascal/Delphi,Да,JavaScript,"Java, C#, Ruby, TypeScript",,,TypeScript,JavaScript,6,3,25,Да,Не помню,,,
1/7/2016 8:22:20,Java,Да,1C,Java,,,Java,"Java, 1C",8,8,29,Да,Да,,,
1/7/2016 8:25:49,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, C#",3,1,20,Да,Нет,,,
1/7/2016 8:38:44,Basic,Да,C,"Python, C++, Objective-C",,,JavaScript,,6,3,27,Да,Да,,,
1/7/2016 8:50:51,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,8,8,28,Нет,Нет,,,
1/7/2016 9:27:02,PHP,Да,PHP,"JavaScript, PL-SQL",,,PHP,PHP,7,4,24,Да,Да,,,
1/7/2016 9:37:39,VBA,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, 1C",10+,1,34,Да,Нет,,,
1/7/2016 9:45:50,Pascal/Delphi,Да,Java,"JavaScript, Python, C, ST",,,Java,,2,<1,26,Да,Нет,,,
1/7/2016 9:50:47,Basic,Да,Java,"JavaScript, Scala",,,Java,Java,2,2,24,Да,Нет,,,
1/7/2016 9:52:13,Pascal/Delphi,Нет,,,"Java, C#, C++",R,Java,"Java, C#",<1,<1,24,Да,Нет,,,
1/7/2016 10:06:03,Basic,Да,Python,"JavaScript, Python, C++, C, Go",,,Go,"Python, C++",,8,33,Да,Нет,,,
1/7/2016 10:09:55,C#,Да,C#,"JavaScript, T-SQL",,,C#,JavaScript,,,,Да,Нет,,,
1/7/2016 10:11:24,JavaScript,Да,JavaScript,"C#, C++",,,JavaScript,JavaScript,<1,1,17,Да,Нет,,,
1/7/2016 10:16:17,Basic,Да,C#,JavaScript,,,C#,"C#, JavaScript",7,7,26,Да,Да,,,
1/7/2016 10:22:42,Basic,Да,Java,"JavaScript, PL-SQL, Scala, T-SQL",,,Java,,4,4,25,Да,Не помню,,,
1/7/2016 10:48:09,Pascal/Delphi,Да,Java,JavaScript,,,Java,,9,9,26,Да,Не помню,,,
1/7/2016 10:51:31,Basic,Да,Java,,,,Kotlin,Kotlin,3,3,,Да,Да,,,
1/7/2016 11:02:52,Java,Да,Java,JavaScript,,,Java,,,,30,Да,Нет,,,
1/7/2016 11:14:36,Fortran,Да,C++,"Python, Perl, Matlab",,,C++,"C++, Matlab",10+,10+,48,Нет,Не помню,,,
1/7/2016 11:14:53,Perl,Нет,,,"Python, Clojure",JavaScript,Clojure,"JavaScript, Python, Objective-C, Swift, Go, Clojure",9,2,30,Да,Да,,,
1/7/2016 11:16:27,JavaScript,Да,PHP,JavaScript,,,PHP,PHP,<1,<1,28,Да,Нет,,,
1/7/2016 11:16:31,Basic,Да,PHP,Python,,,PHP,,<1,<1,30,Да,Нет,,,
1/7/2016 11:21:08,Pascal/Delphi,Да,C#,"JavaScript, Python",,,C#,"JavaScript, Python",<1,<1,21,Да,Нет,,,
1/7/2016 11:23:18,Pascal/Delphi,Нет,,,Java,JavaScript,JavaScript,"Java, JavaScript",2,1,20,Да,Нет,,,
1/7/2016 11:26:20,C#,Да,JavaScript,"Python, CoffeeScript",,,CoffeeScript,"C#, JavaScript",1,1,18,Да,Нет,,,
1/7/2016 11:27:30,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,1,1,30,Да,Нет,,,
1/7/2016 11:28:33,JavaScript,Да,JavaScript,,,,Go,JavaScript,1,<1,23,Да,Нет,,,
1/7/2016 11:30:39,Basic,Да,JavaScript,PHP,,,Python,,4,2,27,Нет,Нет,,,
1/7/2016 11:32:45,C++,Да,PHP,JavaScript,,,PHP,"Java, C++, C",3,3,23,Да,Нет,,,
1/7/2016 11:33:06,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, Python",10+,10+,31,Да,Нет,,,
1/7/2016 11:40:37,Pascal/Delphi,Да,Java,Ruby,,,Ruby,"Java, Ruby",2,2,18,Да,Нет,,,
1/7/2016 11:41:24,C,Да,Python,"JavaScript, C++, C",,,Python,"Java, JavaScript, Python",<1,<1,18,Да,Нет,,,
1/7/2016 11:42:15,Basic,Да,PHP,PHP,,,PHP,PHP,2,5,25,Да,Нет,,,
1/7/2016 11:45:31,JavaScript,Да,JavaScript,PHP,,,JavaScript,JavaScript,<1,<1,,Да,Нет,,,
1/7/2016 11:50:36,Algol,Да,PL-SQL,,,,C++,,10+,10+,53,Да,Да,,,
1/7/2016 11:50:45,Basic,Нет,,,"PHP, JavaScript","Java, C++",JavaScript,"PHP, JavaScript",9,9,28,Да,Да,,,
1/7/2016 11:51:42,Java,Да,Java,JavaScript,,,Java,"Java, JavaScript",1,1,24,Да,Нет,,,
1/7/2016 11:58:44,Java,Да,PHP,JavaScript,,,PHP,PHP,1,1,19,Да,Нет,,,
1/7/2016 12:00:39,Pascal/Delphi,Да,PHP,"JavaScript, Python, Ruby",,,PHP,"PHP, JavaScript",7,5,29,Да,Не помню,,,
1/7/2016 12:02:16,Pascal/Delphi,,PHP,"Java, C#, JavaScript, CoffeeScript, Go, R",,,PHP,"Java, C#, PHP, C++, CoffeeScript",,,21,Да,Нет,,,
1/7/2016 12:04:30,Pascal/Delphi,Да,Erlang,lisp,,,Erlang,,,,23,Да,Нет,,,
1/7/2016 12:04:38,PHP,Да,PHP,"JavaScript, T-SQL",,,Go,,<1,<1,22,Да,Нет,,,
1/7/2016 12:11:55,C,Нет,,,"Java, C#, JavaScript, Python","C++, Ruby, C",Go,"Java, Python, Ruby",3,3,30,Да,Да,,,
1/7/2016 12:13:02,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,10+,8,39,Да,Да,,,
1/7/2016 12:16:22,Pascal/Delphi,Да,Python,"PHP, JavaScript, 1C",,,Python,,,,,,,,,
1/7/2016 12:17:08,C++,Да,Swift,"C++, Objective-C",,,Swift,Scala,<1,<1,24,Да,Нет,,,
1/7/2016 12:27:21,JavaScript,Да,JavaScript,PHP,,,Java,JavaScript,<1,<1,28,,Нет,,,
1/7/2016 12:28:33,Basic,Да,PHP,"JavaScript, Python",,,PHP,"Java, PHP, Python, Go",7,3,27,Да,Не помню,,,
1/7/2016 12:28:48,C++,Да,C++,Python,,,C++,C++,1,1,29,Да,Нет,,,
1/7/2016 12:35:50,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",1,2,23,Да,Нет,,,
1/7/2016 12:42:34,Java,Да,Java,Python,,,Java,"Java, Python",1,1,27,Да,Не помню,,,
1/7/2016 12:48:09,C++,Нет,,,"Java, JavaScript, PL-SQL",,Scala,"Java, JavaScript, Scala",8,8,28,Нет,Да,,,
1/7/2016 12:50:56,Basic,Да,Java,"Ruby, Perl",,,Java,Java,5,5,31,Нет,Нет,,,
1/7/2016 12:55:41,Java,Да,Objective-C,C,,,Objective-C,Objective-C,<1,<1,23,Да,Нет,,,
1/7/2016 12:57:54,Pascal/Delphi,Да,Java,JavaScript,,,Java,,5,5,36,Да,Нет,,,
1/7/2016 13:07:45,Pascal/Delphi,Да,C#,,,,C#,C#,<1,3,,Да,Нет,,,
1/7/2016 13:07:59,C#,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",2,4,22,Да,Не помню,,,
1/7/2016 13:09:22,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",2,2,33,Да,Нет,,,
1/7/2016 13:17:29,Pascal/Delphi,,Java,"PHP, C++, Ruby",,,Java,Java,<1,<1,22,Да,Нет,,,
1/7/2016 13:19:31,C#,Да,Java,C#,,,Java,C#,,<1,27,Да,Не помню,,,
1/7/2016 13:21:34,Pascal/Delphi,Да,JavaScript,,,,JavaScript,JavaScript,9,7,27,Да,Нет,,,
1/7/2016 13:37:54,Java,Нет,,,"PL-SQL, T-SQL",Java,JavaScript,,<1,<1,32,Да,Нет,,,
1/7/2016 13:40:02,Pascal/Delphi,Да,Clojure,"JavaScript, Python, CoffeeScript",,,Clojure,,4,<1,23,Да,Нет,,,
1/7/2016 13:40:44,Python,Да,Python,JavaScript,,,Python,Python,1,1,23,Да,Не помню,,,
1/7/2016 13:41:57,Pascal/Delphi,Да,Java,"JavaScript, C++, T-SQL",,,Java,C++,7,5,,,,,,
1/7/2016 13:44:55,C++,Да,Java,Java,,,C#,C#,<1,<1,21,Да,Нет,,,
1/7/2016 13:45:49,PHP,Да,PHP,,,,PHP,,<1,<1,29,Да,Нет,,,
1/7/2016 13:46:30,APL,Да,Objective-C,"Java, C++, C, Erlang, Go",,,Java,,10+,4,33,Да,Нет,,,
1/7/2016 13:54:03,Java,Нет,,,"C#, PHP",JavaScript,Ruby,,<1,<1,18,Да,Нет,,,
1/7/2016 13:57:17,C++,Да,Python,"Java, JavaScript",,,Scala,Python,,5,24,Да,Нет,,,
1/7/2016 13:58:00,Basic,Да,PL-SQL,,,,Java,,,,,,,,,
1/7/2016 14:04:08,Pascal/Delphi,Да,Java,"C++, C, Scala",,,Java,Java,1,2,21,Да,Не помню,,,
1/7/2016 14:17:44,C#,Да,C#,JavaScript,,,Java,C#,1,1,21,Да,Нет,,,
1/7/2016 14:23:16,Basic,Да,C++,,,,C++,"C++, Objective-C",9,3,33,Нет,Нет,,,
1/7/2016 14:30:56,Scala,Да,Java,"Python, Scala",,,Python,Java,,,,,,,,
1/7/2016 14:32:19,Fortran,Да,Java,"JavaScript, PL-SQL",,,Java,"Java, JavaScript",3,3,29,Да,Нет,,,
1/7/2016 14:33:24,Basic,Да,Java,,,,Java,Java,,,,Да,Нет,,,
1/7/2016 14:34:08,PHP,Да,PHP,"JavaScript, C++",,,PHP,"PHP, JavaScript",3,3,22,Да,Нет,,,
1/7/2016 14:46:35,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,9,7,30,Да,Нет,,,
1/7/2016 14:46:03,ASM,Да,C,"JavaScript, Python, Ruby",,,Ruby,Ruby,10+,10+,38,Да,Нет,,,
1/7/2016 14:48:31,Basic,Да,Python,JavaScript,,,Python,"JavaScript, Python",5,5,31,Да,Не помню,,,
1/7/2016 14:50:47,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"C#, PHP",5,4,26,Да,Нет,,,
1/7/2016 14:52:08,JavaScript,Да,JavaScript,Ruby,,,JavaScript,,<1,<1,35,Да,Нет,,,
1/7/2016 14:56:03,C#,Да,JavaScript,Java,,,JavaScript,Java,1,1,30,Да,Нет,,,
1/7/2016 15:01:32,Java,Нет,,,Java,,Java,,,,,Да,Нет,,,
1/7/2016 15:02:30,JavaScript,Да,JavaScript,JavaScript,,,Scala,Scala,,,,,Не помню,,,
1/7/2016 15:02:56,C++,Да,C++,C#,,,PL-SQL,C++,<1,1,20,Да,Да,,,
1/7/2016 15:04:21,C++,Да,C++,C,,,C++,"C++, C",10+,10+,35,Нет,Не помню,,,
1/7/2016 15:07:40,Pascal/Delphi,Да,C#,C++,,,C#,"C#, C++",<1,2,19,Да,Нет,,,
1/7/2016 15:07:57,Pascal/Delphi,Да,Python,"C++, C, Pascal/Delphi, R",,,Python,Pascal/Delphi,,,,Нет,Нет,,,
1/7/2016 15:08:06,Python,Да,Python,"PHP, JavaScript",,,Python,,1,1,25,Да,Нет,,,
1/7/2016 15:10:48,Pascal/Delphi,Да,Java,"JavaScript, Scala",,,Java,Java,1,1,,Да,Нет,,,
1/7/2016 15:23:55,Pascal/Delphi,Да,Python,,,,Java,,<1,<1,,Да,Нет,,,
1/7/2016 15:28:58,C#,Да,C#,C++,,,C#,C#,2,2,19,Да,Не помню,,,
1/7/2016 15:29:48,Pascal/Delphi,Да,Python,"Java, Go",,,Python,Python,,,,Да,Да,,,
1/7/2016 15:30:06,JavaScript,Нет,,,JavaScript,Python,Python,JavaScript,,,,Да,Нет,,,
1/7/2016 15:30:22,Pascal/Delphi,Да,Java,"C#, T-SQL",,,Java,,7,3,30,Да,Нет,,,
1/7/2016 15:30:32,Pascal/Delphi,Да,C#,"JavaScript, C++",,,Python,нет,2,2,20,Да,Не помню,,,
1/7/2016 15:34:33,Pascal/Delphi,Да,Java,,,,Scala,Java,1,1,24,Да,Не помню,,,
1/7/2016 15:36:28,Perl,Да,Java,"PHP, Scala, Perl",,,Java,,10+,8,34,Да,Нет,,,
1/7/2016 15:40:38,Basic,Да,C#,"T-SQL, Visual FoxPro",,,C#,"C#, JavaScript",<1,<1,35,Да,Нет,,,
1/7/2016 15:45:35,Basic,Да,JavaScript,"PHP, Python, Ruby",,,Ruby,Python,1,1,25,Да,Нет,,,
1/7/2016 15:48:57,Python,Да,Python,JavaScript,,,Java,,1,<1,21,Да,Нет,,,
1/7/2016 15:50:32,Basic,Да,Python,Java,,,Python,"Java, Python",3,2,33,Да,Нет,,,
1/7/2016 15:51:41,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, Python",,,,Да,Не помню,,,
1/7/2016 15:57:03,Pascal/Delphi,Да,Java,,,,Java,Java,6,2,28,Да,Не помню,,,
1/7/2016 15:57:34,Basic,Да,PL-SQL,"Java, R, Basic",,,PL-SQL,"C#, PL-SQL, R",10+,10+,35,Да,Не помню,,,
1/7/2016 16:00:40,Ruby,Нет,,,"Ruby, CoffeeScript",JavaScript,Ruby,,2,1,29,Да,Нет,,,
1/7/2016 16:05:08,C++,Да,C#,Java,,,C#,,<1,<1,21,Да,Нет,,,
1/7/2016 16:11:43,C++,Да,Python,shell,,,PHP,,4,2,25,Да,Не помню,,,
1/7/2016 16:14:12,Basic,Да,Java,,,,Java,"Java, JavaScript",3,3,28,Да,Не помню,,,
1/7/2016 16:29:15,Pascal/Delphi,Да,Java,"Java, JavaScript, PL-SQL",,,Java,,4,1,31,Да,Нет,,,
1/7/2016 16:37:47,Pascal/Delphi,Да,C#,JavaScript,,,C++,"Python, C++",10+,<1,31,Да,Да,,,
1/7/2016 16:51:57,C++,Да,Ruby,"Java, JavaScript, CoffeeScript",,,Ruby,Go,2,<1,25,Да,Нет,,,
1/7/2016 16:52:13,C,Да,Java,JavaScript,,,C#,,<1,<1,21,Да,Нет,,,
1/7/2016 16:52:55,Pascal/Delphi,Нет,,,Pascal/Delphi,"1C, CoffeeScript, Basic",Java,,,,,Да,Нет,,,
1/7/2016 16:57:31,Pascal/Delphi,Да,JavaScript,"C#, PL-SQL",,,JavaScript,C#,2,2,24,Да,Нет,,,
1/7/2016 16:59:06,Basic,Да,Python,"Java, Python, C++, C",,,Python,,,10+,,Да,Нет,,,
1/7/2016 17:05:52,JavaScript,Да,JavaScript,C#,,,JavaScript,C#,,,,Нет,Нет,,,
1/7/2016 17:06:10,Pascal/Delphi,Да,PHP,"C#, JavaScript",,,C#,PHP,4,4,34,Да,Нет,,,
1/7/2016 17:06:15,Java,Да,Android,Android,,,Android,Android,2,2,27,Да,Нет,,,
1/7/2016 17:06:50,Pascal/Delphi,Да,Objective-C,"C++, Swift",,,Swift,"Objective-C, Swift",<1,<1,25,Да,Нет,,,
1/7/2016 17:09:16,C,Да,C++,C,,,C++,"C++, C",<1,4,18,Да,Нет,,,
1/7/2016 17:09:45,Basic,Да,C++,,,,C++,"C++, T-SQL",10+,10+,50,Да,Нет,,,
1/7/2016 17:13:37,Basic,Нет,,,"Java, JavaScript",,Java,"Java, JavaScript, Scala",2,2,19,Да,Не помню,,,
1/7/2016 17:22:38,Pascal/Delphi,Да,C#,"C++, T-SQL",,,C#,"C#, C++",,,,,Нет,,,
1/7/2016 17:23:16,Pascal/Delphi,Нет,,,"PHP, JavaScript",Go,PHP,"PHP, JavaScript, Go",10+,10+,33,Да,Да,,,
1/7/2016 17:27:56,C++,Нет,,,C++,,C++,C,3,3,25,Да,Нет,,,
1/7/2016 17:30:56,Java,Нет,,,Java,"JavaScript, Python",Swift,,<1,<1,33,Да,Нет,,,
1/7/2016 17:31:50,Pascal/Delphi,Да,PHP,"JavaScript, C++",,,JavaScript,"PHP, JavaScript",<1,2,19,Да,Да,,,
1/7/2016 17:34:20,C#,Да,Objective-C,Swift,,,Swift,Java,4,3,30,Да,Нет,,,
1/7/2016 17:37:34,Basic,Нет,,,"PHP, JavaScript, Python",,PHP,"PHP, JavaScript, Python",5,5,,Да,Нет,,,
1/7/2016 17:42:45,C#,Да,C#,"JavaScript, Python",,,C#,C#,,,,,,,,
1/7/2016 17:45:30,C#,Да,JavaScript,"C#, JavaScript",,,C#,,3,2,,Да,Нет,,,
1/7/2016 17:45:55,Python,Да,Python,C++,,,Python,,<1,<1,17,Да,Нет,,,
1/7/2016 17:48:35,"DBase family (Clipper, Foxpro)",Да,PL-SQL,Basic,,,PL-SQL,,10+,10+,35,Да,Да,,,
1/7/2016 17:48:49,Java,Да,Java,Java,,,PHP,,<1,<1,20,Да,Нет,,,
1/7/2016 17:52:55,PHP,Да,Python,JavaScript,,,Python,"PHP, Python",10+,3,34,Да,Не помню,,,
1/7/2016 17:53:24,Pascal/Delphi,Да,PHP,,,,PHP,"C#, PHP",2,<1,23,Да,Нет,,,
1/7/2016 18:05:16,PL/SQL,Да,PL-SQL,,,,Java,,2,2,27,Да,Нет,,,
1/7/2016 18:08:45,Java,Да,Java,"Java, JavaScript",,,Java,"Java, JavaScript",10+,10+,35,Да,Не помню,,,
1/7/2016 18:09:48,Java,Да,Java,,,,Java,,<1,<1,27,Да,Нет,,,
1/7/2016 18:10:20,Basic,Да,JavaScript,Python,,,JavaScript,,4,4,26,Да,Нет,,,
