Timestamp,FirstLanguage,FirstLanguage1,Q2,MainLanguage,Q2I1,NowLanguage,AdditionalLanguages1,NowLanguages2,NextLanguage,AdditionalLanguages3,PetProjectsLanguages,Choosing,ExperienceInProgramming,ExperienceInLanguage,InUA,Age,InPrev 
10.04.2012 12:34:56,Basic,,,Да,,Java,"JavaScript, Action Script, Groovy",,Java,,Java,Заказчиком,4,4,Да,"[20,30)",Да
10.04.2012 12:40:31,Perl,,,Да,,Perl,"Python, C, Lua",,Perl,,"Python, C, Perl, Lua",Совместным решением,10+,10+,Да,"[30,40)",Нет
10.04.2012 12:41:45,C,,,Да,,С#,"Python, JavaScript",,Python,,Python,Моя организация разрабатывает только на этом языке,2,2,Да,"[20,30)",Нет
10.04.2012 12:42:34,Pascal/Delphi,,,Да,,Java,"JavaScript, Groovy",,Java,,"Java, Groovy",Совместным решением,6,5,Да,"[20,30)",Да
10.04.2012 12:44:33,Pascal/Delphi,,,Да,,PL/SQL,С#,,Cobol,,"С#, PL/SQL",Совместным решением,9,9,Да,"[30,40)",Да
10.04.2012 12:44:37,Basic,,,Нет,,,,"Java, PHP, C++, C",Java,,PHP,Исполнителем,5,2,Да,"[20,30)",Нет
10.04.2012 12:46:28,Pascal/Delphi,,,Да,,Perl,"C++, Python, JavaScript",,Python,,"C++, Perl",Заказчиком,10+,9,Нет,"[30,40)",Нет
10.04.2012 12:46:28,Pascal/Delphi,,,Да,,Java,JavaScript,,Java,,,Заказчиком,10+,7,Да,"[30,40)",Да
10.04.2012 12:47:23,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Не знаю,4,3,Да,"[20,30)",Да
10.04.2012 12:49:48,Pascal/Delphi,,,Да,,PHP,,,Python,,,Моя организация разрабатывает только на этом языке,1,<1,Да,"[20,30)",Нет
10.04.2012 12:50:19,Basic,,,Да,,C++,C++,,Haskell,,C++,Заказчиком,<1,<1,Да,"[20,30)",Да
10.04.2012 12:50:57,Basic,,,Да,,Java,JavaScript,,Scala,,,Не знаю,<1,<1,Да,"[20,30)",Нет
10.04.2012 12:54:27,Pascal/Delphi,,,Нет,,,,"С#, Java",С#,,С#,Моя организация разрабатывает только на этом языке,3,3,Да,"[20,30)",Нет
10.04.2012 12:54:34,C++,,,Да,,С#,JavaScript,,С#,,,Заказчиком,<1,5,Да,"[30,40)",Да
10.04.2012 12:58:49,Basic,,,Да,,С#,,,С#,,Ruby,Исполнителем,1,1,Да,"[30,40)",Да
10.04.2012 12:59:16,Pascal/Delphi,,,Да,,С#,JavaScript,,С#,,,Совместным решением,6,5,Да,"[20,30)",Да
10.04.2012 12:59:19,Basic,,,Да,,С#,"Ruby, JavaScript",,С#,,Ruby,Моя организация разрабатывает только на этом языке,9,7,Да,"[20,30)",Нет
10.04.2012 13:00:08,PHP,,,Да,,Java,PHP,,Java,,"Java, PHP",Исполнителем,9,3,Да,"[30,40)",Нет
10.04.2012 13:00:12,Pascal/Delphi,,,Да,,С#,"С#, JavaScript",,С#,,С#,Моя организация разрабатывает только на этом языке,3,3,Да,"[30,40)",Нет
10.04.2012 13:00:19,PHP,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Исполнителем,8,8,Да,"[30,40)",Нет
10.04.2012 13:04:01,C#,,,Нет,,,,С#,С#,"С#, JavaScript",С#,Совместным решением,<1,<1,Да,"[20,30)",Нет
10.04.2012 13:09:03,Pascal/Delphi,,,Нет,,,,"C++, Ruby, Objective-C",Ruby,JavaScript,Objective-C,Совместным решением,9,3,Да,"[20,30)",Нет
10.04.2012 13:12:14,Pascal/Delphi,,,Да,,Ruby,"PHP, JavaScript",,Ruby,,"Ruby, JavaScript",Исполнителем,7,5,Да,"[20,30)",Нет
10.04.2012 13:18:28,Perl,,,Да,,Go,"Java, JavaScript, Perl",,Go,,"Java, PHP, JavaScript, Perl",Совместным решением,4,4,Да,"[20,30)",Да
10.04.2012 13:21:00,Basic,,,Да,,Java,"Java, Delphi, SQL",,Java,,,Совместным решением,10+,2,Да,"[30,40)",Да
10.04.2012 13:23:15,Java,,,Да,,Java,,,Java,,,Совместным решением,2,1,Да,"[20,30)",Да
10.04.2012 13:28:41,C,,,Да,,С#,JavaScript,,С#,,,Заказчиком,<1,<1,Да,"[20,30)",Да
10.04.2012 13:30:51,Pascal/Delphi,,,Да,,Java,"Java, C++, PL/SQL",,Java,,"Java, C++",Совместным решением,<1,1,Да,"[20,30)",Да
10.04.2012 13:31:04,Pascal/Delphi,,,Да,,Java,"Ruby, JavaScript, PL/SQL, Groovy",,Java,,"Java, JavaScript, PL/SQL",Совместным решением,4,4,Да,"[20,30)",Нет
10.04.2012 13:32:31,Pascal/Delphi,,,Да,,Java,"C++, DBase",,Java,,"Java, C++, DBase",Не знаю,<1,2,Да,"[20,30)",Да
10.04.2012 13:32:39,Basic,,,Да,,С#,Java,,С#,,C,Совместным решением,5,4,Да,"[20,30)",Нет
10.04.2012 13:39:32,МК-61,,,Да,,С#,"С#, JavaScript",,С#,,"С#, JavaScript",Моя организация разрабатывает только на этом языке,8,5,Нет,"[30,40)",Да
10.04.2012 13:40:37,Basic,,,Да,,PHP,JavaScript,,Python,,"PHP, Python, JavaScript",Моя организация разрабатывает только на этом языке,4,3,Да,"[20,30)",Да
10.04.2012 13:44:46,C#,,,Да,,С#,,,С#,,С#,Заказчиком,5,5,Да,"[20,30)",Да
10.04.2012 13:47:36,C++,,,Да,,PHP,JavaScript,,PHP,,,Моя организация разрабатывает только на этом языке,5,5,Да,"[20,30)",Нет
10.04.2012 13:48:13,Pascal/Delphi,,,Да,,Python,"C++, C",,Python,,"Python, C",Совместным решением,2,2,Нет,"[20,30)",Да
10.04.2012 13:48:52,Pascal/Delphi,,,Да,,С#,"С#, JavaScript",,С#,,"С#, JavaScript",Заказчиком,4,4,Да,"[20,30)",Нет
10.04.2012 13:49:59,Pascal/Delphi,,,Да,,Python,JavaScript,,Python,,,Совместным решением,4,1,Да,"[20,30)",Да
10.04.2012 13:51:25,Basic,,,Да,,PHP,"C++, JavaScript, C, PL/SQL",,PHP,,"C++, C",Заказчиком,6,3,Да,"[20,30)",Нет
10.04.2012 13:53:23,Pascal/Delphi,,,Да,,PHP,JavaScript,,Python,,"PHP, Python, JavaScript",Исполнителем,6,6,Да,"[20,30)",Да
10.04.2012 13:53:52,Pascal/Delphi,,,Да,,PHP,"Java, C++, Objective-C",,PHP,,,Моя организация разрабатывает только на этом языке,4,4,Да,"[20,30)",Нет
10.04.2012 13:54:09,C++,,,Да,,С#,JavaScript,,С#,,,Заказчиком,10+,7,Да,"[30,40)",Нет
10.04.2012 13:54:49,Pascal/Delphi,,,Да,,Java,"С#, Java, PHP, Python, C, Perl, PL/SQL",,Java,,"С#, Java, PHP, Delphi, PL/SQL",Заказчиком,<1,1,Нет,"[20,30)",Нет
10.04.2012 13:55:26,Objective-C,,,Да,,Objective-C,"Objective-C, JavaScript",,Objective-C,,,Исполнителем,<1,<1,Да,"[30,40)",Нет
10.04.2012 13:55:38,Basic,,,Да,,PHP,JavaScript,,PHP,,"Java, PHP, JavaScript, Lisp",Моя организация разрабатывает только на этом языке,7,7,Да,"[20,30)",Да
10.04.2012 13:57:13,Basic,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Заказчиком,3,3,Да,"[30,40)",Нет
10.04.2012 13:57:37,Pascal/Delphi,,,Да,,С#,"C++, PL/SQL",,С#,,"С#, C++, Delphi",Моя организация разрабатывает только на этом языке,1,1,Да,"[20,30)",Нет
10.04.2012 13:57:48,Asm,,,Да,,Python,"C++, JavaScript, C",,Python,,"C++, Python, C",Исполнителем,10+,10+,Да,"[30,40)",Да
10.04.2012 13:58:14,Basic,,,Да,,С#,"PHP, JavaScript, PL/SQL",,С#,,"С#, PHP, JavaScript",Совместным решением,5,4,Нет,"[20,30)",Нет
10.04.2012 13:58:17,PHP,,,Да,,Ruby,Ruby,,Ruby,,,Исполнителем,2,<1,Да,"[20,30)",Нет
10.04.2012 13:58:35,Basic,,,Да,,Ruby,JavaScript,,JavaScript,,"Ruby, Objective-C, JavaScript",Исполнителем,6,6,Да,"[30,40)",Да
10.04.2012 14:00:00,Basic,,,Да,,JavaScript,"PHP, Ruby",,JavaScript,,"Ruby, JavaScript",Исполнителем,6,5,Да,"[20,30)",Нет
10.04.2012 14:00:07,C++,,,Да,,C++,"Java, C++, Matlab",,Matlab,,"C++, Matlab",Заказчиком,5,3,Да,"[20,30)",Нет
10.04.2012 14:01:30,C#,,,Нет,,,,С#,С#,"JavaScript, Scala, F#","С#, Java, C++, JavaScript, F#",Исполнителем,8,5,Да,"[30,40)",Нет
10.04.2012 14:01:56,C++,,,Нет,,,,C++,C++,"Java, C","C++, C, Perl, ASM",Заказчиком,7,7,Да,"[20,30)",Нет
10.04.2012 14:03:18,Basic,,,Да,,Objective-C,"C++, Objective-C",,C++,,C++,Совместным решением,10+,10+,Да,"[20,30)",Да
10.04.2012 14:03:24,JavaScript,,,Нет,,,,"PHP, JavaScript",Python,,JavaScript,Заказчиком,2,1,Да,"[20,30)",Нет
10.04.2012 14:03:47,C,,,Да,,C,Shell,,Objective-C,,Lisp,Заказчиком,2,2,Да,"[20,30)",Нет
10.04.2012 14:04:33,Pascal/Delphi,,,Да,,C++,"С#, Java, PHP, C++, Delphi, C",,C++,,C++,Моя организация разрабатывает только на этом языке,10+,10+,Да,"[30,40)",Нет
10.04.2012 14:04:46,Basic,,,Да,,С#,PHP,,С#,,С#,Совместным решением,10+,3,Да,"[30,40)",Да
10.04.2012 14:05:49,Pascal/Delphi,,,Да,,JavaScript,"PHP, Perl",,JavaScript,,"Java, JavaScript",Совместным решением,4,2,Да,"[20,30)",Нет
10.04.2012 14:06:27,Pascal/Delphi,,,Нет,,,,"С#, Java",Java,Python,Java,Совместным решением,4,4,Да,"[20,30)",Нет
10.04.2012 14:07:13,Basic,,,Нет,,,,"Java, PHP, Python, JavaScript",PHP,"С#, C, Action Script, PL/SQL",,Совместным решением,8,5,Да,"[20,30)",Да
10.04.2012 14:07:55,Java,,,Да,,Ruby,Java,,Java,,,Заказчиком,2,<1,Да,"[20,30)",Нет
10.04.2012 14:07:58,Pascal/Delphi,,,Да,,JavaScript,"PHP, JavaScript",,JavaScript,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,6,4,Да,"[30,40)",Да
10.04.2012 14:08:12,Pascal/Delphi,,,Да,,Java,JavaScript,,Java,,"Java, JavaScript",Исполнителем,2,2,Да,"[20,30)",Нет
10.04.2012 14:08:30,Pascal/Delphi,,,Да,,Java,"JavaScript, PL/SQL",,Java,,"Java, PHP",Заказчиком,1,<1,Да,"[20,30)",Нет
10.04.2012 14:08:51,Pascal/Delphi,,,Да,,Python,JavaScript,,Python,,"Python, JavaScript, Erlang",Моя организация разрабатывает только на этом языке,3,3,Да,"[30,40)",Да
10.04.2012 14:09:16,Basic,,,Да,,Java,JavaScript,,Java,,"Java, JavaScript",Исполнителем,10+,5,Да,"[30,40)",Да
10.04.2012 14:11:06,Pascal/Delphi,,,Да,,Java,"Java, Groovy",,Groovy,,Groovy,Совместным решением,6,5,Да,"[20,30)",Да
10.04.2012 14:11:23,Pascal/Delphi,,,Да,,PHP,"Java, Groovy",,Groovy,,"Java, PHP, JavaScript, Groovy",Заказчиком,3,1,Да,"[20,30)",Да
10.04.2012 14:11:41,Basic,,,Да,,Java,,,Java,,"Java, JavaScript, Scala",Совместным решением,4,3,Да,"[20,30)",Нет
10.04.2012 14:12:39,Pascal/Delphi,,,Да,,PHP,"JavaScript, PL/SQL",,Ruby,,,Моя организация разрабатывает только на этом языке,6,5,Да,"[20,30)",Нет
10.04.2012 14:12:50,Pascal/Delphi,,,Да,,С#,DBase,,С#,,С#,Заказчиком,2,2,Да,"[20,30)",Да
10.04.2012 14:14:21,Basic,,,Да,,PHP,"Java, PHP, JavaScript",,Python,,"Java, PHP, Python, JavaScript",Заказчиком,10+,7,Да,"[30,40)",Да
10.04.2012 14:14:33,Pascal/Delphi,,,Да,,Java,"С#, Java, C++",,Java,,"С#, C++",Совместным решением,<1,<1,Да,"[20,30)",Нет
10.04.2012 14:14:50,Pascal/Delphi,,,Да,,Parser,"С#, JavaScript",,Python,,"Python, Objective-C, JavaScript",Моя организация разрабатывает только на этом языке,4,2,Да,"[20,30)",Да
10.04.2012 14:15:33,Java,,,Да,,Java,Java,,Java,,Java,Совместным решением,7,5,Да,"[20,30)",Нет
10.04.2012 14:16:04,Pascal/Delphi,,,Нет,,,,"Java, PHP",Ruby,Ruby,"PHP, JavaScript",Совместным решением,<1,<1,Да,"[20,30)",Да
10.04.2012 14:16:57,Basic,,,Да,,C++,С#,,C++,,С#,Не знаю,<1,<1,Да,"[20,30)",Нет
10.04.2012 14:17:22,Basic,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,5,3,Да,"[20,30)",Да
10.04.2012 14:17:43,Pascal/Delphi,,,Да,,С#,JavaScript,,С#,,"С#, JavaScript",Моя организация разрабатывает только на этом языке,<1,<1,Да,"[20,30)",Да
10.04.2012 14:17:47,C#,,,Да,,С#,"С#, Objective-C, JavaScript",,С#,,"С#, JavaScript",Исполнителем,6,6,Да,"[20,30)",Нет
10.04.2012 14:18:54,Basic,,,Нет,,,,Basic,JavaScript,,,Заказчиком,<1,<1,Да,"[20,30)",Нет
10.04.2012 14:19:11,Basic,,,Да,,Java,"JavaScript, PL/SQL",,Java,,,Заказчиком,5,4,Да,"[20,30)",Нет
10.04.2012 14:19:56,Basic,,,Да,,1C,"С#, Ruby, JavaScript",,1C,,С#,Моя организация разрабатывает только на этом языке,6,6,Да,"[20,30)",Нет
10.04.2012 14:19:58,LOGO,,,Нет,,,,"PHP, Ruby, JavaScript",Ruby,,"PHP, Ruby, JavaScript",Исполнителем,2,<1,Да,"[20,30)",Нет
10.04.2012 14:20:01,C#,,,Да,,С#,"С#, JavaScript",,С#,,С#,Исполнителем,4,4,Да,"[20,30)",Нет
10.04.2012 14:20:16,Pascal/Delphi,,,Да,,PHP,"JavaScript, PL/SQL",,Java,,PHP,Заказчиком,3,3,Да,"[20,30)",Нет
10.04.2012 14:20:47,Java,,,Да,,Java,"Python, JavaScript",,Python,,,Совместным решением,<1,<1,Да,"[20,30)",Нет
10.04.2012 14:20:57,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,8,5,Да,"[20,30)",Да
10.04.2012 14:21:21,Basic,,,Да,,Basic,C++,,Asm,,ASM,Заказчиком,5,8,Да,"[30,40)",Нет
10.04.2012 14:22:21,Pascal/Delphi,,,Да,,PL/SQL,"PHP, C++",,C++,,PHP,Совместным решением,4,2,Да,"[20,30)",Нет
10.04.2012 14:22:24,Pascal/Delphi,,,Да,,Java,,,Java,,Java,Совместным решением,3,2,Нет,"[20,30)",Да
10.04.2012 14:22:45,1C,,,Да,,1C,"PHP, JavaScript, 1C",,1C,,1C,Совместным решением,6,6,Да,"[20,30)",Да
10.04.2012 14:22:56,C++,,,Да,,Ruby,"Java, JavaScript",,Java,,,Не знаю,1,1,Да,"[20,30)",Да
10.04.2012 14:23:06,Basic,,,Да,,PHP,"С#, PHP",,С#,,"С#, PHP",Моя организация разрабатывает только на этом языке,6,4,Да,"[30,40)",Нет
10.04.2012 14:23:41,Pascal/Delphi,,,Да,,Python,JavaScript,,Python,,"Objective-C, JavaScript",Исполнителем,1,1,Нет,"[20,30)",Нет
10.04.2012 14:24:07,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Не знаю,<1,<1,Да,"[20,30)",Нет
10.04.2012 14:24:23,Basic,,,Да,,Java,"JavaScript, PL/SQL",,Java,,,Совместным решением,4,4,Да,"[30,40)",Да
10.04.2012 14:24:57,Basic,,,Да,,C++,"Python, C",,C++,,"C++, Python",Исполнителем,5,5,Да,"[20,30)",Да
10.04.2012 14:25:04,Pascal/Delphi,,,Да,,Python,,,Scala,,"Python, Scala",Исполнителем,<1,3,Да,"[20,30)",Нет
10.04.2012 14:25:05,C,,,Да,,С#,"Java, Python, PL/SQL",,С#,,,Не знаю,10+,4,Да,"[20,30)",Нет
10.04.2012 14:25:35,C#,,,Да,,С#,C,,С#,,,Исполнителем,<1,<1,Да,"[20,30)",Да
10.04.2012 14:25:44,Pascal/Delphi,,,Да,,Java,"JavaScript, Delphi, PL/SQL",,Java,,,Не знаю,<1,<1,Нет,"[20,30)",Да
10.04.2012 14:28:20,Python,,,Да,,Python,"Java, Ruby, PL/SQL",,Python,,,Исполнителем,2,2,Да,"[20,30)",Да
10.04.2012 14:28:32,C#,,,Да,,С#,JavaScript,,С#,,"С#, Java",Моя организация разрабатывает только на этом языке,3,3,Да,"[20,30)",Да
10.04.2012 14:29:07,Pascal/Delphi,,,Да,,D,"С#, C++, C, ASM",,D,,D,Совместным решением,8,2,Да,"[20,30)",Нет
10.04.2012 14:34:54,Pascal/Delphi,,,Да,,PHP,"Java, JavaScript, Action Script",,PHP,,"Java, PHP, JavaScript, Action Script",Моя организация разрабатывает только на этом языке,5,5,Да,"[20,30)",Нет
10.04.2012 14:48:49,Basic,,,Да,,T-SQL,"JavaScript, Delphi, Basic",,С#,,Delphi,Моя организация разрабатывает только на этом языке,7,3,Да,"[20,30)",Нет
10.04.2012 14:48:53,Basic,,,Да,,Ruby,"Ruby, JavaScript, C, PL/SQL, Lua, Erlang",,Ruby,,"Ruby, C, PL/SQL, Erlang",Исполнителем,6,6,Нет,"[20,30)",Нет
10.04.2012 14:55:48,Pascal/Delphi,,,Да,,С#,"Java, JavaScript",,С#,,С#,Совместным решением,5,5,Да,"[20,30)",Да
10.04.2012 15:07:53,Pascal/Delphi,,,Нет,,,,"С#, C++, Python",Python,,"С#, C++",Заказчиком,5,3,Да,"[20,30)",Да
10.04.2012 15:10:37,Pascal/Delphi,,,Да,,Java,PL/SQL,,Java,,"Java, C++",Моя организация разрабатывает только на этом языке,4,4,Да,"[20,30)",Да
10.04.2012 15:17:43,Basic,,,Да,,PHP,"JavaScript, PL/SQL",,PHP,,"PHP, JavaScript",Исполнителем,7,5,Да,"[20,30)",Нет
10.04.2012 15:22:21,Basic,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Совместным решением,6,5,Да,"[20,30)",Нет
10.04.2012 15:44:09,Pascal/Delphi,,,Нет,,,,"Java, PL/SQL",C++,"C++, Python","C++, Python, PL/SQL",Моя организация разрабатывает только на этом языке,2,3,Нет,"[20,30)",Нет
10.04.2012 15:46:37,Pascal/Delphi,,,Да,,PHP,"C++, JavaScript",,PHP,,PHP,Исполнителем,6,3,Да,"[20,30)",Нет
10.04.2012 15:50:12,C,,,Нет,,,,"PHP, JavaScript, Lua",JavaScript,Python,"PHP, JavaScript",Совместным решением,1,<1,Да,"[20,30)",Нет
10.04.2012 15:54:03,Java,,,Да,,Java,"Java, JavaScript, Perl, Groovy",,Java,,Java,Совместным решением,8,8,Да,"[20,30)",Нет
10.04.2012 16:04:51,Pascal/Delphi,,,Да,,Java,JavaScript,,Java,,"С#, Java",Заказчиком,1,1,Да,"[20,30)",Да
10.04.2012 16:07:35,Pascal/Delphi,,,Да,,Java,"Objective-C, JavaScript",,Java,,"Java, Objective-C",Совместным решением,10+,5,Да,"[30,40)",Нет
10.04.2012 16:07:42,Java,,,Да,,Java,"Java, JavaScript",,Java,,"Java, JavaScript",Заказчиком,2,2,Да,"[20,30)",Нет
10.04.2012 16:08:26,Pascal/Delphi,,,Да,,С#,С#,,С#,,С#,Совместным решением,2,2,Да,"[20,30)",Нет
10.04.2012 16:13:51,C#,,,Да,,Java,"С#, JavaScript",,Java,,,Моя организация разрабатывает только на этом языке,5,3,Да,"[20,30)",Да
10.04.2012 16:14:41,Pascal/Delphi,,,Да,,Java,JavaScript,,Java,,Java,Моя организация разрабатывает только на этом языке,5,5,Да,"[20,30)",Нет
10.04.2012 16:16:29,Basic,,,Нет,,,,"С#, Python",Python,C++,"Python, Erlang",Заказчиком,10+,10+,Да,"[30,40)",Да
10.04.2012 16:16:36,Basic,,,Нет,,,,Delphi,Delphi,PL/SQL,"Delphi, PL/SQL",Исполнителем,3,<1,Да,"[20,30)",Нет
10.04.2012 16:19:08,Pascal/Delphi,,,Да,,С#,JavaScript,,JavaScript,,"С#, JavaScript, Scala",Совместным решением,2,1,Да,"[20,30)",Да
10.04.2012 16:19:28,Pascal/Delphi,,,Да,,Java,"С#, PHP, JavaScript, Delphi",,Java,,"Java, PHP",Совместным решением,5,5,Да,"[30,40)",Нет
10.04.2012 16:19:56,C,,,Нет,,,,"С#, Objective-C, JavaScript",С#,"Java, PHP, C++, C","C++, C",Заказчиком,2,1,Да,"[20,30)",Нет
10.04.2012 16:22:31,PHP,,,Да,,PHP,"Java, Python",,Python,,"PHP, JavaScript",Совместным решением,5,5,Да,"[20,30)",Нет
10.04.2012 16:23:27,Pascal/Delphi,,,Да,,С#,"JavaScript, PL/SQL",,С#,,С#,Совместным решением,8,4,Да,"[30,40)",Да
