"X","Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Пол","Возраст","Образование","Уровень.английского","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"2087",NA,"Junior Software Engineer","C++","","1","1",900,400,"Киев","свыше 1000 человек","мужской",23,"Высшее","ниже среднего","21/05/2013 18:51:41","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",1,1,"Киев",900,NA,"DEV"
"2088",NA,"Software Engineer","C++","","7","5",2000,0,"Харьков","до 50 человек","мужской",33,"Высшее","ниже среднего","21/05/2013 18:51:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",7,5,"Харьков",2000,NA,"DEV"
"2089",NA,"Senior QA engineer","","General QA","6","2",1800,0,"Днепр.","свыше 1000 человек","мужской",26,"Высшее","выше среднего","21/05/2013 18:54:19","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31",6,2,"Днепр.",1800,NA,"QA"
"2090",NA,"Director of Engineering / Program Director","","","7","2",3500,0,"Киев","до 50 человек","мужской",30,"Два высших","выше среднего","21/05/2013 18:57:31","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31",7,2,"Киев",3500,NA,"SPM"
"2091",NA,"Software Engineer","C#/.NET","","2.5","0.5",2150,600,"Киев","свыше 1000 человек","мужской",22,"Незаконченное высшее","выше среднего","21/05/2013 18:59:05","Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.15",2.5,0.5,"Киев",2150,NA,"DEV"
"2092",NA,"Team lead","","","5","2",2000,500,"Киев","до 200 человек","мужской",25,"Высшее","средний","21/05/2013 18:59:13","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.43 Safari/537.31",5,2,"Киев",2000,NA,"PM"
"2093",NA,"Junior Software Engineer","PHP","","0.5","0.5",320,320,"Львов","до 50 человек","мужской",22,"Незаконченное высшее","средний","21/05/2013 19:01:02","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",0.5,0.5,"Львов",320,NA,"DEV"
"2094",NA,"Системный администратор","","","5","0.5",550,100,"Донецк","до 50 человек","мужской",28,"Высшее","средний","21/05/2013 19:01:29","Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B141",5,0.5,"other",550,NA,"ADM"
"2095",NA,"Senior Software Engineer","C++","","8","6",1500,300,"Киев","до 10 человек","мужской",29,"Кандидат","средний","21/05/2013 19:03:58","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0",8,6,"Киев",1500,NA,"DEV"
"2096",NA,"Junior Software Engineer","Java","","1","1",515,0,"Киев","до 50 человек","мужской",19,"Незаконченное высшее","ниже среднего","21/05/2013 19:17:58","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.11 Safari/537.36",1,1,"Киев",515,NA,"DEV"
"2097",NA,"Software Engineer","C++","","10 и более лет","меньше 3 месяцев",3700,700,"Харьков","до 10 человек","мужской",34,"Высшее","выше среднего","21/05/2013 19:18:37","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",10,0,"Харьков",3700,NA,"DEV"
"2098",NA,"Software Engineer","C++","","1","1",1000,100,"Киев","свыше 1000 человек","мужской",22,"Высшее","продвинутый","21/05/2013 19:24:09","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0",1,1,"Киев",1000,NA,"DEV"
"2099",NA,"Team lead","","","7.5","2.5",3400,500,"Киев","до 200 человек","женский",36,"Высшее","ниже среднего","21/05/2013 19:26:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",7.5,2.5,"Киев",3400,NA,"PM"
"2100",NA,"Senior Software Engineer","Flex/Flash/AIR","","5","0.25",3300,300,"Киев","свыше 1000 человек","мужской",26,"Высшее","выше среднего","21/05/2013 19:27:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",5,0.25,"Киев",3300,NA,"DEV"
"2102",NA,"Senior Software Engineer","PHP","","10 и более лет","3.5",3300,1000,"Киев","до 10 человек","мужской",30,"Высшее","ниже среднего","21/05/2013 19:30:11","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.22 (KHTML, like Gecko) Ubuntu Chromium/25.0.1364.160 Chrome/25.0.1364.160 Safari/537.22",10,3.5,"Киев",3300,NA,"DEV"
"2103",NA,"Дизайнер","","","5","0.75",1500,200,"Киев","до 50 человек","мужской",28,"Высшее","выше среднего","21/05/2013 19:31:04","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:20.0) Gecko/20100101 Firefox/20.0",5,0.75,"Киев",1500,NA,""
"2104",NA,"Senior Software Engineer","Java","","4","1.5",3100,400,"Днепр.","свыше 1000 человек","мужской",25,"Кандидат","выше среднего","21/05/2013 19:31:37","Opera/9.80 (Windows NT 6.2; WOW64) Presto/2.12.388 Version/12.15",4,1.5,"Днепр.",3100,NA,"DEV"
"2105",NA,"Software Engineer","C#/.NET","","4","4",500,0,"Днепр.","до 10 человек","мужской",43,"Незаконченное высшее","элементарный","21/05/2013 19:32:03","Mozilla/5.0 (Windows NT 6.1; rv:16.0) Gecko/20100101 Firefox/16.0",4,4,"Днепр.",500,NA,"DEV"
"2106",NA,"Software Engineer","C++","","1","0.5",1000,500,"Чернигов","до 10 человек","мужской",22,"Незаконченное высшее","средний","21/05/2013 19:35:04","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",1,0.5,"other",1000,NA,"DEV"
"2107",NA,"Junior Software Engineer","Java","","0.5","0.5",620,1,"Днепр.","до 1000 человек","женский",24,"Незаконченное высшее","средний","21/05/2013 19:36:19","Mozilla/5.0 (Windows NT 6.0; rv:20.0) Gecko/20100101 Firefox/20.0",0.5,0.5,"Днепр.",620,NA,"DEV"
"2108",NA,"HR","","","5","меньше 3 месяцев",500,500,"Харьков","до 50 человек","мужской",27,"Высшее","средний","21/05/2013 19:37:28","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1106.241 YaBrowser/1.5.1106.241 Safari/537.4",5,0,"Харьков",500,NA,""
"2109",NA,"Senior Software Engineer","PHP","","2","2",2300,300,"Днепр.","до 1000 человек","мужской",26,"Высшее","средний","21/05/2013 19:38:41","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",2,2,"Днепр.",2300,NA,"DEV"
"2110",NA,"Software Engineer","Java","","2","2",1500,0,"Харьков","до 50 человек","мужской",32,"Два высших","выше среднего","21/05/2013 19:40:22","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0",2,2,"Харьков",1500,NA,"DEV"
"2111",NA,"Software Engineer","PHP","","2.5","0.5",1200,400,"Львов","до 200 человек","мужской",29,"Кандидат","средний","21/05/2013 19:43:41","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",2.5,0.5,"Львов",1200,NA,"DEV"
"2112",NA,"QA engineer","","Automation QA","5","1",1500,500,"Киев","до 10 человек","мужской",33,"Высшее","продвинутый","21/05/2013 19:46:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",5,1,"Киев",1500,NA,"QA"
"2113",NA,"Software Engineer","C++","","10 и более лет","1.5",1500,0,"Одесса","до 10 человек","мужской",28,"Высшее","средний","21/05/2013 19:47:02","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31",10,1.5,"other",1500,NA,"DEV"
"2114",NA,"Software Engineer","Java","","3","2.5",1330,300,"Черновцы","свыше 1000 человек","мужской",24,"Незаконченное высшее","средний","21/05/2013 19:49:35","Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/17.0 Firefox/17.0",3,2.5,"other",1330,NA,"DEV"
"2115",NA,"Junior Software Engineer","Java","","0.75","0.75",340,34,"Винница","до 1000 человек","мужской",22,"Высшее","ниже среднего","21/05/2013 19:51:21","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.11 Safari/537.36",0.75,0.75,"other",340,NA,"DEV"
"2116",NA,"Senior Project Manager / Program Manager","","","4","3",3000,1000,"Харьков","до 10 человек","мужской",35,"Высшее","средний","21/05/2013 19:51:57","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",4,3,"Харьков",3000,NA,"SPM"
"2117",NA,"Junior Software Engineer","Java","","2","1",1200,400,"Киев","до 1000 человек","мужской",21,"Незаконченное высшее","выше среднего","21/05/2013 19:53:08","Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/20100101 Firefox/17.0",2,1,"Киев",1200,NA,"DEV"
"2118",NA,"Software Engineer","Python","","3","1.75",1600,400,"Львов","до 50 человек","мужской",24,"Высшее","выше среднего","21/05/2013 19:56:30","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.63 Safari/537.31",3,1.75,"Львов",1600,NA,"DEV"
"2119",NA,"Software Engineer","JavaScript","","10 и более лет","4",3500,500,"Харьков","до 50 человек","мужской",40,"Высшее","выше среднего","21/05/2013 19:57:08","Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",10,4,"Харьков",3500,NA,"DEV"
"2120",NA,"Software Engineer","PHP","","1.5","1.5",425,325,"Ровно","до 50 человек","мужской",24,"Высшее","средний","21/05/2013 19:57:42","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",1.5,1.5,"other",425,NA,"DEV"
"2121",NA,"Junior Software Engineer","Java","","0.5","0.5",560,185,"Симферополь","до 10 человек","мужской",27,"Высшее","ниже среднего","21/05/2013 19:58:42","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0",0.5,0.5,"other",560,NA,"DEV"
"2122",NA,"Senior Software Engineer","Java","","3","0.25",3000,1000,"Киев","свыше 1000 человек","мужской",24,"Высшее","выше среднего","21/05/2013 20:00:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",3,0.25,"Киев",3000,NA,"DEV"
"2123",NA,"Системный администратор","","","6","меньше 3 месяцев",500,-100,"Запорожье","до 10 человек","мужской",29,"Два высших","элементарный","21/05/2013 20:01:26","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",6,0,"other",500,NA,"ADM"
"2124",NA,"Junior Software Engineer","JavaScript","","0.25","0.25",800,0,"Киев","до 10 человек","мужской",19,"Незаконченное высшее","средний","21/05/2013 20:07:30","Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.15",0.25,0.25,"Киев",800,NA,"DEV"
"2125",NA,"Junior Software Engineer","Flex/Flash/AIR","","меньше 3 месяцев","меньше 3 месяцев",250,250,"Чернигов","до 50 человек","мужской",24,"Высшее","ниже среднего","21/05/2013 20:09:06","Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.15",0,0,"other",250,NA,"DEV"
"2126",NA,"Software Engineer","C++","","3","0.25",1800,500,"Киев","свыше 1000 человек","мужской",25,"Высшее","продвинутый","21/05/2013 20:11:19","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",3,0.25,"Киев",1800,NA,"DEV"
"2127",NA,"Senior Software Engineer","C++","","6","1",2800,800,"Киев","свыше 1000 человек","мужской",34,"Высшее","выше среднего","21/05/2013 20:12:35","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0",6,1,"Киев",2800,NA,"DEV"
"2128",NA,"Senior Software Engineer","Java","","9.5","1.75",3400,400,"Харьков","до 200 человек","мужской",31,"Высшее","средний","21/05/2013 20:14:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",9.5,1.75,"Харьков",3400,NA,"DEV"
"2129",NA,"QA engineer","","General QA","5","1",2100,-100,"Киев","свыше 1000 человек","мужской",32,"Высшее","средний","21/05/2013 20:15:23","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",5,1,"Киев",2100,NA,"QA"
"2130",NA,"Software Engineer","Delphi","","10 и более лет","10 и более лет",3000,0,"Одесса","до 10 человек","мужской",39,"Высшее","средний","21/05/2013 20:16:32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",10,10,"other",3000,NA,"DEV"
"2131",NA,"Системный администратор","","","6","1.5",1500,200,"Мариуполь","до 50 человек","мужской",23,"Незаконченное высшее","средний","21/05/2013 20:16:46","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",6,1.5,"other",1500,NA,"ADM"
"2132",NA,"QA engineer","","Manual QA","0.5","0.5",600,300,"Киев","до 50 человек","мужской",25,"Высшее","ниже среднего","21/05/2013 20:22:28","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",0.5,0.5,"Киев",600,NA,"QA"
"2133",NA,"Support","","","5","2",800,200,"Днепр.","до 200 человек","мужской",26,"Два высших","средний","21/05/2013 20:24:32","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",5,2,"Днепр.",800,NA,""
"2134",NA,"Software Engineer","Objective-C","","1.75","1.75",750,150,"Харьков","до 200 человек","мужской",23,"Незаконченное высшее","средний","21/05/2013 20:26:17","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",1.75,1.75,"Харьков",750,NA,"DEV"
"2135",NA,"Software Engineer","Java","","3","1",2000,400,"Запорожье","до 10 человек","мужской",30,"Высшее","средний","21/05/2013 20:26:18","Mozilla/5.0 (Android; Tablet; rv:21.0) Gecko/21.0 Firefox/21.0",3,1,"other",2000,NA,"DEV"
"2136",NA,"DBA / Администратор баз данных","","","3","3",500,0,"Киев","до 10 человек","женский",25,"Высшее","элементарный","21/05/2013 20:29:08","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",3,3,"Киев",500,NA,"ADM"
"2137",NA,"Junior Software Engineer","Java","","1.75","1.25",1500,0,"Киев","до 200 человек","мужской",24,"Высшее","выше среднего","21/05/2013 20:29:40","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0",1.75,1.25,"Киев",1500,NA,"DEV"
"2139",NA,"Software Engineer","Objective-C","","1.5","0.75",900,200,"Киев","до 200 человек","женский",23,"Высшее","средний","21/05/2013 20:32:46","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.22 (KHTML, like Gecko) Ubuntu Chromium/25.0.1364.160 Chrome/25.0.1364.160 Safari/537.22",1.5,0.75,"Киев",900,NA,"DEV"
"2140",NA,"Системный администратор","","","3","1",322,-110,"Житомир","до 10 человек","мужской",24,"Незаконченное высшее","ниже среднего","21/05/2013 20:34:36","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.22 (KHTML, like Gecko) Ubuntu Chromium/25.0.1364.160 Chrome/25.0.1364.160 Safari/537.22",3,1,"other",322,NA,"ADM"
"2141",NA,"Junior Software Engineer","C++","","0.75","0.75",800,0,"Днепр.","до 10 человек","мужской",22,"Незаконченное высшее","средний","21/05/2013 20:36:14","Opera/9.80 (Windows NT 6.2; Win64; x64) Presto/2.12.388 Version/12.15",0.75,0.75,"Днепр.",800,NA,"DEV"
