,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,30,m,Senior QA engineer,Высшее,,Нету,,General QA,5.5,1.25,1500,d,0,d,до 50 человек,Винница,продвинутый,19/12/2011 12:01:03,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.2; SLCC2; .NET CLR 2.0.50727; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.3; MS-RTC LM 8; Tablet PC 2.0)
,41,m,Junior QA engineer,Высшее,,Нету,,Manual QA,0.5,0.5,500,d,0,d,до 1000 человек,Днепропетровск,средний,19/12/2011 12:06:16,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)
,27,m,Software Engineer,Незаконченное высшее,Delphi,Нету,,,3.5,4.5,1000,d,0,d,до 100 человек,Киев,элементарный,19/12/2011 12:11:21,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,31,m,Software Engineer,Высшее,Java,Нету,,,3,1,1200,d,0,d,до 100 человек,Днепропетровск,средний,19/12/2011 12:11:43,Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0
,27,m,Senior Software Engineer,Высшее,Java,Нету,,,6,1,2900,d,0,d,до 1000 человек,Львов,выше среднего,19/12/2011 12:12:36,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,m,Software Engineer,Незаконченное высшее,Python,Нету,,,1,0.5,1666,d,0,d,до 10 человек,Киев,средний,19/12/2011 12:23:43,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,25,m,QA engineer,Высшее,,Нету,,General QA,3,3,1550,d,0,d,до 100 человек,Киев,выше среднего,19/12/2011 12:24:57,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,24,m,Project manager,Высшее,,Нету,,,1.5,1.5,1500,d,0,d,до 200 человек,Киев,продвинутый,19/12/2011 12:25:16,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,m,Team lead,Высшее,,Нету,,,0.25,0.75,800,d,0,d,до 10 человек,Киев,ниже среднего,19/12/2011 12:32:26,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2"
,23,f,QA engineer,Высшее,,Нету,,Manual QA,2,0.75,1000,d,0,d,до 100 человек,Львов,средний,19/12/2011 12:33:09,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.23) Gecko/20110920 Firefox/3.6.23
,30,m,Technical Lead,Высшее,C#/.NET,Нету,,,5.5,3.5,2600,d,3300,d,до 100 человек,Днепропетровск,средний,19/12/2011 12:40:21,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,29,m,Senior Software Engineer,Высшее,PHP,Нету,,,10 и более лет,3,3500,d,0,d,до 100 человек,Львов,выше среднего,19/12/2011 12:47:53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
,24,m,Software Engineer,Высшее,Flex/Flash/AIR,Нету,,,3.5,3.5,2000,d,0,d,до 10 человек,Киев,выше среднего,19/12/2011 12:55:22,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,m,Software Engineer,Высшее,Java,Нету,,,8,1,3500,d,0,d,до 10 человек,Львов,выше среднего,19/12/2011 13:01:49,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1
,29,m,Senior Software Engineer,Высшее,C++,Нету,,,7,0.25,2500,d,0,d,до 10 человек,Днепропетровск,средний,19/12/2011 13:01:52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,30,m,Системный администратор,Высшее,,Нету,,,4.5,3.5,500,d,100,d,до 10 человек,Винница,выше среднего,19/12/2011 13:06:11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:5.0) Gecko/20100101 Firefox/5.0
,25,m,Team lead,Высшее,,Нету,,,6,4,2700,d,500,d,до 1000 человек,Киев,выше среднего,19/12/2011 13:10:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,25,m,Senior Software Engineer,Высшее,Java,Нету,,,3,0.75,2500,d,0,d,до 1000 человек,Киев,средний,19/12/2011 13:10:19,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,22,m,Software Engineer,Высшее,PHP,Нету,,,1.5,меньше 3 месяцев,750,d,1,d,до 50 человек,Киев,выше среднего,19/12/2011 13:11:16,Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; en) Presto/2.10.229 Version/11.60
,24,f,Project manager,Высшее,,Нету,,,2.5,0.5,10000,h,0,d,до 50 человек,Киев,продвинутый,19/12/2011 13:13:12,Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1
,23,m,QA Tech Lead,Незаконченное высшее,,Нету,,Automation QA,3.5,2,2000,d,0,d,до 200 человек,Киев,выше среднего,19/12/2011 13:18:39,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,26,f,Team lead,Высшее,,Нету,,,2.5,5,2000,d,0,d,до 200 человек,Одесса,продвинутый,19/12/2011 13:25:56,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
,26,m,Project manager,Высшее,,Нету,,,4,3,1800,d,0,d,до 100 человек,Одесса,продвинутый,19/12/2011 13:27:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,23,f,Гейм-дизайнер,Незаконченное высшее,,Нету,,,1.25,1.25,700,d,0,d,до 50 человек,Харьков,выше среднего,19/12/2011 13:28:40,Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0
,26,m,Software Engineer,Высшее,C#/.NET,Нету,,,4,0.75,2400,d,0,d,до 200 человек,Киев,средний,19/12/2011 13:30:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,7,2.5,2400,d,0,d,до 100 человек,Харьков,выше среднего,19/12/2011 13:44:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,2,1.75,600,d,100,d,до 10 человек,Донецк,элементарный,19/12/2011 13:51:37,Mozilla/5.0 (Windows NT 5.1; rv:2.0) Gecko/20100101 Firefox/4.0
,30,m,Director of Engineering / Program Director,Высшее,,Нету,,,5,1.5,4600,d,5000,d,до 10 человек,Киев,продвинутый,19/12/2011 13:53:07,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,3.5,0.75,2100,d,0,d,до 10 человек,Львов,средний,19/12/2011 13:55:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,28,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,6,1,2450,d,0,d,до 100 человек,Харьков,выше среднего,19/12/2011 13:59:36,Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; en) Presto/2.10.229 Version/11.60
,29,m,Technical Lead,Высшее,C++,Нету,,,6,4,1600,d,0,d,до 200 человек,Харьков,средний,19/12/2011 14:00:34,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,m,Senior Software Engineer,Высшее,Java,Нету,,,7,1,2800,d,0,d,до 1000 человек,Львов,выше среднего,19/12/2011 14:08:58,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,31,m,Project manager,Высшее,,Нету,,,10 и более лет,1.5,2700,d,300,d,до 1000 человек,Киев,выше среднего,19/12/2011 14:19:07,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,27,m,Software Engineer,Высшее,Objective-C,Нету,,,3,1,1000,d,0,d,до 200 человек,Винница,средний,19/12/2011 14:28:04,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,Junior Software Engineer,Высшее,PHP,Нету,,,1,1,300,d,100,d,до 50 человек,Харьков,ниже среднего,19/12/2011 14:35:17,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.9.168 Version/11.52
,25,f,QA engineer,Высшее,,Нету,,General QA,3.5,1,1500,d,0,d,до 100 человек,Львов,средний,19/12/2011 14:38:54,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.9.168 Version/11.51
,27,m,Senior Software Engineer,Высшее,Java,Нету,,,6,1.5,3000,d,0,d,до 200 человек,Киев,выше среднего,19/12/2011 14:45:02,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2
,27,m,Senior Software Engineer,Высшее,SQL,Нету,,,6,2,2500,d,0,d,до 1000 человек,Киев,выше среднего,19/12/2011 14:46:11,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,35,m,Project manager,Высшее,,Нету,,,3,0.75,3300,d,0,d,до 200 человек,Одесса,продвинутый,19/12/2011 14:48:27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:6.0.2) Gecko/20100101 Firefox/6.0.2
,26,m,Junior QA engineer,Высшее,,Нету,,Manual QA,0.5,0.5,500,d,200,d,до 10 человек,Харьков,выше среднего,19/12/2011 15:04:10,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,25,m,QA engineer,Высшее,,Нету,,General QA,5,1.5,1400,d,0,d,до 100 человек,Львов,выше среднего,19/12/2011 15:11:14,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,28,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,6,1.25,18000,h,0,d,до 50 человек,Киев,ниже среднего,19/12/2011 15:19:15,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB0.0; SLCC2; .NET CLR 2.0.50727; InfoPath.3; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)
,30,m,Дизайнер,Высшее,,Нету,,,2.5,1,900,d,0,d,до 50 человек,Харьков,ниже среднего,19/12/2011 15:28:16,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,24,m,Software Engineer,Высшее,Java,Нету,,,5,1,1900,d,0,d,до 200 человек,Львов,продвинутый,19/12/2011 15:32:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,27,m,Системный администратор,Высшее,,Нету,,,7.5,2.5,1900,d,0,d,до 200 человек,Киев,средний,19/12/2011 15:46:24,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,29,m,Technical Lead,Высшее,Python,Нету,,,8,4.5,3900,d,0,d,до 200 человек,Львов,продвинутый,19/12/2011 15:46:51,Mozilla/5.0 (X11; Linux x86_64; rv:5.0.1) Gecko/20100101 Firefox/5.0.1
,27,m,Software Engineer,Высшее,Objective-C,Нету,,,3,1.5,2500,d,2000,d,до 10 человек,Одесса,выше среднего,19/12/2011 15:51:26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,31,m,Senior Software Engineer,Высшее,Java,Нету,,,меньше 3 месяцев,8,3100,d,3000,d,до 1000 человек,Киев,выше среднего,19/12/2011 15:53:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30"
,21,m,Software Engineer,Незаконченное высшее,PHP,Нету,,,3,1,1700,d,0,d,до 10 человек,Хмельницкий,ниже среднего,19/12/2011 15:55:09,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30"
,23,m,Software Engineer,Высшее,Flex/Flash/AIR,Нету,,,3.5,2,200,d,200,d,до 10 человек,Кировоград,средний,19/12/2011 15:55:19,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Бизнес-аналитик,Высшее,,Нету,,,2,1.5,1200,d,500,d,до 200 человек,Киев,ниже среднего,19/12/2011 15:56:02,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11"
,36,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,6,2,2350,d,600,d,до 1000 человек,Киев,выше среднего,19/12/2011 16:06:19,Mozilla/5.0 (Windows NT 6.1; rv:11.0a1) Gecko/20111130 Firefox/11.0a1
,28,m,Project manager,Высшее,,Нету,,,3,3,2550,d,0,d,до 100 человек,Киев,ниже среднего,19/12/2011 16:06:56,"Mozilla/5.0 (Windows NT 5.1; chromeframe/16.0.912.63) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,20,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,0.25,0.25,500,d,0,d,до 10 человек,Винница,элементарный,19/12/2011 16:13:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,40,m,Системный администратор,Незаконченное высшее,,Нету,,,10 и более лет,10 и более лет,500,d,0,d,до 50 человек,Харьков,элементарный,19/12/2011 16:14:25,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.60
,21,m,Системный администратор,Высшее,,Нету,,,3.5,2,7000,h,0,d,до 1000 человек,Киев,средний,19/12/2011 16:28:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,m,Senior Software Engineer,Высшее,Objective-C,Нету,,,5.5,5.5,3000,d,0,d,до 100 человек,Киев,средний,19/12/2011 16:29:17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
,24,m,Junior Software Engineer,Высшее,PHP,Нету,,,2,2,2000,h,0,d,до 50 человек,Запорожье,ниже среднего,19/12/2011 16:43:05,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,25,f,QA engineer,Высшее,,Нету,,Manual QA,1.5,2.5,1200,d,0,d,до 100 человек,Киев,выше среднего,19/12/2011 16:47:57,Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,23,m,Senior Software Engineer,Высшее,JavaScript,Нету,,,5,1,2300,d,0,d,до 50 человек,Львов,выше среднего,19/12/2011 16:59:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,30,m,QA Tech Lead,Высшее,,Нету,,Manual QA,0.75,5.5,10,d,0,d,до 50 человек,Севастополь,ниже среднего,19/12/2011 16:59:22,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:5.0) Gecko/20100101 Firefox/5.0
,23,f,Junior QA engineer,Незаконченное высшее,,Нету,,Manual QA,1,1,500,d,0,d,до 200 человек,Киев,средний,19/12/2011 17:00:28,Mozilla/5.0 (Windows NT 6.0; rv:8.0) Gecko/20100101 Firefox/8.0
,28,m,Project manager,Незаконченное высшее,,Нету,,,6.5,3.5,3300,d,1200,d,до 1000 человек,Киев,продвинутый,19/12/2011 17:11:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,40,m,Senior Software Engineer,Незаконченное высшее,C,Нету,,,10 и более лет,меньше 3 месяцев,2500,d,0,d,до 50 человек,Киев,продвинутый,19/12/2011 17:16:26,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,26,m,Software Engineer,Высшее,SQL,Нету,,,5,0.25,2500,d,0,d,до 1000 человек,Киев,выше среднего,19/12/2011 17:16:31,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,21,m,Junior Software Engineer,Незаконченное высшее,C++,Нету,,,0.5,0.5,300,d,0,d,до 200 человек,Львов,средний,19/12/2011 17:17:35,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,f,QA engineer,Высшее,,Нету,,General QA,1.5,1.5,1100,d,0,d,до 1000 человек,Киев,средний,19/12/2011 17:17:39,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,0,m,Бизнес-аналитик,Высшее,,Нету,,,меньше 3 месяцев,меньше 3 месяцев,2000,d,0,d,до 10 человек,Днепропетровск,средний,19/12/2011 17:21:52,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,27,f,Senior Software Engineer,Высшее,C++,Нету,,,4,4,2000,d,0,d,до 200 человек,Одесса,продвинутый,19/12/2011 17:22:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,21,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,0.5,0.5,300,d,0,d,до 100 человек,Львов,выше среднего,19/12/2011 17:23:05,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,26,m,Software Engineer,Высшее,Objective-C,Нету,,,3,2.5,1600,d,0,d,до 100 человек,Харьков,выше среднего,19/12/2011 17:25:21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,m,Software Engineer,Высшее,Python,Нету,,,7,7,6000,h,12000,h,до 10 человек,Луганск,средний,19/12/2011 17:26:33,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,f,Senior Software Engineer,Высшее,Java,Нету,,,5,0.75,3500,d,500,d,до 1000 человек,Киев,продвинутый,19/12/2011 17:42:05,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
,0,m,Junior Software Engineer,Среднее,Ruby/Rails,Нету,,,1,1,600,d,0,d,до 1000 человек,Львов,средний,19/12/2011 17:43:26,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,Software Engineer,Высшее,Delphi,Нету,,,4,4,1200,d,600,d,до 200 человек,Львов,выше среднего,19/12/2011 17:44:22,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,29,m,Системный администратор,Высшее,,Нету,,,3,2,750,d,0,d,до 50 человек,Киев,ниже среднего,19/12/2011 17:53:34,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,m,Project manager,Высшее,,Нету,,,8,5,1100,d,0,d,до 50 человек,Киев,продвинутый,19/12/2011 17:55:32,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
