Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,"Зарплата в месяц",Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
Senior Software Engineer,PHP,,6,2,2900,200,Днепропетровск,до 1000 человек,Аутсорсинговая,m,25,Высшее,False,выше среднего,Веб-разработка,23/05/2015 10:06:39,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53"
Системный администратор,,,2,меньше 3 месяцев,240,0,Киев,до 10 человек,Продуктовая,m,22,Высшее,False,элементарный,Корпоративные системы,23/05/2015 10:13:21,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
QA engineer,,General QA,1.5,1.5,1100,400,Львов,до 1000 человек,Аутсорсинговая,m,27,Высшее,False,средний,Веб-разработка,23/05/2015 10:28:36,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4"
Дизайнер,,,3,1,300,-400,Киев,до 10 человек,Другая,m,19,Незаконченное высшее,True,средний,Другое,23/05/2015 10:32:53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/600.7.5 (KHTML, like Gecko) Version/8.0.7 Safari/600.7.5"
Junior Software Engineer,Java,,1,1,530,0,Львов,до 1000 человек,Аутсорсинговая,m,26,Кандидат,False,средний,Веб-разработка,23/05/2015 10:33:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Software Engineer,C#/.NET,,7,4,900,-700,Донецк,до 10 человек,Продуктовая,m,37,Два высших,False,элементарный,"Desktop Applications,Веб-разработка",23/05/2015 10:34:54,Opera/9.80 (Android 4.0.3; Linux; Opera Tablet/ADR-1411061201) Presto/2.11.355 Version/12.10
Системный администратор,,,5,3,400,-300,Киев,до 10 человек,Другая,m,39,Высшее,False,выше среднего,"Desktop Applications,Корпоративные системы",23/05/2015 10:46:10,"Mozilla/5.0 (Linux; Android 4.4.4; Amazon Jem Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Safari/537.36"
Junior Software Engineer,PHP,,0.5,0.5,200,25,Киев,до 10 человек,Другая,m,25,Высшее,False,ниже среднего,Веб-разработка,23/05/2015 10:59:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1795.60"
QA engineer,,Manual QA,1.5,1,1220,240,Киев,до 200 человек,Продуктовая,m,24,Высшее,False,средний,,23/05/2015 11:10:58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
QA Tech Lead,,General QA,4,4,2500,500,Днепропетровск,до 200 человек,Аутсорсинговая,f,27,Высшее,False,выше среднего,Корпоративные системы,23/05/2015 11:34:51,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Junior Software Engineer,C#/.NET,,0.25,0.25,600,600,Киев,свыше 1000 человек,Аутсорсинговая,f,22,Высшее,True,выше среднего,Корпоративные системы,23/05/2015 11:40:28,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Системный администратор,,,8,2,3200,400,Киев,до 200 человек,Продуктовая,m,33,Техникум / Колледж,False,ниже среднего,Веб-разработка,23/05/2015 11:53:25,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
HR,,,4,4,1500,120,Киев,до 200 человек,Продуктовая,f,26,Высшее,False,продвинутый,Другое,23/05/2015 12:11:06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Senior Software Engineer,C#/.NET,,8,3,3450,300,Киев,свыше 1000 человек,Аутсорсинговая,m,28,Высшее,False,средний,Корпоративные системы,23/05/2015 12:13:58,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Data Scientist / Data Analyst,,,2,1,240,0,Киев,до 1000 человек,Другая,m,22,Высшее,True,выше среднего,"Финансы и банки,Корпоративные системы",23/05/2015 12:25:41,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36 OPR/29.0.1795.47"
Senior Software Engineer,Java,,10 и более лет,0.5,3500,200,Киев,до 200 человек,Стартап,m,32,Высшее,False,выше среднего,"Android,Веб-разработка",23/05/2015 12:32:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 YaBrowser/15.2.2214.3645 Safari/537.36"
Senior QA engineer,,Automation QA,7,2,2400,200,Харьков,до 200 человек,Аутсорсинговая,m,30,Высшее,False,средний,"Веб-разработка,Корпоративные системы",23/05/2015 12:48:27,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Sales manager,,,3,1,200,300,Одесса,до 50 человек,Аутсорсинговая,f,23,Высшее,False,продвинутый,"Веб-разработка,eCommerce",23/05/2015 12:48:43,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Junior Software Engineer,Java,,0.5,0.25,700,200,Другой,до 50 человек,Продуктовая,f,29,Высшее,False,средний,Android,23/05/2015 12:57:08,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Junior Software Engineer,C#/.NET,,1,1,700,200,Киев,до 10 человек,Аутсорсинговая,m,24,Высшее,False,средний,Desktop Applications,23/05/2015 13:01:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior Software Engineer,C#/.NET,,2,0.25,800,300,Харьков,свыше 1000 человек,Аутсорсинговая,m,21,Незаконченное высшее,True,ниже среднего,Веб-разработка,23/05/2015 13:03:46,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1795.60"
Junior Software Engineer,Java,,0.5,3,600,200,Львов,до 1000 человек,Продуктовая,m,35,Высшее,False,выше среднего,Android,23/05/2015 13:14:32,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Junior QA engineer,,Manual QA,0.5,меньше 3 месяцев,300,0,Днепропетровск,до 200 человек,Продуктовая,m,30,Высшее,False,средний,"Desktop Applications,Веб-разработка",23/05/2015 13:31:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.9 Safari/537.36"
Бизнес-аналитик,,,10 и более лет,1,800,0,Киев,свыше 1000 человек,Продуктовая,m,36,Высшее,False,средний,Телекоммуникации,23/05/2015 13:59:37,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Manual QA,3,меньше 3 месяцев,1800,-200,Киев,до 1000 человек,Продуктовая,m,23,Высшее,False,средний,Gamedev,23/05/2015 14:13:00,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Project manager,,,1,1,300,0,Ровно,до 50 человек,Аутсорсинговая,m,27,Высшее,False,выше среднего,"Веб-разработка,eCommerce",23/05/2015 14:18:08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Junior Software Engineer,C++,,2,2,900,150,Киев,свыше 1000 человек,Аутсорсинговая,m,29,Высшее,False,элементарный,Android,23/05/2015 14:21:21,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0)
Software Engineer,Java,,9,3,2500,0,Киев,свыше 1000 человек,Аутсорсинговая,m,30,Незаконченное высшее,False,средний,eCommerce,23/05/2015 14:22:45,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Системный администратор,,,2,5,300,-100,Донецк,до 200 человек,Стартап,m,21,Техникум / Колледж,True,выше среднего,Телекоммуникации,23/05/2015 14:24:21,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1795.60"
Team lead,,,9,1,3200,0,Одесса,свыше 1000 человек,Аутсорсинговая,m,28,Высшее,False,средний,"Desktop Applications,Веб-разработка",23/05/2015 14:26:15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Senior Software Engineer,Objective-C,,3,0.5,3000,1400,Киев,до 10 человек,Аутсорсинговая,m,24,Высшее,False,средний,iOS,23/05/2015 14:29:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/8.0.5 Safari/600.5.17"
Senior Software Engineer,C++,,8,2,3000,0,Днепропетровск,свыше 1000 человек,Аутстаффинговая,m,28,Высшее,False,продвинутый,"Desktop Applications,Другое",23/05/2015 15:42:11,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0
Junior Software Engineer,C++,,1,1,900,200,Киев,до 50 человек,Продуктовая,m,20,Незаконченное высшее,True,выше среднего,"Desktop Applications,Gamedev",23/05/2015 15:54:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Software Engineer,Ruby/Rails,,2,0.5,800,0,Одесса,до 10 человек,Аутсорсинговая,m,22,Незаконченное высшее,True,средний,Веб-разработка,23/05/2015 16:02:11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:40.0) Gecko/20100101 Firefox/40.0
Системный администратор,,,1.5,1.5,150,-650,Киев,до 200 человек,Другая,m,22,Высшее,True,выше среднего,"Телекоммуникации,Корпоративные системы",23/05/2015 16:22:42,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Team lead,,,4,2,2300,300,Киев,свыше 1000 человек,Аутсорсинговая,f,25,Высшее,False,выше среднего,"Веб-разработка,Финансы и банки",23/05/2015 16:51:17,"Mozilla/5.0 (Linux; Android 5.0.2; D6603 Build/23.1.A.0.726) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
Software Engineer,JavaScript,,2,2,1200,500,Львов,свыше 1000 человек,Аутсорсинговая,m,23,Высшее,False,средний,Веб-разработка,23/05/2015 16:52:28,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Senior Software Engineer,C#/.NET,,7,1.5,2975,500,Львов,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Веб-разработка,eCommerce",23/05/2015 16:57:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior Software Engineer,PHP,,0.5,меньше 3 месяцев,600,300,Киев,до 50 человек,Аутсорсинговая,m,21,Незаконченное высшее,True,средний,Веб-разработка,23/05/2015 16:59:52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Project manager,,,2,1,400,50,Днепропетровск,до 1000 человек,Другая,m,27,Высшее,True,элементарный,"Финансы и банки,eCommerce",23/05/2015 17:02:29,Mozilla/5.0 (Android; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0
Junior Software Engineer,Objective-C,,2,1,1000,200,Киев,до 200 человек,Аутсорсинговая,f,23,Высшее,True,средний,Desktop Applications,23/05/2015 17:23:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
Верстальщик,,,0.25,0.25,300,0,Харьков,до 10 человек,Другая,m,23,Техникум / Колледж,False,элементарный,Веб-разработка,23/05/2015 17:37:20,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Senior Project Manager / Program Manager,,,10 и более лет,2,4700,0,Харьков,свыше 1000 человек,Аутсорсинговая,m,32,Высшее,False,выше среднего,Embedded,23/05/2015 17:53:19,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Junior Software Engineer,PHP,,меньше 3 месяцев,меньше 3 месяцев,100,0,Харьков,до 10 человек,Стартап,m,31,Высшее,False,средний,Веб-разработка,23/05/2015 18:13:10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Senior QA engineer,,Manual QA,9,6,2050,0,Львов,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Embedded,23/05/2015 18:28:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
Junior Software Engineer,Java,,1.5,0.5,1160,360,Киев,свыше 1000 человек,Аутсорсинговая,m,24,Высшее,False,средний,Корпоративные системы,23/05/2015 18:29:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Software Engineer,JavaScript,,3,1.5,1500,800,Киев,до 1000 человек,Продуктовая,m,25,Высшее,False,средний,"Веб-разработка,Корпоративные системы",23/05/2015 18:37:52,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Технический писатель,,,0.5,0.5,400,0,Киев,до 1000 человек,Аутстаффинговая,m,24,Два высших,True,продвинутый,Gamedev,23/05/2015 18:46:16,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:40.0) Gecko/20100101 Firefox/40.0
QA engineer,,General QA,3,1,1800,0,Киев,до 1000 человек,Продуктовая,m,26,Высшее,False,средний,Веб-разработка,23/05/2015 18:49:59,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
QA engineer,,Manual QA,меньше 3 месяцев,меньше 3 месяцев,250,0,Киев,до 200 человек,Другая,f,23,Высшее,False,средний,Финансы и банки,23/05/2015 18:50:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Team lead,,,3,3,1420,300,Харьков,до 1000 человек,Аутстаффинговая,m,28,Высшее,False,выше среднего,"Веб-разработка,Другое",23/05/2015 19:00:47,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
Senior Software Engineer,Objective-C,,3,2,2800,300,Киев,до 50 человек,Аутсорсинговая,f,26,Кандидат,False,средний,"iOS,Системное программирование",23/05/2015 19:15:51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Senior Project Manager / Program Manager,,,3,1.5,1200,-1050,Киев,до 10 человек,Другая,f,29,Высшее,False,продвинутый,"Веб-разработка,Другое",23/05/2015 19:45:37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
