"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"1366",NA,26,"m","Technical Lead","Высшее","Java","Нету",NA,"","6","3.5",3600,"d",0,"d","до 200 человек","Киев","выше среднего","28/05/2012 00:25:13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.77 Safari/535.7",6,"Киев",3600,"SDEV"
"1367",NA,26,"m","Software Engineer","Среднее","C#/.NET","Нету",NA,"","4","1.5",2200,"d",0,"d","до 1000 человек","Киев","средний","28/05/2012 00:26:20","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Киев",2200,"DEV"
"1368",NA,27,"f","QA engineer","Высшее","","Нету",NA,"Manual QA","2.5","0.75",1000,"d",0,"d","до 200 человек","Одесса","ниже среднего","28/05/2012 00:27:16","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",2.5,"other",1000,"QA"
"1369",NA,22,"m","Дизайнер","Два высших","","Нету",NA,"","3","3",600,"d",0,"d","до 50 человек","Запорожье","ниже среднего","28/05/2012 00:49:26","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64",3,"other",600,""
"1370",NA,21,"m","Support","Незаконченное высшее","","Нету",NA,"","3","2",1600,"d",0,"d","до 200 человек","Киев","выше среднего","28/05/2012 01:13:21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.8.5 (KHTML, like Gecko) Version/5.2 Safari/536.8.5",3,"Киев",1600,""
"1371",NA,22,"m","Системный администратор","Среднее","","Нету",NA,"","1.25","1.25",4500,"h",5000,"h","до 10 человек","Киев","ниже среднего","28/05/2012 01:42:57","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.25,"Киев",562.5,"ADM"
"1372",NA,35,"m","Software Engineer","Среднее","C++","Нету",NA,"","5","5",1000,"d",250,"d","до 50 человек","Ровно","ниже среднего","28/05/2012 02:10:14","Opera/9.80 (Windows NT 6.1; WOW64; U; Edition Ukraine Local; ru) Presto/2.10.229 Version/11.64",5,"other",1000,"DEV"
"1373",NA,31,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","10 и более лет","1.25",3400,"d",0,"d","до 200 человек","Киев","средний","28/05/2012 02:48:56","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",10,"Киев",3400,"DEV"
"1374",NA,26,"m","Software Engineer","Высшее","C++","Нету",NA,"","5","меньше 3 месяцев",2600,"d",0,"d","до 100 человек","Львов","выше среднего","28/05/2012 04:39:06","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"Львов",2600,"DEV"
"1375",NA,21,"m","Software Engineer","Высшее","C++","Нету",NA,"","2","меньше 3 месяцев",500,"d",0,"d","до 10 человек","Львов","средний","28/05/2012 05:42:23","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.62",2,"Львов",500,"DEV"
"1376",NA,24,"m","Верстальщик","Высшее","","Нету",NA,"","4.5","2",2000,"d",5600,"d","до 50 человек","Киев","выше среднего","28/05/2012 07:23:31","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4.5,"Киев",2000,""
"1377",NA,35,"m","Senior Software Engineer","Высшее","Other","Нету",NA,"","10 и более лет","10 и более лет",5000,"d",1,"d","до 50 человек","Киев","средний","28/05/2012 07:39:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Киев",5000,"DEV"
"1378",NA,25,"m","Software Engineer","Высшее","Objective-C","Нету",NA,"","0.5","0.5",1000,"d",0,"d","до 50 человек","Одесса","средний","28/05/2012 07:49:41","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0.5,"other",1000,"DEV"
"1379",NA,28,"m","Software Engineer","Высшее","PHP","Нету",NA,"","6","5",1100,"d",0,"d","до 10 человек","Винница","ниже среднего","28/05/2012 08:22:43","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6,"other",1100,"DEV"
"1380",NA,23,"m","Верстальщик","Незаконченное высшее","","Нету",NA,"","1.5","0.25",600,"d",0,"d","до 200 человек","Киев","средний","28/05/2012 08:43:58","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.1) Gecko/20100101 Firefox/10.0.1",1.5,"Киев",600,""
"1381",NA,24,"m","Технический писатель","Высшее","","Нету",NA,"","1.5","1.5",3000,"h",5000,"d","до 50 человек","Запорожье","элементарный","28/05/2012 09:08:23","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.5,"other",375,""
"1382",NA,25,"m","Software Engineer","Высшее","Other","Нету",NA,"","3.5","1.5",1000,"d",0,"d","до 10 человек","Днепр.","элементарный","28/05/2012 09:16:00","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",3.5,"Днепр.",1000,"DEV"
"1383",NA,27,"m","Software Engineer","Высшее","C++","Нету",NA,"","5","5",2100,"d",0,"d","до 1000 человек","Киев","средний","28/05/2012 09:22:19","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",5,"Киев",2100,"DEV"
"1384",NA,29,"m","Системный администратор","Высшее","","Нету",NA,"","10 и более лет","2",1600,"d",0,"d","до 100 человек","Днепр.","средний","28/05/2012 09:25:01","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",10,"Днепр.",1600,"ADM"
"1385",NA,28,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","6","6",2000,"d",1000,"d","до 100 человек","Одесса","средний","28/05/2012 09:45:02","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",6,"other",2000,"DEV"
"1386",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","1.5","1.5",750,"d",0,"d","до 10 человек","Севастополь","ниже среднего","28/05/2012 09:48:48","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.5,"other",750,"DEV"
"1387",NA,25,"m","Junior Software Engineer","Высшее","C","Нету",NA,"","1","1",700,"d",0,"d","до 200 человек","Харьков","выше среднего","28/05/2012 09:59:10","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",1,"Харьков",700,"DEV"
"1388",NA,26,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","4",2400,"d",0,"d","до 100 человек","Киев","продвинутый","28/05/2012 10:26:00","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",5,"Киев",2400,"DEV"
"1389",NA,23,"m","Senior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","3.5","0.25",3000,"d",0,"d","до 100 человек","Киев","средний","28/05/2012 10:34:20","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",3.5,"Киев",3000,"DEV"
"1391",NA,27,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","2",2200,"d",2000,"d","до 1000 человек","Киев","средний","28/05/2012 10:44:41","Mozilla/5.0 (Windows NT 6.0; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",2200,"DEV"
"1392",NA,34,"m","QA Tech Lead","Незаконченное высшее","","Нету",NA,"Manual QA","4.5","4.5",1800,"d",0,"d","до 50 человек","Харьков","ниже среднего","28/05/2012 10:46:21","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4.5,"Харьков",1800,"QA"
"1393",NA,31,"m","Senior Project Manager / Program Manager","Высшее","","Нету",NA,"","5","1",2600,"d",0,"d","до 1000 человек","Севастополь","выше среднего","28/05/2012 10:50:01","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"other",2600,"SPM"
"1394",NA,24,"f","Дизайнер","Высшее","","Нету",NA,"","4","1",750,"d",0,"d","до 1000 человек","Киев","выше среднего","28/05/2012 11:04:27","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Киев",750,""
"1395",NA,21,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",300,"d",0,"d","до 10 человек","Киев","средний","28/05/2012 11:14:37","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",0,"Киев",300,"DEV"
"1396",NA,24,"m","Support","Высшее","","Нету",NA,"","1.5","0.5",500,"d",0,"d","до 50 человек","Харьков","выше среднего","28/05/2012 11:18:54","Mozilla/5.0 (Windows NT 6.0; rv:12.0) Gecko/20100101 Firefox/12.0",1.5,"Харьков",500,""
"1397",NA,25,"m","Software Engineer","Высшее","C++","Нету",NA,"","7","1.25",1800,"d",500,"d","до 100 человек","Львов","средний","28/05/2012 11:20:18","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",7,"Львов",1800,"DEV"
"1398",NA,28,"m","Software Engineer","Высшее","Java","Нету",NA,"","4","0.75",1800,"d",2000,"d","до 200 человек","Киев","средний","28/05/2012 11:27:42","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"Киев",1800,"DEV"
"1399",NA,25,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","3","1",2000,"d",1300,"d","до 100 человек","Львов","выше среднего","28/05/2012 11:29:02","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20100101 Firefox/12.0",3,"Львов",2000,"DEV"
"1400",NA,27,"m","Team lead","Высшее","","Нету",NA,"","5.5","4.5",2000,"d",0,"d","до 100 человек","Житомир","выше среднего","28/05/2012 11:29:06","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",5.5,"other",2000,"PM"
"1401",NA,23,"f","Software Engineer","Высшее","SQL","Нету",NA,"","2.5","2.5",1100,"d",1000,"d","до 50 человек","Харьков","средний","28/05/2012 11:37:45","Opera/9.80 (Windows NT 5.1; U; Edition Ukraine Local; ru) Presto/2.10.229 Version/11.62",2.5,"Харьков",1100,"DEV"
"1402",NA,25,"f","Junior Software Engineer","Высшее","Java","Нету",NA,"","0.25","0.25",800,"d",0,"d","до 50 человек","Харьков","средний","28/05/2012 11:46:24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",0.25,"Харьков",800,"DEV"
"1403",NA,33,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","9","9",3200,"d",0,"d","до 10 человек","Одесса","продвинутый","28/05/2012 11:52:18","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",9,"other",3200,"DEV"
"1404",NA,27,"m","Верстальщик","Высшее","","Нету",NA,"","5.5","5.5",600,"d",500,"d","до 10 человек","Львов","средний","28/05/2012 11:53:31","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:12.0) Gecko/20100101 Firefox/12.0",5.5,"Львов",600,""
"1405",NA,26,"f","Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","1.5",1500,"d",0,"d","до 50 человек","Харьков","выше среднего","28/05/2012 12:04:38","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",1.5,"Харьков",1500,"DEV"
"1406",NA,25,"m","Software Engineer","Высшее","Java","Нету",NA,"","4","1.5",1800,"d",0,"d","до 100 человек","Харьков","ниже среднего","28/05/2012 12:09:26","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Харьков",1800,"DEV"
"1407",NA,22,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","1",5000,"h",12000,"h","до 50 человек","Киев","средний","28/05/2012 12:11:12","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/11.10 Chromium/18.0.1025.168 Chrome/18.0.1025.168 Safari/535.19",3,"Киев",625,"DEV"
"1408",NA,20,"m","Junior Software Engineer","Незаконченное высшее","Ruby/Rails","Нету",NA,"","0.25","0.25",400,"d",200,"d","до 200 человек","Львов","ниже среднего","28/05/2012 12:20:20","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/12.04 Chromium/18.0.1025.168 Chrome/18.0.1025.168 Safari/535.19",0.25,"Львов",400,"DEV"
"1409",NA,30,"m","Project manager","Высшее","","Нету",NA,"","5","0.5",2500,"d",0,"d","до 1000 человек","Севастополь","средний","28/05/2012 12:22:05","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"other",2500,"PM"
"1410",NA,33,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5.5","1.5",2600,"d",0,"d","до 100 человек","Киев","средний","28/05/2012 12:22:36","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.22) Gecko/20110902 Firefox/3.6;W-XP (.NET CLR 3.5.30729)",5.5,"Киев",2600,"DEV"
"1411",NA,40,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","9","8",3000,"d",0,"d","до 50 человек","Киев","выше среднего","28/05/2012 12:23:55","Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",9,"Киев",3000,"DEV"
"1412",NA,26,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5.5","1.5",2200,"d",0,"d","до 10 человек","Днепр.","средний","28/05/2012 12:31:06","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5.5,"Днепр.",2200,"DEV"
"1413",NA,23,"m","Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","2","меньше 3 месяцев",1000,"d",0,"d","до 50 человек","Севастополь","продвинутый","28/05/2012 12:46:57","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0) Gecko/20100101 Firefox/10.0",2,"other",1000,"DEV"
"1414",NA,30,"m","Technical Lead","Высшее","C#/.NET","Нету",NA,"","8","2.5",2600,"d",4000,"d","до 200 человек","Киев","выше среднего","28/05/2012 12:50:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",8,"Киев",2600,"SDEV"
"1415",NA,25,"m","QA Tech Lead","Высшее","","Нету",NA,"Automation QA","5","2",3000,"d",0,"d","до 10 человек","Киев","выше среднего","28/05/2012 12:51:38","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",3000,"QA"
"1416",NA,28,"m","Project manager","Два высших","","Нету",NA,"","8","6",3000,"d",1000,"d","до 100 человек","Киев","продвинутый","28/05/2012 13:01:57","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16",8,"Киев",3000,"PM"
"1417",NA,24,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","меньше 3 месяцев",10000,"h",0,"d","до 1000 человек","Киев","ниже среднего","28/05/2012 13:15:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.5,"Киев",1250,"DEV"
"1418",NA,22,"m","Senior Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","5","5",2400,"d",0,"d","до 1000 человек","Киев","средний","28/05/2012 13:20:29","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",5,"Киев",2400,"DEV"
"1419",NA,25,"m","Junior QA engineer","Высшее","","Нету",NA,"General QA","меньше 3 месяцев","меньше 3 месяцев",500,"d",0,"d","до 100 человек","Киев","ниже среднего","28/05/2012 13:30:22","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0,"Киев",500,"QA"
"1420",NA,25,"m","Technical Lead","Среднее","C#/.NET","Нету",NA,"","4","0.75",2700,"d",0,"d","до 1000 человек","Киев","выше среднего","28/05/2012 13:37:53","undefined GoogleToolbarBB",4,"Киев",2700,"SDEV"
"1421",NA,28,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","1",1800,"d",0,"d","до 50 человек","Киев","элементарный","28/05/2012 13:39:05","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",3,"Киев",1800,"DEV"
"1422",NA,23,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","0.5",500,"d",0,"d","до 10 человек","Киев","средний","28/05/2012 13:40:01","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",1.5,"Киев",500,"DEV"
"1423",NA,22,"m","Junior Software Engineer","Два высших","Java","Нету",NA,"","1","0.25",500,"d",0,"d","до 100 человек","Киев","средний","28/05/2012 13:41:58","Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.64",1,"Киев",500,"DEV"
"1424",NA,30,"m","Системный администратор","Высшее","","Нету",NA,"","5","1",1000,"d",200,"d","до 10 человек","Киев","средний","28/05/2012 14:01:35","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"Киев",1000,"ADM"
"1425",NA,24,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","2.5",6000,"h",0,"d","до 50 человек","Житомир","средний","28/05/2012 14:06:38","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"other",750,"DEV"
