,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,25,m,Senior Software Engineer,Высшее,PHP,Разработка ПО,Веб-разработка,,5.5,1,800,d,50,d,до 50 человек,Одесса,элементарный,11/05/2011 11:04:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,39,m,Software Engineer,Высшее,Java,ИТ-подразделение,Финансы и банки,,8,4,1200,d,0,d,до 50 человек,Ивано-Франковск,выше среднего,11/05/2011 11:08:05,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,29,f,Software Engineer,Высшее,Delphi,ИТ-подразделение,Корпоративные системы,,8,3,1000,d,0,d,до 50 человек,Харьков,продвинутый,11/05/2011 11:09:35,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,26,m,Software Engineer,Высшее,Java,Аутсорсинг,Корпоративные системы,,5.5,0.75,1850,d,0,d,до 1000 человек,Львов,продвинутый,11/05/2011 11:23:05,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,25,m,QA engineer,Высшее,,Аутсорсинг,Финансы и банки,Manual QA,2.5,0.5,1600,d,0,d,до 1000 человек,Киев,продвинутый,11/05/2011 11:26:09,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.99 Safari/533.4"
,28,m,Senior Software Engineer,Высшее,Python,Аутсорсинг,Веб-разработка,,7.5,2,2650,d,0,d,до 100 человек,Киев,средний,11/05/2011 11:29:18,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,24,m,Software Engineer,Высшее,Java,Аутсорсинг,Веб-разработка,,3,1,1700,d,500,d,до 200 человек,Львов,выше среднего,11/05/2011 11:29:39,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.10
,26,m,Team lead,Высшее,,Заказная разработка,Веб-разработка,,7,3,1750,d,0,d,до 10 человек,Киев,ниже среднего,11/05/2011 11:33:06,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,21,m,Системный администратор,Высшее,,Аутсорсинг,Веб-разработка,,1,1,250,d,100,d,до 50 человек,Львов,выше среднего,11/05/2011 11:36:32,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
,26,m,Дизайнер,Высшее,,Заказная разработка,Веб-разработка,,3,меньше 3 месяцев,8000,h,0,d,до 50 человек,Днепропетровск,средний,11/05/2011 11:41:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Technical Lead,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,5,1,2000,d,0,d,до 200 человек,Харьков,выше среднего,11/05/2011 11:49:35,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,24,m,Senior Software Engineer,Высшее,Flex/Flash/AIR,Разработка ПО,Финансы и банки,,10 и более лет,меньше 3 месяцев,1600,d,1000,d,до 1000 человек,Днепропетровск,средний,11/05/2011 11:51:12,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,29,m,QA Tech Lead,Высшее,,Аутсорсинг,Корпоративные системы,Manual QA,6,4,2300,d,3600,d,до 1000 человек,Киев,выше среднего,11/05/2011 11:55:14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,28,m,Project manager,Высшее,,Аутсорсинг,Телекоммуникации,,5,2.5,3500,d,4500,d,до 1000 человек,Киев,продвинутый,11/05/2011 11:56:33,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; uk-ua) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
,27,m,QA engineer,Высшее,,Разработка ПО,Телекоммуникации,Manual QA,4,0.5,1300,d,1300,d,до 10 человек,Киев,ниже среднего,11/05/2011 11:56:46,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
,28,m,Senior Software Engineer,Высшее,Flex/Flash/AIR,Аутсорсинг,Корпоративные системы,,5,1,1800,d,0,d,до 200 человек,Киев,выше среднего,11/05/2011 11:58:11,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,26,m,Software Engineer,Высшее,PHP,Аутсорсинг,Корпоративные системы,,3,3,1700,d,0,d,до 100 человек,Львов,продвинутый,11/05/2011 11:59:25,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,33,f,Junior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,1,1,570,d,0,d,до 10 человек,Луганск,элементарный,11/05/2011 12:08:21,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,27,m,Technical Lead,Высшее,Java,Разработка ПО,Веб-разработка,,7,2,5700,d,0,d,до 10 человек,Киев,продвинутый,11/05/2011 12:08:28,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,25,m,Senior Software Engineer,Высшее,PHP,Разработка ПО,Веб-разработка,,5,0.5,1500,d,0,d,до 10 человек,Днепропетровск,элементарный,11/05/2011 12:09:10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,25,m,Team lead,Высшее,,Аутсорсинг,Веб-разработка,,3,1,1000,d,0,d,до 100 человек,Симферополь,выше среднего,11/05/2011 12:11:22,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,26,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,4,1,2600,d,0,d,до 100 человек,Киев,продвинутый,11/05/2011 12:11:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,27,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Корпоративные системы,,5,меньше 3 месяцев,2500,d,2000,d,до 50 человек,Киев,выше среднего,11/05/2011 12:11:46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,28,m,QA engineer,Незаконченное высшее,,Аутсорсинг,Веб-разработка,Manual QA,2,0.5,1000,d,0,d,до 100 человек,Киев,ниже среднего,11/05/2011 12:11:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,34,m,Technical Lead,Высшее,Objective-C,Аутсорсинг,iOS,,2,4,2400,d,0,d,до 10 человек,Днепропетровск,выше среднего,11/05/2011 12:16:34,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 (.NET CLR 3.5.30729)
,24,m,DBA / Администратор баз данных,Высшее,,Заказная разработка,Корпоративные системы,,4.5,2.5,900,d,0,d,до 100 человек,Киев,средний,11/05/2011 12:16:34,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10
,29,m,Senior Software Engineer,Высшее,Python,Аутсорсинг,Веб-разработка,,9,0.5,2200,d,0,d,до 10 человек,Днепропетровск,выше среднего,11/05/2011 12:16:51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,35,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,10 и более лет,4,1730,d,0,d,до 10 человек,Киев,средний,11/05/2011 12:17:24,Mozilla/5.0 (; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,System Architect,Незаконченное высшее,PHP,Аутсорсинг,Веб-разработка,,5,4,1600,d,0,d,до 50 человек,Харьков,средний,11/05/2011 12:19:36,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30"
,25,m,QA engineer,Высшее,,Заказная разработка,Финансы и банки,Manual QA,2.5,2.5,800,d,0,d,до 200 человек,Львов,выше среднего,11/05/2011 12:21:57,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.89 Safari/532.5"
,30,m,Software Engineer,Высшее,JavaScript,Аутсорсинг,Веб-разработка,,5,1,3000,d,0,d,до 10 человек,Киев,выше среднего,11/05/2011 12:22:26,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30"
,27,m,Technical Lead,Высшее,Java,Аутсорсинг,Телекоммуникации,,7.5,3,3000,d,0,d,до 1000 человек,Киев,выше среднего,11/05/2011 12:26:25,"Mozilla/5.0 (Linux; U; Android 2.2; en-ua; Desire_A8181 Build/FRF91) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
,26,m,Software Engineer,Высшее,Java,Аутсорсинг,Финансы и банки,,4,1.5,1400,d,1200,d,до 50 человек,Харьков,средний,11/05/2011 12:28:47,Mozilla/5.0 (Windows; U; Windows NT 5.2; ru; rv:1.9.2.17) Gecko/20110420 MRA 5.7 (build 03686) Firefox/3.6.17 ( .NET CLR 3.5.30729; .NET4.0E)
,27,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Корпоративные системы,,5,4.5,1300,d,0,d,до 200 человек,Винница,выше среднего,11/05/2011 12:29:02,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10
,24,m,Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,3.5,3.5,8000,h,0,d,до 50 человек,Харьков,средний,11/05/2011 12:30:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,22,m,Junior Software Engineer,Среднее,Ruby/Rails,Разработка ПО,Веб-разработка,,0.25,меньше 3 месяцев,10000,h,0,d,до 10 человек,Киев,выше среднего,11/05/2011 12:31:41,Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,35,m,Technical Lead,Незаконченное высшее,SQL,Аутсорсинг,Корпоративные системы,,10 и более лет,5,2200,d,400,d,до 50 человек,Харьков,средний,11/05/2011 12:35:34,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,44,m,Project manager,Высшее,,Аутсорсинг,Встраиваемые системы / Embedded,,10 и более лет,0.75,16000,h,0,d,до 50 человек,Харьков,средний,11/05/2011 12:37:13,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
,23,m,Junior Software Engineer,Высшее,Java,ИТ-подразделение,Корпоративные системы,,1.5,1.5,550,d,0,d,до 1000 человек,Днепропетровск,средний,11/05/2011 12:37:40,Mozilla/5.0 (X11; U; Linux i686; ru-RU; rv:1.9.2.13) Gecko/20101206 Ubuntu/10.04 (lucid) Firefox/3.6.13
,27,m,Software Engineer,Высшее,C#/.NET,Заказная разработка,Корпоративные системы,,4,4,1200,d,100,d,до 50 человек,Киев,средний,11/05/2011 12:37:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,25,m,QA engineer,Высшее,Perl,Аутсорсинг,Корпоративные системы,Automation QA,2.5,2.5,615,d,0,d,до 200 человек,Львов,средний,11/05/2011 12:40:56,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,38,m,Technical Lead,Незаконченное высшее,SQL,Разработка ПО,Корпоративные системы,,10 и более лет,10 и более лет,2000,d,200,d,до 50 человек,Днепропетровск,выше среднего,11/05/2011 12:41:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,34,m,Senior Software Engineer,Незаконченное высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,6,меньше 3 месяцев,1600,d,0,d,до 10 человек,Харьков,средний,11/05/2011 12:42:06,Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
,26,m,Junior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,0.5,0.5,1000,d,0,d,до 10 человек,Киев,ниже среднего,11/05/2011 12:42:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,28,m,Software Engineer,Высшее,Ruby/Rails,Аутсорсинг,Веб-разработка,,2.5,меньше 3 месяцев,2000,d,2000,d,до 100 человек,Киев,средний,11/05/2011 12:45:06,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,26,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,5.5,4.5,2300,d,0,d,до 200 человек,Киев,продвинутый,11/05/2011 12:53:57,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,30,m,Software Engineer,Высшее,JavaScript,Разработка ПО,Финансы и банки,,2,2,1000,d,800,d,до 50 человек,Днепропетровск,ниже среднего,11/05/2011 12:55:47,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,25,m,QA Tech Lead,Высшее,,Аутсорсинг,Корпоративные системы,General QA,5.5,4,2000,d,0,d,до 100 человек,Львов,продвинутый,11/05/2011 12:56:25,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,22,m,QA engineer,Высшее,,Аутсорсинг,Веб-разработка,Automation QA,1,1,500,d,0,d,до 50 человек,Днепропетровск,средний,11/05/2011 12:58:43,Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17 sputnik 2.4.0.48
,40,m,Software Engineer,Два высших,Java,Разработка ПО,Финансы и банки,,5,2.5,100,d,10,d,до 50 человек,Донецк,ниже среднего,11/05/2011 13:05:20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
,23,m,Software Engineer,Высшее,Java,Аутсорсинг,Корпоративные системы,,3,1,800,d,200,d,до 50 человек,Днепропетровск,средний,11/05/2011 13:05:24,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,25,m,Software Engineer,Высшее,Java,Аутсорсинг,Финансы и банки,,3,0.75,1000,d,100,d,до 50 человек,Днепропетровск,средний,11/05/2011 13:05:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Junior Software Engineer,Высшее,SQL,Аутсорсинг,Финансы и банки,,1,0.5,500,d,0,d,до 50 человек,Днепропетровск,выше среднего,11/05/2011 13:06:39,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,25,m,Team lead,Высшее,,Аутсорсинг,Веб-разработка,,5,1.5,3100,d,0,d,до 200 человек,Львов,выше среднего,11/05/2011 13:07:26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,26,m,Project manager,Высшее,,Аутсорсинг,Корпоративные системы,,1,2,2000,d,2000,d,до 50 человек,Днепропетровск,выше среднего,11/05/2011 13:09:58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,31,m,Software Engineer,Высшее,Java,Разработка ПО,Веб-разработка,,3.5,0.75,1200,d,0,d,до 50 человек,Днепропетровск,ниже среднего,11/05/2011 13:10:42,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17 ( .NET CLR 3.5.30729)
,29,f,Junior QA engineer,Высшее,,Аутсорсинг,Финансы и банки,Manual QA,0.25,0.25,500,d,0,d,до 50 человек,Днепропетровск,средний,11/05/2011 13:12:18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
