"Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Тип.компании","Пол","Возраст","Образование","Еще.студент","Уровень.английского","Предметная.область","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"3792","Software Engineer","Java","","2.5","2.5",1600,400,"Одесса","до 200 человек","Аутсорсинговая","мужской",32,"Высшее","False","средний","Финансы и банки,Корпоративные системы","26/12/2014 16:47:59","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,2.5,"Одесса",1600,NA,"DEV"
"3793","Software Engineer","Java","","2.5","1.5",1900,500,"Запорожье","до 1000 человек","Продуктовая","мужской",23,"Высшее","False","средний","Android","26/12/2014 16:49:00","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,1.5,"other",1900,NA,"DEV"
"3794","Software Engineer","Java","","меньше 3 месяцев","1.75",1200,400,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",40,"Два высших","False","выше среднего","Финансы и банки,Корпоративные системы","26/12/2014 16:49:31","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",0,1.75,"Киев",1200,NA,"DEV"
"3795","Senior QA engineer","","Automation QA","меньше 3 месяцев","меньше 3 месяцев",1200,0,"Харьков","до 10 человек","Другая","мужской",27,"Высшее","False","средний","Телекоммуникации","26/12/2014 16:49:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",0,0,"Харьков",1200,NA,"QA"
"3796","Системный администратор","","","7","4.5",750,0,"Днепр.","до 50 человек","Другая","мужской",29,"Высшее","False","ниже среднего","Другое","26/12/2014 16:51:38","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.22 (KHTML, like Gecko) Ubuntu Chromium/25.0.1364.160 Chrome/25.0.1364.160 Safari/537.22",7,4.5,"Днепр.",750,NA,"ADM"
"3797","Junior Software Engineer","Java","","меньше 3 месяцев","1",1300,100,"Киев","до 1000 человек","Аутсорсинговая","мужской",28,"Высшее","False","средний","Android,Веб-разработка","26/12/2014 16:51:48","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,1,"Киев",1300,NA,"DEV"
"3798","QA engineer","","Manual QA","3","3",1400,400,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","средний","Веб-разработка","26/12/2014 16:56:24","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3,3,"Львов",1400,NA,"QA"
"3799","Senior Software Engineer","Java","","3","1",3000,200,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",31,"Незаконченное высшее","False","выше среднего","Финансы и банки","26/12/2014 16:56:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,1,"Киев",3000,NA,"DEV"
"3800","Senior Software Engineer","C#/.NET","","2.5","2.5",2600,600,"Киев","до 200 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","Корпоративные системы","26/12/2014 17:01:14","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,2.5,"Киев",2600,NA,"DEV"
"3801","Junior Software Engineer","Java","","0.5","0.5",500,150,"Харьков","до 200 человек","Аутсорсинговая","мужской",21,"Незаконченное высшее","True","ниже среднего","","26/12/2014 17:02:31","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0",0.5,0.5,"Харьков",500,NA,"DEV"
"3802","QA engineer","","Manual QA","3.5","3.5",1400,200,"Харьков","до 200 человек","Аутсорсинговая","мужской",26,"Высшее","False","выше среднего","","26/12/2014 17:04:44","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",3.5,3.5,"Харьков",1400,NA,"QA"
"3803","QA engineer","","Manual QA","2.5","меньше 3 месяцев",845,150,"Харьков","до 1000 человек","Аутстаффинговая","женский",30,"Высшее","False","ниже среднего","Desktop Applications","26/12/2014 17:05:55","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,0,"Харьков",845,NA,"QA"
"3804","Junior Software Engineer","PHP","","меньше 3 месяцев","меньше 3 месяцев",350,50,"Харьков","до 50 человек","Другая","мужской",23,"Техникум / Колледж","True","ниже среднего","Веб-разработка,Финансы и банки","26/12/2014 17:06:55","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,0,"Харьков",350,NA,"DEV"
"3805","Software Engineer","Java","","3.5","1",2000,600,"Днепр.","до 50 человек","Аутсорсинговая","мужской",24,"Высшее","False","выше среднего","Другое","26/12/2014 17:15:50","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3.5,1,"Днепр.",2000,NA,"DEV"
"3806","Project manager","","","5","4.5",1111,22222,"Житомир","до 50 человек","Продуктовая","мужской",45,"Кандидат","False","средний","iOS,Веб-разработка","26/12/2014 17:16:10","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",5,4.5,"other",1111,NA,"PM"
"3807","Software Engineer","JavaScript","","2.5","2.5",2000,700,"Винница","до 200 человек","Аутсорсинговая","мужской",24,"Высшее","False","продвинутый","Веб-разработка,Финансы и банки","26/12/2014 17:17:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,2.5,"other",2000,NA,"DEV"
"3808","Senior QA engineer","","Automation QA","3","2",1800,500,"Харьков","до 200 человек","Аутсорсинговая","мужской",28,"Высшее","False","средний","eCommerce","26/12/2014 17:18:28","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,2,"Харьков",1800,NA,"QA"
"3809","Бизнес-аналитик","","","1.5","0.25",1400,900,"Киев","до 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","Финансы и банки,Корпоративные системы","26/12/2014 17:19:58","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.5,0.25,"Киев",1400,NA,""
"3810","Support","Other","","10 и более лет","3",2500,500,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",27,"Высшее","False","выше среднего","Финансы и банки,Корпоративные системы","26/12/2014 17:21:09","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",10,3,"Киев",2500,NA,""
"3811","Junior Software Engineer","C#/.NET","","3.5","3.5",1425,500,"Харьков","до 1000 человек","Аутсорсинговая","мужской",24,"Высшее","False","ниже среднего","Веб-разработка","26/12/2014 17:21:35","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3.5,3.5,"Харьков",1425,NA,"DEV"
"3812","QA engineer","","Manual QA","1.75","меньше 3 месяцев",1700,1000,"Киев","до 200 человек","Аутсорсинговая","женский",27,"Два высших","False","продвинутый","Android,Веб-разработка","26/12/2014 17:23:08","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.75,0,"Киев",1700,NA,"QA"
"3813","QA engineer","","General QA","2","2",1040,300,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",26,"Два высших","False","выше среднего","Веб-разработка,Корпоративные системы","26/12/2014 17:25:16","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,2,"Львов",1040,NA,"QA"
"3814","Software Engineer","C++","","3","3",1610,200,"Киев","свыше 1000 человек","Продуктовая","мужской",24,"Высшее","False","средний","Desktop Applications","26/12/2014 17:26:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,3,"Киев",1610,NA,"DEV"
"3815","QA engineer","","Manual QA","4","3",1600,300,"Донецк","до 200 человек","Продуктовая","мужской",27,"Высшее","False","средний","Телекоммуникации,Финансы и банки","26/12/2014 17:28:25","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",4,3,"other",1600,NA,"QA"
"3816","Junior QA engineer","","Manual QA","0.75","0.75",485,0,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",24,"Высшее","False","продвинутый","iOS,Desktop Applications","26/12/2014 17:28:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.75,0.75,"Львов",485,NA,"QA"
"3817","Software Engineer","JavaScript","","1","0.5",900,400,"Киев","до 10 человек","Аутсорсинговая","мужской",24,"Высшее","False","ниже среднего","Веб-разработка","26/12/2014 17:30:22","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",1,0.5,"Киев",900,NA,"DEV"
"3818","Junior QA engineer","","Manual QA","0.5","0.5",300,0,"Житомир","до 50 человек","Аутсорсинговая","женский",23,"Высшее","False","ниже среднего","Desktop Applications","26/12/2014 17:34:50","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.5,0.5,"other",300,NA,"QA"
"3819","Junior QA engineer","","Manual QA","меньше 3 месяцев","меньше 3 месяцев",550,0,"Киев","до 200 человек","Аутсорсинговая","мужской",22,"Незаконченное высшее","True","ниже среднего","Телекоммуникации,Другое","26/12/2014 17:35:02","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36",0,0,"Киев",550,NA,"QA"
"3820","Project manager","","","2","0.25",1700,-1000,"Киев","до 50 человек","Аутсорсинговая","мужской",25,"Два высших","False","выше среднего","Веб-разработка,Корпоративные системы","26/12/2014 17:35:12","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,0.25,"Киев",1700,NA,"PM"
"3821","Senior QA engineer","","Manual QA","4","3.5",1400,200,"Львов","до 200 человек","Аутсорсинговая","мужской",33,"Высшее","False","средний","Desktop Applications,Веб-разработка","26/12/2014 17:38:45","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",4,3.5,"Львов",1400,NA,"QA"
"3822","Системный администратор","","","5","меньше 3 месяцев",1520,100,"Харьков","до 1000 человек","Аутстаффинговая","мужской",27,"Высшее","False","средний","Системное программирование","26/12/2014 17:41:50","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36",5,0,"Харьков",1520,NA,"ADM"
"3823","Дизайнер","","","7","0.75",750,200,"Львов","до 50 человек","Продуктовая","женский",26,"Высшее","False","средний","Веб-разработка,Мультимедиа","26/12/2014 17:43:04","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",7,0.75,"Львов",750,NA,""
"3824","Системный администратор","","","7.5","7.5",182,0,"Киев","до 200 человек","Другая","мужской",28,"Два высших","False","ниже среднего","Финансы и банки","26/12/2014 17:43:19","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",7.5,7.5,"Киев",182,NA,"ADM"
"3825","Системный администратор","","","5","3",1800,-200,"Киев","до 50 человек","Другая","мужской",25,"Высшее","False","ниже среднего","Системное программирование,Телекоммуникации","26/12/2014 17:44:00","Mozilla/5.0 (X11; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0",5,3,"Киев",1800,NA,"ADM"
"3826","QA engineer","","Manual QA","0.5","меньше 3 месяцев",1500,1000,"Киев","до 1000 человек","Аутсорсинговая","мужской",27,"Высшее","False","выше среднего","Веб-разработка,Финансы и банки","26/12/2014 17:44:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.5,0,"Киев",1500,NA,"QA"
"3827","Technical Lead","C#/.NET","","10 и более лет","3",3150,150,"Львов","до 200 человек","Аутстаффинговая","мужской",33,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","26/12/2014 17:45:44","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",10,3,"Львов",3150,NA,"SDEV"
"3828","Project manager","","","4","меньше 3 месяцев",1750,0,"Киев","до 1000 человек","Продуктовая","мужской",26,"Высшее","False","ниже среднего","Веб-разработка,Gamedev","26/12/2014 17:55:43","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",4,0,"Киев",1750,NA,"PM"
